Part_id	Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	largest_data_gap	length	length_invalid	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numfixations	numsaccades	numsamples	numsegments	proportion_valid	proportion_valid_fix	relpathanglesrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration
21	seg14	2.7255308802570463e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	796.7	2.817	0.000405059965693894	1.7697132786390803e-06	0.014022480905434285	166544	24998399	1265741	873.1939941424272	83273.0	796.7	3.992	4.863404383068148e-05	0.015151528378086603	1.5776607865751082	781.9683380084152	517.1190476190476	234.46706427572974	3.231535413744738	8.206828377031453e-07	1.5096889222436476	219.68128044296094	48402.1875	0.0042258348096018885	750.95	1.577	0.0	0.0010133646994544179	42	32	1502	1	0.9494007989347537	0.9494007989347537	2.5444919355322908e-06	792.95	3.034	1.137459030185153	11.192133451704283	617.6159988758093	238.03203705419327	0.2846889215939391	3.0381218490561377e-06	1.1322653048643443	211.2964985654268	15461.55258747719	0.003594545210722756	64.68409224957944	21719.0	9613.149635304919	60.3875568897459	7029.80097417475	1548870.0
21	seg15	4.326156333917911e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	781.6	3.365	0.0007411520201763691	3.099858502075334e-06	0.0066904188478201735	166544	24981749	1432287	986.8864222234891	83272.0	811.35	3.801	5.956526960489972e-05	0.014814110634115241	1.4149813082174885	791.1971024734988	276.2739726027397	242.4129352134255	3.145349823321556	9.409672220272058e-07	1.525885878599666	228.24407646444013	51092.542372881355	0.004096630013546132	780.55	1.703	0.0	0.0007679997309242935	73	59	1501	1	0.9427048634243838	0.9427048634243838	4.600440442358143e-06	789.4000000000001	3.3045	0.9924151022152118	8.05265526416563	197.15555479211878	225.95358979308907	0.21961566312311825	3.3459364181497904e-06	1.0648377013255375	211.2358331319694	15421.236213609207	0.0033554228527664797	101.87865419165917	20168.0	17453.731335366636	108.3378973805763	13466.400511401967	3014460.0
21	seg16	4.159924067298137e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	813.95	3.4669999999999996	0.0004969835822702647	3.1490043763075547e-06	0.006683896733779057	183200	24981742	1482251	860.2666330544357	83273.0	818.9	3.713	3.290500780593251e-05	0.010443664829657771	1.3391246326048762	796.1841005665725	275.2837837837838	159.98440025627184	3.1919507790368264	8.575716287022033e-07	1.4319811987535438	166.9119624030219	49157.62903225807	0.0031641215198346044	781.5999999999999	2.327	0.0	0.0010812762110735665	74	62	1501	1	0.9407061958694204	0.9407061958694204	4.387441681620046e-06	794.5999999999999	3.026	1.1544337602355896	9.954231568619493	194.01521761176085	139.7497958778471	0.22314317423518817	2.5024961854670135e-06	1.123432449812484	150.46329014776074	13292.109755240994	0.0020307629472817697	97.75609818015596	20371.0	11678.861218707843	103.10264631025515	10348.541668987358	3047773.0
21	seg17	3.7740090839604746e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	792.8	3.2115	0.0004541279422285528	2.829508780631513e-06	0.007676371619381861	149890	24981749	949309	501.88608600995724	83274.0	818.9	3.6029999999999998	2.5909691365437744e-05	0.007533904048665614	1.3537111473094787	794.0843144044318	317.7352941176471	162.89257498404717	3.1073608033241005	6.580911941919832e-07	1.4660879313591413	155.4374020918253	49379.14035087719	0.0030089484744154323	781.5999999999999	2.389	0.0	0.0010812762110735665	68	57	1501	1	0.9620253164556962	0.9620253164556962	4.026299596283329e-06	798.45	3.3274999999999997	1.1777821116634704	9.47273752497606	187.16475443548995	115.05450645102431	0.1920828760436721	1.5646700138143838e-06	1.1129057449841848	103.81926807270926	13340.53142473101	0.0015377304476897541	90.69864686973507	21606.0	10913.802523931161	96.76180346970332	8859.931919234043	2814611.0
21	seg18	4.00506145210728e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	792.45	2.946	0.0006896083370568557	2.867261640323279e-06	0.006800616624048599	233162	24981750	1265742	944.4063314620907	83274.0	818.9	3.4775	2.281597117982587e-05	0.017404299992916258	1.4176726781890725	793.2341052631583	306.47058823529414	244.10084833592666	3.075783859649117	6.397456415495758e-07	1.3652539019829775	245.03342462562188	53761.89473684211	0.004434023020130692	783.0999999999999	2.063	0.0	0.0011992357361573704	68	57	1501	1	0.9493670886075949	0.9493670886075949	3.7994066088557784e-06	812.7	3.395	1.1998272815559468	7.84314551183456	172.2755923485733	184.84350388961806	0.1404109899104083	1.2667787104111273e-06	1.085460157102257	179.14507773609432	15100.178225868975	0.002974624902035156	94.98406943866786	20840.0	16354.756838507086	90.10675753087651	13966.905203660446	3064428.0
22	22_allsc	5.232247103291887e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	486.3	1.967	0.0008883281852699564	3.476537358505315e-06	0.005302313090337386	6175705	449710211	158040686	759.4959655281439	99929.0	619.7	3.2039999999999997	6.076253377364155e-05	0.015914512029811763	1.5322158908632235	573.2927409690122	227.78895463510847	260.13881510220904	2.3626733436055467	9.321126350275289e-07	1.5069525833789121	213.3175851190428	57209.9631043257	0.003569700917521929	307.15	1.28	0.0	0.000648939569728551	1014	786	27011	18	0.6487357002702603	0.6487357002702603	5.052977771827811e-06	581.1	2.557	1.101546793452548	25.77711895648542	142.0332012000406	263.47822789098285	0.15477482543430793	2.359489269338852e-06	1.0548600854475627	159.20956049474182	14886.641838762012	0.0023746909256772714	1526.0870272997706	230978.0	259098.25984180017	1473.799626544576	167667.62190356763	44967031.0
22	seg1	4.1031597297945515e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	546.2	1.84	0.0005162324386493137	2.8514044839541875e-06	0.006326362876519752	1199119	24981683	6745056	539.0746418814122	83272.0	584.85	2.733	3.542479735815072e-05	0.007347860230011944	1.4672116375232163	568.3073515981725	279.61538461538464	184.59487115584153	2.4695251141552514	7.999949288319957e-07	1.3304774815096465	159.5844286102963	56056.560975609755	0.0027495439926067716	425.1	1.63	0.0	0.00125817843045332	52	41	1501	1	0.7295136575616256	0.7295136575616256	3.647816785169885e-06	581.1	2.557	1.1964620218922468	24.378971542939194	194.7977486931705	174.9745930522984	0.1473218893625075	2.205217783836214e-06	1.1066257390706589	99.90273216554193	10371.16863484723	0.0013649859432285805	74.82779351368403	14540.0	9414.338428947918	66.52387407548233	6542.9615730221485	2298319.0
22	seg2	4.554777649086219e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	565.05	2.2415000000000003	0.0007745545806857706	3.061065850178369e-06	0.00593783541997723	1282396	24981691	7994144	742.1017458297144	83272.0	579.1500000000001	2.733	3.542479735815072e-05	0.011139658137886374	1.517147046831405	552.2502448579817	245.32692307692307	257.9957322248004	2.3917654260528898	1.2334358031148455e-06	1.4198603812217343	177.62411907146733	55087.846153846156	0.0030805449574464214	367.75	1.281	0.0	0.0006991380286317547	52	39	1501	1	0.6802131912058628	0.6802131912058628	4.179121274018356e-06	566.9	2.318	1.1478396971164115	45.136017718981606	173.84935118657754	338.3946308629392	0.21914568430733272	2.897166542112296e-06	1.163970519632838	143.18734775420367	10910.259277488518	0.0020247914362760563	77.37449938840166	12757.0	13157.78234346482	70.99301906108671	6927.340643787226	2148426.0
22	seg3	5.579816742443891e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	569.1500000000001	2.4585	0.0008648995072686547	3.338767626404396e-06	0.005980307180534939	1215777	24981685	6411959	703.4690021451065	83273.0	600.9000000000001	2.871	2.9690783548483948e-05	0.01354764273611355	1.6986175088097646	561.736335125448	236.1451612903226	263.29421094285124	2.386813620071685	9.729925685520874e-07	1.6355188522554198	194.26607422659282	54404.48888888889	0.0033542919731743776	307.15	1.3704999999999998	0.0	0.0008159291975150021	62	45	1501	1	0.7435043304463691	0.7435043304463691	5.284468448017229e-06	307.15	1.3704999999999998	1.0151766606400472	41.03713279775628	160.5026782651973	281.0395781001572	0.13162885972000304	2.223114556074065e-06	0.984697991745573	164.80621258886273	15230.940224398228	0.0026581602877865183	103.61566803739564	14641.0	16060.946867513927	98.13113113532519	8741.973340196677	2448202.0
22	seg4	5.449566986234973e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	576.55	2.567	0.0010156993724725516	3.782301066007171e-06	0.004545723141204772	283126	24981672	1715412	759.4959655281439	99926.0	619.7	2.6685	2.3838116968896362e-05	0.013680130398869167	1.45736830332367	580.1877324749644	216.79545454545453	271.6267319745199	2.416801144492132	8.627872645397214e-07	1.5039808341595082	239.33092813221992	56715.02702702703	0.004129165058880948	468.0	1.832	0.0	0.001008233871962601	88	74	1501	1	0.9313790806129247	0.9313790806129247	5.559224032470956e-06	469.1	1.834	1.2824075916145166	15.809183089082332	145.81772270531255	217.82038438695295	0.13081459232403128	1.7751737031806827e-06	1.1435252930439994	172.06889614611038	15574.397789956682	0.002501883288143215	126.79104238915929	19078.0	23631.52568178323	129.3423517377177	17710.488681784274	4196912.0
