Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796
155.0,08/02/2024 14:13,238.020363,238020363.0,0.7776,46656000,P24_11,408965771.0,455605803.0,play,pause,01:06:48.965771,01:07:35.605803
156.0,08/02/2024 14:13,284.703583,284703583.0,0.1932,11592000,P24_11,462997830.0,474605821.0,play,pause,01:07:42.997830,01:07:54.605821
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694
158.0,08/02/2024 14:15,363.639983,363639983.0,0.4402,26412000,P24_11,564589596.0,591037725.0,play,pause,01:09:24.589596,01:09:51.037725
159.0,08/02/2024 14:16,390.100279,390100279.0,0.2135,12810000,P24_11,599981736.0,612805859.0,play,pause,01:09:59.981736,01:10:12.805859
160.0,08/02/2024 14:16,402.931613,402931613.0,0.5612,33672000,P24_11,625373731.0,659029588.0,play,pause,01:10:25.373731,01:10:59.029588
161.0,08/02/2024 14:17,436.635746,436635746.0,0.0602,3612000,P24_11,663189557.0,665000000.0,play,,01:11:03.189557,01:11:05
