Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46
