Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS
259.0,14/02/2024 17:04,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461
260.0,14/02/2024 17:05,69.433184,69433184.0,0.1001,6006000,P24_25,280176600.0,286256534.0,play,pause,01:04:40.176600,01:04:46.256534
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737
262.0,14/02/2024 17:11,348.33295,348332950.0,0.4681,28086000,P24_25,594784737.0,623625134.0,fb,pause,01:09:54.784737,01:10:23.625134
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56
