Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS
274.0,16/02/2024 13:15,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768
275.0,16/02/2024 13:19,256.0,256000000.0,0.87,52200000,P24_19,437194768.0,494146728.0,fb,pause,01:07:17.194768,01:08:14.146728
276.0,16/02/2024 13:20,298.0,298000000.0,1.83,109800000,P24_19,517194901.0,626866678.0,play,fb,01:08:37.194901,01:10:26.866678
277.0,16/02/2024 13:22,370.0,370000000.0,1.05,63000000,P24_19,626866678.0,693194810.0,fb,fb,01:10:26.866678,01:11:33.194810
278.0,16/02/2024 13:23,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977
279.0,16/02/2024 13:24,404.0,404000000.0,0.6,36000000,P24_19,699042977.0,734000000.0,fb,,01:11:39.042977,01:12:14
