Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046
82.0,07/02/2024 15:09,395.226834,395226834.0,0.0305,1830000,P24_08,544766046.0,546837786.0,fb,pause,01:09:04.766046,01:09:06.837786
83.0,07/02/2024 15:09,397.112371,397112371.0,0.7185,43110000,P24_08,559197823.0,602000000.0,play,,01:09:19.197823,01:10:02
