Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_08,seg3,0,1.472628554281055e-06,650.2727272727273,873.8706007412236
P24_08,seg4,0,3.563587717913389e-06,241.1320754716981,154.29978784269886
P24_08,seg5,0,1.667869089088627e-06,629.64,1040.1986140476572
P24_08,seg6,1,1.4010105956429906e-06,661.5238095238095,776.6241445543411
P24_08,seg7,1,2.9617688814617298e-06,322.59090909090907,235.02798627831123
P24_08,seg8,1,2.8051292723788536e-06,316.45238095238096,230.29527201240143
P24_08,seg9,1,2.1151510040417124e-06,421.741935483871,344.6688234370239
P24_08,seg10,1,6.00430789076803e-07,1728.4444444444443,1057.891784530808
P24_08,seg11,0,1.6047178705393858e-06,570.5,688.2039636998423
P24_08,seg12,0,3.1164293863501223e-06,288.0444444444444,211.5691328615731
P24_08,seg13,0,3.033186855684761e-06,275.5681818181818,135.80344855149224
P24_08,seg14,0,2.3826732545539865e-06,372.5142857142857,206.50372043772444
P24_08,seg15,1,1.536141912797231e-06,601.0,605.0928553836706
P24_08,seg16,0,2.868954361766948e-06,310.9047619047619,287.3372972932606
P24_08,seg17,1,2.7536643717000944e-06,320.8780487804878,284.8515574050764
P24_08,seg18,1,1.8975321780796e-06,503.25,408.3480382839746
P24_09,seg1,1,3.795830556194425e-06,208.27272727272728,186.25205190769532
P24_09,seg2,0,3.969789898869602e-06,207.4,136.82944652339071
P24_09,seg3,1,3.3297579609679328e-06,253.0967741935484,234.36643030927863
P24_09,seg4,0,4.080594064542757e-06,186.52380952380952,91.02083334164077
P24_09,seg5,1,4.597897624834273e-06,169.52941176470588,68.19376588723013
P24_09,seg6,1,4.019618754234731e-06,183.25,91.07615860732524
P24_09,seg7,0,4.082530037463685e-06,202.390243902439,104.66371817606628
P24_09,seg8,1,4.007914496815788e-06,213.4716981132076,109.44573712989973
P24_09,seg9,1,3.978763530508797e-06,196.0681818181818,95.55794485297557
P24_09,seg10,1,3.180454047402451e-06,267.42424242424244,141.7522112488528
P24_09,seg11,0,3.435949393619356e-06,225.35,154.4385281410017
P24_09,seg12,0,3.7472489310536697e-06,214.27906976744185,217.12486264835368
P24_09,seg13,1,3.3957581732426296e-06,244.22727272727272,169.36624188445413
P24_09,seg14,0,3.241417536717157e-06,246.7619047619048,202.69482103939032
P24_09,seg15,0,3.319348304233468e-06,237.04444444444445,162.3226242500852
P24_09,seg16,1,4.06721268882121e-06,204.96610169491527,80.24337250572738
P24_09,seg17,0,3.3273262491028507e-06,247.97727272727272,123.14285306974354
P24_09,seg18,0,3.269284332130263e-06,255.5121951219512,138.71880224959042
P24_10,seg1,1,2.054358896686011e-06,445.95454545454544,392.9808522262252
P24_10,seg2,0,2.183392606377617e-06,412.25,316.13333042989257
P24_10,seg3,0,1.4578001922656229e-06,646.375,938.58168708607
P24_10,seg4,1,2.536073590549685e-06,372.6756756756757,269.06082068042764
P24_10,seg5,0,1.6431402079900568e-06,536.5,332.9561924442261
P24_10,seg6,0,2.253277391966616e-06,410.6470588235294,293.16483016736305
P24_10,seg7,1,1.9661485184730617e-06,454.1923076923077,525.7589576397739
P24_10,seg8,1,1.912202814043554e-06,439.68,514.7356700288021
P24_10,seg9,1,1.9912277228526544e-06,440.0,218.84496795677072
P24_10,seg10,1,2.1043148133521863e-06,423.56666666666666,223.51512844476136
P24_10,seg11,1,1.5455139564160428e-06,605.4,410.8286106984529
P24_10,seg12,1,2.3729676700412905e-06,425.5151515151515,357.92178974708645
P24_10,seg13,1,2.226569475424685e-06,408.6,303.5667966033176
P24_10,seg14,1,1.769981026484158e-06,518.1538461538462,511.443188814374
P24_10,seg15,1,2.0913893990304858e-06,434.03225806451616,297.8872811283901
P24_10,seg16,1,1.737358027445392e-06,485.64,407.0908866580042
P24_10,seg17,1,2.146868076134036e-06,432.96774193548384,364.77102259462873
P24_10,seg18,0,2.603026035119333e-06,312.0,160.08881463559086
P24_11,seg1,0,1.7096525753454149e-06,517.08,657.3890857019152
P24_11,seg2,1,1.6678614113910265e-06,542.32,613.8525012845785
P24_11,seg3,0,1.5062161884418858e-06,606.4090909090909,729.1231301783251
P24_11,seg4,0,1.3615248860880203e-06,628.7,578.9849648079684
P24_11,seg5,0,2.763785155779023e-06,297.8,201.3834459624036
P24_11,seg6,0,2.407223541380723e-06,356.42857142857144,201.341425811727
P24_11,seg7,1,2.595321603134363e-06,323.6216216216216,206.6835142798648
P24_11,seg8,1,2.738803665277742e-06,319.0,178.5890607836296
P24_11,seg9,1,1.5604419551550692e-06,557.6086956521739,624.2057308823776
P24_11,seg10,1,1.5746772185558868e-06,556.8695652173913,599.4442353583424
P24_11,seg11,0,2.476004592438296e-06,360.8333333333333,254.8297470861673
P24_11,seg12,0,1.827698280047918e-06,454.1111111111111,461.78702494792606
P24_11,seg13,0,2.7879577903190547e-06,302.609756097561,181.2820837877781
P24_11,seg14,1,2.7102819131004395e-06,301.12820512820514,172.1093868028151
P24_11,seg15,0,2.290663546921744e-06,382.6060606060606,401.5789103179116
P24_11,seg16,1,3.2788072245784856e-06,251.60416666666663,122.77756042523254
P24_11,seg17,0,3.11642442237939e-06,256.55555555555554,125.0024646221672
P24_11,seg18,0,2.409984994744856e-06,354.65714285714284,370.150203443472
P24_12,seg1,0,3.219470326302976e-06,267.5,334.4498231581627
P24_12,seg2,1,4.803452869721305e-06,175.6153846153846,107.4903072553342
P24_12,seg3,1,4.038775475586007e-06,187.7333333333333,101.5005043384139
P24_12,seg4,0,3.778935096089922e-06,220.88888888888889,132.35858442804104
P24_12,seg5,1,3.223791365356909e-06,278.6041666666667,198.3424654462346
P24_12,seg6,0,3.492438300200728e-06,248.23076923076923,146.1958953562121
P24_12,seg7,0,2.510165920963309e-06,349.72,238.1061597971235
P24_12,seg8,1,2.282342237920836e-06,344.61538461538464,246.83413407304457
P24_12,seg9,0,3.4768873246461967e-06,238.2692307692308,104.21844661759556
P24_12,seg10,1,3.283607014159852e-06,251.57142857142856,120.2110577804655
P24_12,seg11,0,3.213316571449976e-06,264.0857142857143,203.7856964657569
P24_12,seg12,0,3.861694050437461e-06,225.25806451612905,100.85070409337274
P24_12,seg13,0,3.046154727195521e-06,261.3333333333333,174.36925291930444
P24_12,seg14,0,2.766029461182184e-06,308.780487804878,274.9621348654322
P24_12,seg15,0,1.4072589229764974e-06,648.7142857142857,795.0618933678776
P24_12,seg16,0,3.795053811491138e-06,217.7678571428572,144.5385121464397
P24_12,seg17,0,3.653608921147881e-06,230.3962264150944,134.78249424430825
P24_12,seg18,0,2.4850026730569293e-06,362.8918918918919,318.93684360733585
P24_13,seg1,1,3.181533782236468e-06,254.10638297872345,158.24832357688226
P24_13,seg2,0,3.09638994588722e-06,282.0869565217391,180.4596385883012
P24_13,seg3,0,2.955140695591763e-06,303.9318181818182,191.4135177515232
P24_13,seg4,0,3.346876356949183e-06,252.52,135.54459165356104
P24_13,seg5,1,2.8303137928469075e-06,312.5238095238095,194.6858931208307
P24_13,seg6,1,3.2382716210963143e-06,260.6875,146.97099963612737
P24_13,seg7,1,2.86895455774075e-06,307.4047619047619,162.39504070341522
P24_13,seg8,1,2.7475088303928624e-06,318.0731707317073,152.84361129008673
P24_13,seg9,1,2.917349586543718e-06,293.2558139534884,165.29153076901602
P24_13,seg10,1,3.029081198896876e-06,293.1777777777778,182.70969134977847
P24_13,seg11,0,2.471179699779718e-06,354.3243243243243,214.5582094099996
P24_13,seg12,0,3.634885938962053e-06,227.09259259259252,101.09686528528042
P24_13,seg13,1,3.110342931536078e-06,261.3695652173913,140.7873666516128
P24_13,seg14,1,2.830319705501191e-06,314.7857142857143,240.5088645711052
P24_13,seg15,0,3.206841407227511e-06,262.9574468085106,151.7334558629774
P24_13,seg16,1,2.677504490844408e-06,330.65,257.97023779836223
P24_13,seg17,1,3.87593710129272e-06,222.6491228070176,114.72801551434442
P24_13,seg18,0,2.48740904633359e-06,372.47222222222223,324.40437605918515
P24_14,seg1,1,3.4551647457102404e-06,222.44444444444449,95.41025186852912
P24_14,seg2,1,3.5181539480059062e-06,227.6888888888889,93.03318621531638
P24_14,seg3,1,2.3179781487938588e-06,392.7096774193548,362.3576680158603
P24_14,seg4,0,2.827318684052792e-06,297.7105263157895,253.1492357521106
P24_14,seg5,1,3.090450192501935e-06,268.8809523809524,163.6160291481027
P24_14,seg6,1,3.36007686687149e-06,245.5434782608696,118.14016280517328
P24_14,seg7,0,2.9125373981003984e-06,287.4102564102564,176.15300137107454
P24_14,seg8,1,2.742706346956059e-06,306.5405405405405,179.68082730135592
P24_14,seg9,1,2.7979757175030622e-06,281.8918918918919,192.36059653447504
P24_14,seg10,1,2.839875717301894e-06,269.42857142857144,185.3255142134709
P24_14,seg11,0,2.7105606646886145e-06,307.3030303030303,194.61154976781395
P24_14,seg12,0,3.1753619623967862e-06,275.5681818181818,227.85985061479943
P24_14,seg13,1,3.4286483640956963e-06,217.0,116.8379219260596
P24_14,seg14,1,2.740553312731016e-06,297.8484848484849,177.52114684103853
P24_14,seg15,1,3.452486394389079e-06,237.5217391304348,125.82063761657524
P24_14,seg16,0,3.1440206057576832e-06,246.5853658536585,153.401593148467
P24_14,seg17,0,3.507950116296704e-06,226.2558139534884,124.84125024611129
P24_14,seg18,1,3.06260348375982e-06,276.10526315789474,198.65517992766016
P24_16,seg1,1,2.358602456612497e-06,385.0,486.52567793911726
P24_16,seg2,1,2.7598369676796167e-06,300.609756097561,396.6198985205344
P24_16,seg3,0,2.3772810181174624e-06,376.9428571428571,267.4863320155369
P24_16,seg4,0,3.4076826068063146e-06,238.58,147.10555560479665
P24_16,seg5,1,2.750589062128293e-06,330.2682926829268,438.7327788295652
P24_16,seg6,1,2.48779885944508e-06,348.4594594594595,439.2599581236728
P24_16,seg7,1,3.075709663171012e-06,272.2391304347826,173.6167151172834
P24_16,seg8,0,3.1208881450621376e-06,269.0217391304348,192.35817160592603
P24_16,seg9,1,2.404402460905919e-06,369.69444444444446,233.5378610411651
P24_16,seg10,1,2.689513184666009e-06,334.35,240.41561769312992
P24_16,seg11,1,2.601881333662994e-06,349.3076923076923,298.42614830457273
P24_16,seg12,0,2.607669503699648e-06,339.0,280.45808393074583
P24_16,seg13,1,2.8592084893984632e-06,295.5,276.5158002807038
P24_16,seg14,1,2.622273591889509e-06,353.948717948718,273.8602168143015
P24_16,seg15,1,2.3533211884029947e-06,370.2857142857143,455.5886025680581
P24_16,seg16,1,3.025696432952685e-06,281.0,216.1599786353532
P24_16,seg17,1,3.547705086639309e-06,233.83018867924528,128.16631860580108
P24_16,seg18,1,2.361255494388544e-06,376.9714285714286,318.8675260349725
P24_17,seg1,0,3.937261218949005e-06,194.59375,118.9336652671184
P24_17,seg2,0,3.0595302359031664e-06,263.3125,203.8887168799876
P24_17,seg3,0,3.662771265821046e-06,219.4642857142857,187.57783217025704
P24_17,seg4,1,4.39166447683397e-06,176.47540983606558,56.54927248496867
P24_17,seg5,0,4.165442856168985e-06,188.53658536585365,102.1156446292574
P24_17,seg6,1,4.298109027396538e-06,170.15151515151516,105.38000320628946
P24_17,seg7,1,4.390917458716696e-06,172.8139534883721,79.56406697150042
P24_17,seg8,1,4.314489232338212e-06,183.2708333333333,82.02276268994345
P24_17,seg9,1,4.925427849635601e-06,153.1904761904762,65.91632502470009
P24_17,seg10,0,4.955031630590151e-06,153.0,52.87130601753658
P24_17,seg11,0,3.994018026068424e-06,192.7333333333333,174.2105213445113
P24_17,seg12,0,3.996557631693235e-06,205.47619047619048,92.27483817782247
P24_17,seg13,1,4.273158244143938e-06,192.25641025641025,91.69764903969023
P24_17,seg14,1,4.082553208861928e-06,201.609756097561,93.8109476683773
P24_17,seg15,1,4.8292303655566415e-06,160.0,51.79269020451332
P24_17,seg16,0,3.946499838722056e-06,206.17857142857144,114.8623060479344
P24_17,seg17,1,4.021363145038782e-06,204.2586206896552,106.30683171010018
P24_17,seg18,0,3.623297179728998e-06,178.60714285714286,101.23911529447729
P24_18,seg1,0,2.587417222625259e-06,329.6470588235294,278.8033826968542
P24_18,seg2,0,1.9061379548283428e-06,141.5,58.68986283848344
P24_18,seg3,1,2.645975948892771e-06,285.6923076923077,195.6060601546659
P24_18,seg4,0,4.397539238523797e-06,166.98076923076923,80.4413049651404
P24_18,seg5,0,3.571361608398414e-06,242.09375,198.67778410069224
P24_18,seg6,1,5.496917075200362e-06,137.15384615384616,47.7647815757003
P24_18,seg7,1,4.211668979664874e-06,190.51282051282053,117.77339342877954
P24_18,seg8,1,4.0505495880988186e-06,196.62745098039213,114.4515549539304
P24_18,seg9,1,3.712353906768266e-06,227.3913043478261,139.45078608287022
P24_18,seg10,1,3.6421407337748095e-06,226.05714285714285,122.95717639442913
P24_18,seg11,1,3.221392912398694e-06,257.69444444444446,195.50401083857145
P24_18,seg12,0,3.2805160311362724e-06,250.939393939394,240.6522308480044
P24_18,seg13,1,4.049424765248563e-06,188.3793103448276,82.90545983791394
P24_18,seg14,0,3.5002852732497697e-06,209.0,89.90365213197218
P24_18,seg15,0,3.918920337447034e-06,193.3928571428572,82.48516781854123
P24_18,seg16,1,4.674642298968306e-06,163.64444444444445,71.04804890020029
P24_18,seg17,0,3.862425190091012e-06,214.76363636363635,146.95085644103682
P24_18,seg18,0,3.1381453421554733e-06,273.93333333333334,213.15790135270825
P24_19,seg1,0,3.571336099333142e-06,230.8125,120.36092110725654
P24_19,seg2,0,3.369764831005145e-06,248.3636363636364,147.0747462092519
P24_19,seg3,0,2.8591896738776487e-06,259.22222222222223,250.91571183256832
P24_19,seg4,0,3.204546002691481e-06,260.8684210526316,166.48953721734273
P24_19,seg5,0,3.268176037034059e-06,269.9767441860465,173.6086853724961
P24_19,seg6,1,3.913622640677741e-06,207.3684210526316,66.13230843590118
P24_19,seg7,1,4.1216960846226535e-06,187.35135135135133,60.65119592858471
P24_19,seg8,1,4.022982089784311e-06,203.25,83.4790776797181
P24_19,seg9,0,4.028448519784958e-06,203.95238095238096,91.22525757183487
P24_19,seg10,1,4.1347036100636526e-06,189.08695652173915,67.00943830636389
P24_19,seg11,0,2.9835097685703905e-06,286.6666666666667,261.43261941225626
P24_19,seg12,0,3.344567363488696e-06,242.04761904761904,239.8062710169349
P24_19,seg13,0,3.472372430462487e-06,211.79166666666663,217.58096527333305
P24_19,seg14,1,4.78218603819532e-06,150.94444444444446,53.38040202416462
P24_19,seg15,1,4.0822665151919e-06,193.75,102.79623153302512
P24_19,seg16,1,3.485640454388089e-06,243.4193548387097,173.6828093956621
P24_19,seg17,0,2.8813145635208103e-06,278.9032258064516,244.20665495145835
P24_19,seg18,1,3.7074801758322207e-06,219.8292682926829,223.13022010017207
P24_20,seg1,0,3.6454722484136297e-06,181.9607843137255,90.48976976085504
P24_20,seg2,0,3.474711466909211e-06,202.3,97.61508122023282
P24_20,seg3,0,3.032481822545836e-06,251.5,236.4098804596529
P24_20,seg4,0,4.2888011176756325e-06,169.1639344262295,78.88138359331451
P24_20,seg5,1,3.122243769262343e-06,266.1794871794872,177.45983560333215
P24_20,seg6,0,4.023504072791998e-06,201.23076923076923,77.75927350087973
P24_20,seg7,1,3.2436308425179742e-06,236.17777777777772,195.5720384467632
P24_20,seg8,1,3.483734341894918e-06,220.50980392156865,147.93517128107422
P24_20,seg9,1,3.5509403374232635e-06,205.54545454545453,124.06301093322772
P24_20,seg10,1,3.602594073595508e-06,233.28571428571428,201.2100329305584
P24_20,seg11,1,3.3595523761006017e-06,234.0212765957447,191.64079729963348
P24_20,seg12,0,3.905860191802243e-06,197.68627450980392,175.09226027395707
P24_20,seg13,1,3.981357348020023e-06,190.48648648648648,69.13899913363804
P24_20,seg14,1,3.735397449401448e-06,211.92592592592592,92.44209852288708
P24_20,seg15,0,3.4162410168389626e-06,218.5757575757576,105.207244968868
P24_20,seg16,1,3.5535805816672247e-06,224.68965517241372,126.43973817262736
P24_20,seg17,0,4.409956324471017e-06,182.07692307692307,90.98831708606248
P24_20,seg18,1,3.701284921623236e-06,214.77777777777777,74.52814531735272
P24_21,seg1,0,3.6631022558180017e-06,205.41304347826087,101.8302675123782
P24_21,seg2,0,3.666749881518144e-06,211.04166666666663,104.8670806780139
P24_21,seg3,1,3.716256121165689e-06,203.4705882352941,87.84744798596633
P24_21,seg4,0,4.202310629815964e-06,188.4067796610169,103.22090783999472
P24_21,seg5,1,3.3906650047698887e-06,248.125,128.83398933709472
P24_21,seg6,0,3.7962698472280297e-06,200.89795918367344,99.7948405684464
P24_21,seg7,1,3.702774111103697e-06,216.90196078431373,105.41370971594934
P24_21,seg8,1,3.510429375975104e-06,228.0,104.99989868282852
P24_21,seg9,1,3.3398438021850594e-06,234.0222222222222,136.12752859140593
P24_21,seg10,0,3.441493871944209e-06,224.4255319148936,141.3461284563614
P24_21,seg11,1,2.702661047371732e-06,303.8918918918919,288.34679966470384
P24_21,seg12,0,3.604031411872818e-06,219.56,133.1945270678053
P24_21,seg13,0,3.5380626339065653e-06,190.6176470588236,94.2986920137709
P24_21,seg14,1,3.409644503811068e-06,229.2439024390244,120.20082788562748
P24_21,seg15,1,3.7213858526793513e-06,211.40384615384616,77.82717394666778
P24_21,seg16,1,3.979589314760799e-06,204.859649122807,81.64392169582919
P24_21,seg17,0,4.007556705169678e-06,218.57894736842104,99.35091979019568
P24_21,seg18,0,2.04611996740037e-06,423.8965517241379,319.80042267768755
P24_22,seg1,0,3.527917099758843e-06,248.86274509803923,171.0761256993907
P24_22,seg2,0,3.1638193324354964e-06,258.2391304347826,183.9246445673528
P24_22,seg3,0,4.147161484337613e-06,183.95652173913044,146.91849263540945
P24_22,seg4,0,3.639008864989496e-06,223.2,81.40709913437331
P24_22,seg5,0,2.8322431911280547e-06,300.175,217.077545815858
P24_22,seg6,1,3.119151590767311e-06,254.0,221.34391890174572
P24_22,seg7,1,4.042546133477026e-06,201.41176470588235,76.29731225539669
P24_22,seg8,1,3.455756009802684e-06,232.21875,109.04888941322632
P24_22,seg9,1,4.483777789431268e-06,186.7826086956522,103.91471875871846
P24_22,seg10,1,4.046076721706797e-06,192.52,100.72492243729953
P24_22,seg11,0,2.6146537334687352e-06,325.42857142857144,310.90863592730886
P24_22,seg12,0,3.2770290412427845e-06,249.83870967741936,151.91161833430067
