Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg17,1,3.503,3.9655,9.870909636745723e-05,3.503434737569061,1.7809524857955125e-06,1.713,0.0,3.2785,0.178755833329555,5.19534467774262e-06
P24_01,seg18,1,3.585,4.8805,0.0001227859501651,3.4381238877481146,1.944567207297081e-06,1.077,0.0,3.555,0.199537576844113,6.6359856608456935e-06
P24_02,seg1,0,3.7705,4.3365,0.0001261558784676,3.679979576951125,1.420478376875106e-06,1.419,0.0,3.4975,0.2515983561040761,5.491011714462878e-06
P24_02,seg2,0,3.41,4.3365,0.0001261558784676,3.7341971780028897,1.4238871772756773e-06,1.419,0.0,3.396,0.2468635373972893,5.615215444763781e-06
P24_02,seg3,0,3.633,4.0135000000000005,7.9200192146031e-05,3.571019670958508,1.0532172763241065e-06,1.881,0.0,3.6245,0.2104611559061343,3.6662672439443535e-06
P24_02,seg4,0,3.4665,3.894,3.674572200540379e-05,3.5115569395017783,1.01764850029578e-06,2.087,0.0,3.635,0.1793362027239225,2.6493217902082204e-06
P24_02,seg5,1,3.1255,3.894,7.433649573675993e-05,3.404417492917845,1.017650462759251e-06,1.804,0.0,3.397,0.2426188145703144,3.5392570394189377e-06
P24_02,seg6,1,3.4575,3.7745,7.433649573675993e-05,3.3445430107526906,1.143434621163763e-06,1.616,0.0,3.565,0.2272971014416681,4.246631795328306e-06
P24_02,seg7,1,3.6705,4.071,0.0001280019212295,3.471644927536234,1.280122516826525e-06,0.985,0.0,3.246,0.2559772548057294,5.4813696458537445e-06
P24_02,seg8,0,3.545,4.071,0.0001280019212295,3.5224752727272755,1.2772928008829029e-06,0.985,0.0,3.153,0.2500615588828314,5.296953088868017e-06
P24_02,seg9,0,3.4080000000000004,4.071,7.510806916426512e-05,3.547825909428356,1.375152749238151e-06,1.35,0.0,3.7425,0.2367235056916082,4.281916460844175e-06
P24_02,seg10,0,3.4435,4.0045,7.510806916426512e-05,3.495875467464467,1.412075882259191e-06,1.35,0.0,3.9945,0.2301478282339809,4.720949536375713e-06
P24_02,seg11,1,3.3775,4.256,7.510806916426512e-05,3.542921898355756,1.3174846817899492e-06,1.35,0.0,3.7035,0.2515991443949441,4.583470854127806e-06
P24_02,seg12,0,3.851,4.0440000000000005,7.084959471630142e-05,3.622375630857968,1.0572327167505272e-06,2.049,0.0,3.6865,0.1981017897877657,3.4658704870169e-06
P24_02,seg13,1,3.587,3.8345,7.348703170028817e-05,3.461125092250921,1.269216998092718e-06,1.407,0.0,3.443,0.1911703721468181,3.99154741533751e-06
P24_02,seg14,1,2.578,3.8345,7.348703170028817e-05,3.441988552437224,1.2263260539073165e-06,1.407,0.0,3.2165,0.1894451882705882,3.886821868651274e-06
P24_02,seg15,0,3.548,4.129,4.617232062443711e-05,3.5589438775510245,1.2929004184544842e-06,1.91,0.0,3.427,0.2431501048886184,3.668155815764213e-06
P24_02,seg16,0,3.468,3.6215,7.390730067243038e-05,3.2526304505813983,1.2203632388660984e-06,1.263,0.0,3.392,0.1975308838161228,4.142858479209505e-06
P24_02,seg17,1,3.333,3.6215,8.184220007205474e-05,3.2318983236151584,1.36852663101475e-06,1.263,0.0,3.4725,0.2021930764515651,4.734904609715448e-06
P24_02,seg18,0,3.514,3.88,8.184220007205474e-05,3.416126536514829,1.2994977154456068e-06,1.836,0.0,3.2515,0.2336731932769138,4.147604224462748e-06
P24_03,seg1,1,4.3545,5.016500000000001,2.410542747358312e-05,4.321407016348768,6.694498374521132e-07,3.4095,0.0,4.0085,0.3520902812641808,1.0980053837508854e-06
P24_03,seg2,0,5.314,5.337,2.410542747358312e-05,4.462793745607868,7.079959544959462e-07,3.8035,0.0,3.8035,0.2492897071627357,1.1438076785940283e-06
P24_03,seg4,0,4.2435,5.302,4.8604022815971176e-05,4.193848106365832,1.0847934660480937e-06,3.094,0.0,4.448,0.3295573994476311,2.169637914602853e-06
P24_03,seg5,1,4.271,5.074,4.8604022815971176e-05,4.190447004608299,1.1218495536569309e-06,3.094,0.0,4.18,0.2872479066581257,2.716294805188994e-06
P24_03,seg6,0,3.7545,4.784,2.635845091564095e-05,3.767653846153845,1.921605585903204e-06,3.269,0.0,3.818,0.3807882728052724,3.261761874848376e-06
P24_03,seg7,1,4.7225,5.509,7.09696787751426e-05,4.1691931166348,2.3546952802607183e-06,3.269,0.0,4.784,0.4720746691847187,6.986493073993422e-06
P24_03,seg8,1,4.1575,5.509,7.09696787751426e-05,4.124379642365884,2.0851240602794813e-06,3.051,0.0,4.784,0.4331084793059401,6.04994061859467e-06
P24_03,seg9,1,3.918,5.509,9.259036868019696e-05,4.245939745075324,2.18737926965576e-06,1.704,0.0,4.4125,0.3883444751762732,6.665200120270018e-06
P24_03,seg10,1,4.074,5.172,9.259036868019696e-05,4.166383349950153,1.5209757764890878e-06,1.704,0.0,3.486,0.3197235384981914,4.560868107145419e-06
P24_03,seg11,1,3.101,5.022,5.223656559591717e-05,4.0130389768574855,1.6968877412161824e-06,2.434,0.0,4.024,0.4273162695365803,5.056614910252647e-06
P24_03,seg12,0,4.3835,5.09,4.659541251351026e-05,4.033060235063663,1.922669447493672e-06,2.406,0.0,3.4,0.5336179432500152,4.362517224785865e-06
P24_03,seg13,1,3.6765,4.962,2.5099075297225847e-05,4.179053521126766,1.442147531177724e-06,3.382,0.0,4.684,0.3462441059591059,2.036941993172297e-06
P24_03,seg14,1,3.953,4.962,4.419358712621591e-05,4.09834312796209,1.1279828111332275e-06,2.044,0.0,4.962,0.3025048916562756,2.426078385897093e-06
P24_03,seg15,1,3.751,4.905,4.419358712621591e-05,3.925820025348541,1.148920674622274e-06,1.932,0.0,4.0205,0.3457589146873673,2.608272642073411e-06
P24_03,seg16,1,3.826000000000001,4.856,1.8252776943860665e-05,3.80658501440922,1.181814504268078e-06,3.108,0.0,4.205,0.2090032915506456,1.9386997085196267e-06
P24_03,seg17,0,4.112,4.856,1.8252776943860665e-05,3.828990059642144,9.549116279381757e-07,3.108,0.0,4.617,0.2082215474834779,1.652992647157279e-06
P24_03,seg18,1,3.44,5.139,1.4169918943260268e-05,3.818911595866821,8.361742148082424e-07,3.3295000000000003,0.0,3.783,0.2535016225500267,1.2436929926597934e-06
P24_04,seg1,1,3.9125,4.2105,3.4283998799159425e-05,3.8414661754856056,5.3846705683993e-07,2.234,0.0,4.1605,0.1870541724551563,1.0199549824398275e-06
P24_04,seg2,1,3.817,4.198499999999999,7.40318222755929e-05,3.8242881921280825,6.369374160479206e-07,2.277,0.0,3.648,0.1821766554173149,2.1891113237236783e-06
P24_04,seg3,1,4.2805,4.463,2.233563494446112e-05,3.973418983050843,6.371533050755015e-07,3.3285,0.0,4.259,0.2190492470611172,1.100123146495253e-06
P24_04,seg4,0,4.0355,4.3295,1.0027620991953874e-05,3.902476861167003,6.540651462741099e-07,3.423,0.0,4.001,0.1833545662029079,8.618058153839179e-07
P24_04,seg5,0,3.5725,4.3295,1.0027620991953874e-05,3.696090296495964,6.280891921404367e-07,2.986,0.0,3.916,0.2839045643978867,8.474590850473914e-07
P24_04,seg6,1,4.238,4.396,1.2098468928249789e-05,3.6653405854430336,6.053357614167912e-07,2.986,0.0,3.589,0.3207745699478544,8.244572928713002e-07
P24_04,seg7,1,3.9965,4.466,2.221421709894333e-05,3.8373225364963552,7.088866653105927e-07,3.1015,0.0,3.1795,0.2856549723474149,1.2215729071904771e-06
P24_04,seg8,1,3.9365,4.466,2.221421709894333e-05,3.953260810810808,6.58284111076899e-07,3.262,0.0,3.847,0.2150011695928727,1.1123422212110517e-06
P24_04,seg9,0,1.342,4.508,2.221421709894333e-05,3.9883801440329214,6.786992343579681e-07,1.342,0.0,3.958,0.274388167406595,1.1511815270236916e-06
P24_04,seg10,0,4.35,4.508,5.703650336215216e-06,3.994690839694655,6.441574146527053e-07,1.342,0.0,4.0105,0.3071536128352804,7.485183962008608e-07
P24_04,seg11,1,4.3085,4.564,6.586610627439205e-05,4.107824550128532,7.577933208218029e-07,1.342,0.0,4.4145,0.3086954351579851,2.9382049618230134e-06
P24_04,seg12,0,3.949,4.417999999999999,7.355590248588958e-06,4.043738148148145,5.437190488305774e-07,3.5545,0.0,4.228,0.1562074474252499,6.218999556625713e-07
P24_04,seg13,1,3.9005,4.723,2.4977484238967272e-05,4.011027504911592,1.2742809570015305e-06,3.42,0.0,3.955,0.2918982676403533,2.231404107188852e-06
