Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P23_03,seg7,0,3.7705,3.8935,5.703992794956454e-06,3.584513054830288,6.549067876144555e-07,2.728,0.0,3.725,0.1940761403636331,6.571236883586221e-07
P23_03,seg9,1,3.395,3.5735,2.281734117929616e-06,3.4974489795918373,4.279624139955216e-07,3.3895,0.0,3.4475,0.0503773129368949,3.766094089083952e-07
P23_03,seg10,1,3.7465,3.864,1.585109576703694e-05,3.5444326086956512,6.659062296541462e-07,2.992,0.0,3.721,0.1493264163714938,1.1768154418685011e-06
P23_03,seg13,1,3.223,4.23,6.185071758842236e-06,3.814512121212122,9.420546531599736e-07,3.223,0.0,4.028,0.262224646240743,8.617260864722647e-07
P23_03,seg15,1,1.374,3.896,6.364837276330003e-06,3.420981651376145,7.502676434512128e-07,1.374,0.0,3.896,0.3720987332050504,8.515765745793067e-07
P23_04,seg2,0,3.483,3.8645,2.714062687642608e-05,3.676117816091954,1.2956576630275728e-06,3.1875,0.0,3.6645,0.1381548690095326,3.341212369935967e-06
P23_04,seg3,1,3.8295,4.2525,0.0001126988892224,3.7637970588235294,1.4613420156230191e-06,1.686,0.0,4.158,0.2949924655394203,8.924738496066125e-06
P23_04,seg5,0,3.4185,3.687,1.864305013509456e-05,3.465553061224491,9.440502602971602e-07,2.966,0.0,3.375,0.1083148361506612,1.864204062888812e-06
P23_04,seg6,0,3.3055,3.4,9.307073375765597e-06,3.157155405405406,9.39021910566289e-07,2.9825,0.0,3.2755,0.0993294499654899,1.534828645904702e-06
P23_04,seg7,0,3.7485,3.7485,8.94626238366857e-06,3.2895421940928284,9.390325143817716e-07,3.02,0.0,3.216,0.1405226183322889,1.4042811052530407e-06
P23_04,seg9,0,3.625,3.9305,1.0447940434730392e-05,3.787202702702704,1.2897844762031616e-06,3.5865,0.0,3.5865,0.1001369148710989,1.6003123722462555e-06
P23_04,seg10,0,3.084,3.7705,2.623836685679975e-05,3.5682154255319127,1.12103580215383e-06,3.084,0.0,3.323,0.1010118070418009,2.468080709179237e-06
P23_04,seg13,1,3.069,3.84,0.0001089162413689,3.428558681672026,1.0512577910343545e-06,1.388,0.0,3.208,0.2867442025468578,5.868349947041327e-06
P23_04,seg15,0,3.6945,3.9735,2.4980483996877435e-05,3.7162038690476153,8.520669382874391e-07,3.229,0.0,3.829,0.1340396052516962,1.7560888917802116e-06
P23_04,seg17,0,3.5005,3.5045,1.3030685161832708e-05,3.223386206896551,6.786483298978507e-07,2.852,0.0,3.146,0.208042281309719,1.2967353474532717e-06
P23_05,seg2,1,4.774,4.981,1.5131499939954352e-05,4.745306358381503,8.86966352119969e-07,4.4055,0.0,4.752,0.0784317865011026,1.4864755325890655e-06
P23_05,seg3,1,3.745,4.823,4.083103158400383e-05,4.381140287769785,2.963992488980988e-06,2.188,0.0,4.582000000000001,0.3784465818601825,6.201872139392449e-06
P23_05,seg5,1,4.456,4.859,3.104545727496544e-05,4.307917241379307,1.3268934679397878e-06,3.137,0.0,4.339,0.2108950342835507,2.280646013341182e-06
P23_05,seg6,1,4.055,4.095,2.9840888622035445e-05,3.843290229885055,1.4417375533058791e-06,3.2495,0.0,4.001,0.1226617510233271,3.4689542095593733e-06
P23_05,seg7,1,3.8865,4.842,8.309816871810266e-05,4.359861861861861,1.5507366992875851e-06,1.004,0.0,3.961,0.3722129610961403,5.585798907399557e-06
P23_05,seg9,1,4.533,4.533,7.787451215851096e-05,3.9500958333333327,1.507436769805314e-06,2.532,0.0,3.8875,0.2344306825918403,7.251648223210452e-06
P23_05,seg10,0,4.126,4.932,7.049357511708898e-05,4.343258358662613,1.4728356244907516e-06,2.306,0.0,4.932,0.2034441407687905,4.997028658616378e-06
P23_05,seg12,1,4.02,4.467,7.19903932752927e-05,4.075314741035855,1.3837962064567202e-06,2.632,0.0,3.868,0.1695224838829135,4.896866812008834e-06
P23_05,seg13,1,3.8505,4.994,9.66676673671573e-06,4.056681440443211,8.779059130679876e-07,3.718,0.0,4.009,0.2035569867359764,1.273936767059928e-06
P23_05,seg15,1,3.945,4.678,7.181026718703093e-05,4.256651741293536,2.24854953260672e-06,2.679,0.0,2.679,0.2051486609984397,6.028616916249507e-06
P23_05,seg17,1,3.572,4.687,5.8064128737840766e-05,3.882405577956989,1.0496242551808503e-06,2.297,0.0,4.4705,0.2361941536113962,2.490771792087106e-06
P23_06,seg1,1,4.267,4.3005,3.272290603422396e-06,4.164093922651933,6.334474900998114e-07,3.975,0.0,4.119,0.0938385553110268,6.600026981023958e-07
P23_06,seg2,0,4.084,4.442,8.561993395376763e-05,4.174018404907979,2.595106393199704e-06,1.986,0.0,4.184,0.305064336917917,8.418029127225e-06
P23_06,seg3,1,4.1655,4.278499999999999,8.046115047436019e-06,4.092167785234904,5.649550370116808e-07,3.928,0.0,4.141500000000001,0.0884931108950656,8.677895673574567e-07
P23_06,seg5,1,4.0615000000000006,4.164999999999999,1.579200192146033e-05,3.992042955326464,8.658795846654465e-07,3.239,0.0,3.9335,0.1143514729042606,1.6881213396197568e-06
P23_06,seg6,1,3.8525,4.2705,1.9035609199543635e-05,3.996343930635839,9.664642199577422e-07,3.055,0.0,4.246,0.2226866187086734,2.220641195648272e-06
P23_06,seg7,1,3.923,4.34,1.5370759531672183e-05,3.916211702127661,5.722719288696212e-07,3.254,0.0,4.1975,0.1950295597607332,9.337664001745652e-07
P23_06,seg9,1,3.9005,4.098,6.166686681878225e-05,3.911713450292397,1.2814139161454832e-06,1.99,0.0,1.99,0.2448644157735932,5.028988894871766e-06
P23_06,seg10,0,4.045,4.3745,6.695088267082952e-06,3.944211018711018,5.41018573729618e-07,3.696,0.0,4.174,0.1383942197703179,5.907117137579473e-07
P23_06,seg12,1,3.655,4.27,2.7319123386370464e-05,3.819151376146788,1.0353372637318922e-06,2.486,0.0,3.6075,0.221578226135106,2.278971552437706e-06
P23_06,seg13,1,3.836,3.966,1.7592314620234173e-05,3.6465820189274414,8.398503107959955e-07,2.158,0.0,3.845,0.1860814776570713,1.7892467168480538e-06
P23_06,seg15,1,4.0205,4.035,0.0001634944461122,3.838289625360229,1.3886550962294772e-06,0.928,0.0,0.928,0.2806506305424019,9.062131329248107e-06
P23_06,seg17,1,3.8615,4.118,3.644770025219168e-05,3.640433447098978,1.1848397087269331e-06,2.2785,0.0,3.666,0.1758465235265243,3.061030427127093e-06
P23_07,seg1,0,4.202500000000001,4.25,1.615130591413988e-05,4.078416184971099,9.861814382398397e-07,3.5305,0.0,3.9665,0.0983973918011443,2.043885662632688e-06
P23_07,seg2,0,3.7445,3.934,2.6420079260237805e-06,3.774000000000001,1.128840446508789e-06,3.717,2.6664017403185988e-20,3.934,0.074149173967078,9.80864236645084e-07
P23_07,seg3,1,3.593,4.137,1.0207757896000957e-05,3.7011666666666665,1.5461454626368191e-06,3.54,0.0,4.137,0.1187045552140751,2.370622298302195e-06
