Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_01,seg1,0,3.354094210295081e-06,227.39506172839504,119.34411160718672
P24_01,seg2,1,3.321846250588538e-06,216.7125,106.47245959354343
P24_01,seg3,0,3.4687408635843325e-06,233.8095238095238,114.39452722928434
P24_01,seg4,0,3.3855375058818617e-06,225.19277108433727,178.8736751297478
P24_01,seg5,0,3.393156053895236e-06,227.6951219512195,152.6160913335667
P24_01,seg6,1,3.504907015859996e-06,228.42857142857144,143.13093556602948
P24_01,seg7,1,3.4592241075634206e-06,233.97619047619048,111.42602237548066
P24_01,seg8,1,3.354087543672497e-06,235.08641975308643,119.74996842701717
P24_01,seg9,1,3.30508922723963e-06,242.64102564102564,145.80506238507706
P24_01,seg10,1,3.2558248291823048e-06,254.4155844155844,160.27241206683
P24_01,seg11,1,2.9535970909600308e-06,280.0857142857143,201.64359021332683
P24_01,seg12,1,3.289421910331358e-06,244.6582278481013,166.21687146893893
P24_01,seg13,1,3.6025320582909565e-06,224.8275862068965,112.20674511256894
P24_01,seg14,1,3.2735270982366008e-06,242.9746835443038,207.7627452774416
P24_01,seg15,1,2.874580862830143e-06,274.5211267605634,317.89782092251545
P24_01,seg16,1,3.497195628320072e-06,207.97590361445785,105.77864322963678
P24_01,seg17,1,3.568506782403577e-06,211.74418604651163,107.24070628006577
P24_01,seg18,1,3.331113550546337e-06,227.4320987654321,113.48027783183352
P24_02,seg1,0,3.769081027484796e-06,208.62790697674416,190.77162487932296
P24_02,seg2,0,3.953580962473652e-06,191.52747252747253,157.71629526599273
P24_02,seg3,0,3.65326021884576e-06,224.6235294117647,130.60026037954316
P24_02,seg4,0,3.84887223553148e-06,204.87777777777777,113.59644991463634
P24_02,seg5,1,4.042538053474523e-06,194.3368421052632,109.99019400453685
P24_02,seg6,1,4.221042015046206e-06,188.4183673469388,101.27414295019562
P24_02,seg7,1,4.22341738645092e-06,186.5360824742268,92.0599964986229
P24_02,seg8,0,4.195088390512388e-06,187.59375,92.0678900680305
P24_02,seg9,0,4.1454646210002285e-06,183.7956989247312,85.7490726454843
P24_02,seg10,0,4.044774757729227e-06,187.9,97.12138241061191
P24_02,seg11,1,3.951925011863634e-06,197.63636363636363,102.18769993892984
P24_02,seg12,0,4.202103321663038e-06,190.30927835051543,74.92195395108695
P24_02,seg13,1,4.079685119259838e-06,184.0217391304348,75.22917049685904
P24_02,seg14,1,4.03832449827812e-06,190.05494505494505,83.58752733078497
