Part_id,Sc_id,Answer,abspathanglesrate,meanabspathangles,meanpathdistance,meanrelpathangles,relpathanglesrate,stddevabspathangles,stddevpathdistance,stddevrelpathangles
P24_01,seg1,1,4.026099863261143e-06,1.230027608943192,273.6173606245585,1.2582525555950672,3.989782489461601e-06,1.1303101396389108,218.75927842996808,0.975301728098748
P24_01,seg2,1,4.799465113734477e-06,1.5342343302270858,292.4686266090892,1.5350102522505706,4.646992635551478e-06,1.051174515462692,151.60795668776623,1.052873427113861
P24_01,seg3,1,4.6501210127474e-06,1.4340272685082998,315.4816161559741,1.3536269689953735,4.247813145747068e-06,1.145775297906934,298.0826421143446,0.8593820048044754
P24_01,seg4,0,5.508457288777618e-06,1.572740415272101,254.99489947295885,1.3442815880606565,4.57376726927581e-06,1.1827839643836924,184.5137523566729,1.062627667457564
P24_01,seg5,1,4.243062134868348e-06,1.1872189686852874,266.4020708439608,1.1651626696186488,4.0452558935503936e-06,1.3210056171990534,188.03807364402715,1.2128489197815988
P24_01,seg6,1,5.3509588006189055e-06,1.6665402439416497,299.56491523373205,1.2824414326692486,3.980430866993671e-06,1.0128516531040348,220.3245918021085,1.0257672161854574
P24_01,seg7,1,5.054060131557697e-06,1.4615779827716897,274.1923100271628,1.3886485018337953,4.656362477860642e-06,1.159483149231581,182.92912263231835,1.0487906885054283
P24_01,seg9,1,4.817119835307301e-06,1.5931108182930718,282.55427592265863,1.2641439167763746,3.685901418001444e-06,0.8278195382171755,218.63357408966928,0.9355184899216884
P24_01,seg10,1,4.304154887563849e-06,1.5684765660785558,222.96626332438515,1.394598694378107,3.6739254890756046e-06,0.8963989068778421,203.9517033800552,0.7983959857431903
P24_01,seg11,1,5.528867759390587e-06,1.6033254679161038,384.4121937118242,1.7838087057651553,5.970322805469257e-06,1.0938552033500923,245.0077315460672,0.8984754919765343
P24_01,seg12,1,4.90625352952076e-06,1.3681167868911837,340.0664860220453,1.632756387466522,5.6879933357147066e-06,1.2412572731183598,277.2461996748841,1.1407012864534167
P24_01,seg13,1,4.859327762830585e-06,1.719803736712895,294.3821957267167,1.6915373785464198,4.608765772619199e-06,1.0327095021300523,257.6808562641205,0.9236815318141232
P24_01,seg15,1,4.7137383969914e-06,1.4036077398637667,275.0039235090824,1.455611005654476,4.74024829868362e-06,1.152147927864975,206.1214590206885,0.9905452947118272
P24_02,seg1,1,4.740877239934491e-06,1.4607412378643447,365.23240082629457,1.667636044656118,5.231948213377422e-06,1.2868361601407334,383.7709806283011,1.147418820515333
P24_02,seg2,1,6.1177648717040905e-06,1.5476437179042972,339.3816943173913,1.7914811863643054,6.890247475142861e-06,1.1534896349854111,175.38928335780375,1.079688017503195
P24_02,seg3,1,4.86028640655932e-06,1.4216384823210573,358.49033345483167,1.4921673709692649,4.94199095067604e-06,1.034581159671138,292.4170015258366,1.043829377156288
P24_02,seg4,0,6.03276349139494e-06,1.562938201533144,379.3008926329935,1.2191476059999586,4.575055079502777e-06,1.305479927372566,188.86268500242,1.1682053872442917
P24_02,seg5,1,6.3853398796134086e-06,1.497043589682018,252.2759899805828,1.5126169478892368,6.286335053064815e-06,1.2028046914217028,205.8627653695896,1.1336507501222972
P24_02,seg6,0,7.329439854645599e-06,1.6870910295453898,278.03590176581986,1.5848661646939046,6.708784667073747e-06,1.0940294436443054,191.9865302184003,1.0404359931756946
P24_02,seg7,1,5.450769595534054e-06,1.3519138703035878,318.90673477833536,1.38977106239001,5.451962277412677e-06,1.077830407859948,187.1449450872649,0.9542953988963032
P24_02,seg9,1,7.121346174866604e-06,1.7692056818301627,364.65476362276127,1.6588929243127717,6.491837953416422e-06,0.9241105272044808,302.09665062787013,1.1259704226583014
P24_02,seg10,1,6.4027340361465205e-06,1.6082006648887976,220.1655947661914,1.1182908787884385,4.331923554290314e-06,0.8473464364629295,219.99110478268463,0.9700681285730668
P24_02,seg11,1,5.930247503754015e-06,1.3538409361033,418.4304155607563,1.7858704627447817,7.631875316815912e-06,1.0927979893618498,354.51464993282605,1.053581570558899
P24_02,seg12,1,6.829216359155499e-06,1.57778397405092,396.9653044301408,1.5074606448627292,6.35752832742461e-06,1.1739312494245806,272.3135449048596,0.9763349970749882
P24_02,seg13,0,5.723884163191502e-06,1.5533289974086124,354.3685198339045,1.6722852786137417,5.980985863504217e-06,0.963310724819708,241.4460459916297,1.0323422749084388
P24_02,seg15,1,5.564808548139932e-06,1.4030966061506018,252.76862482853392,1.6170145785272654,6.23508146663992e-06,1.2219349144143636,203.66855447603425,1.1177488295286069
P24_03,seg1,1,3.3162794945054045e-06,1.416828218671912,205.88855059908363,1.571936215543044,3.519359986797485e-06,1.2568002460791974,153.5998059954974,1.1046508095579537
