Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg1,0,4.114,4.23,3.404178674351586e-05,3.841196022727279,1.3629217750387069e-06,2.941,0.0,3.973,0.1773570565964324,2.8887741461248253e-06
P24_01,seg2,1,3.603,4.584,9.235018614146752e-05,3.878800817757016,1.712484897891852e-06,2.237,0.0,3.876,0.1863745954045131,4.665159912180296e-06
P24_01,seg3,0,4.065,4.478,8.03410592049958e-05,3.8629225844004593,1.5975217292064311e-06,2.281,0.0,4.2455,0.2019781618335228,4.838478243059261e-06
P24_01,seg4,0,3.4065000000000003,4.0805,2.5637946562593845e-05,3.5365429378531124,1.5249384869807632e-06,2.6605,0.0,3.462,0.1401828329755198,2.580416184995798e-06
P24_01,seg5,0,4.0085,4.329,4.256979885920144e-05,3.720481198589898,1.0992985402343245e-06,2.596,0.0,3.406,0.2244056744044469,2.448496332153119e-06
P24_01,seg6,1,3.447,4.329,2.356791161282575e-05,3.8792138728323695,1.096315730350804e-06,2.596,0.0,3.756,0.2181995930863815,1.8170000091753043e-06
P24_01,seg7,1,3.603,4.3575,2.407685379765837e-05,3.605074857142855,1.4200583391800914e-06,2.616,0.0,3.237,0.2588497159628921,2.612838027380276e-06
P24_01,seg8,1,3.696,4.3575,4.401080756529572e-05,3.6730991972477023,1.6475513598033156e-06,2.616,0.0,3.425,0.2633802221343218,3.3831787939974085e-06
P24_01,seg9,1,3.3035,4.053,6.952867006904833e-05,3.561998831775701,1.4645330260466286e-06,2.1235,0.0,3.6085,0.2118637168123829,4.3230466980570025e-06
P24_01,seg10,1,3.56,3.794,6.952867006904833e-05,3.4629767981438464,1.3568134150583658e-06,2.1235,0.0,3.7665,0.1804370147778203,4.272680433084027e-06
P24_01,seg11,1,3.8205,4.221,7.127416836795964e-05,3.588537102473495,1.4679232426702298e-06,2.145,0.0,3.4215,0.2284017675736012,4.488584349570784e-06
P24_01,seg12,1,3.357,4.082,7.385613065930107e-05,3.528815357561548,1.2593305063584708e-06,2.291,0.0,3.7125,0.2175607442260382,4.339636201255304e-06
P24_01,seg13,1,3.62,4.035,4.220954668267787e-05,3.578989485981313,1.2565212456116612e-06,2.79,0.0,3.552,0.1475368995588269,2.770920956875953e-06
