Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_01,seg1,0,3.285730363558801e-06,235.7894736842105,127.24134336954322
P24_01,seg2,1,3.387539144656736e-06,220.58163265306123,114.16852469177591
P24_01,seg3,0,3.5278683273496007e-06,233.23300970873785,124.20509634672764
P24_01,seg4,0,3.3527931041667315e-06,234.9183673469388,186.78659047376
P24_01,seg5,0,3.495258992635213e-06,216.1980198019802,143.6605039530337
P24_01,seg6,1,3.5217494615003384e-06,222.90196078431373,135.47375689777874
P24_01,seg7,1,3.320147571123328e-06,244.41052631578947,151.10814041865467
P24_01,seg8,1,3.48721696745812e-06,228.43564356435644,111.65369817803476
P24_01,seg9,1,3.2284638214659507e-06,250.7934782608696,151.79544782033994
P24_01,seg10,1,3.195240313848442e-06,253.17582417582412,153.36409788521735
P24_01,seg11,1,3.0196772351273435e-06,271.1744186046512,189.32724187069297
P24_01,seg12,1,3.22846200877503e-06,246.30434782608697,164.6010654586399
P24_01,seg13,1,3.5743507750309462e-06,226.04807692307693,114.25438996963678
P24_01,seg14,1,3.3012938183135698e-06,244.0,194.8356392341747
P24_01,seg15,1,3.101566840771323e-06,259.5,289.5160228252099
P24_01,seg16,1,3.724360173195975e-06,193.41121495327104,105.69330437648073
P24_01,seg17,1,3.492858344649903e-06,209.76,106.01535242357568
P24_01,seg18,1,3.400558598425768e-06,222.2828282828283,114.22418347214555
P24_02,seg1,0,3.713958896306085e-06,212.95098039215685,178.34199970959014
P24_02,seg2,0,3.8666374844969724e-06,203.06603773584905,173.01050168334407
P24_02,seg3,0,3.837028332404038e-06,211.96296296296296,121.02582762322454
P24_02,seg4,0,3.797426770475896e-06,205.53773584905665,112.19202709371211
P24_02,seg5,1,4.073667350204432e-06,191.5478260869565,105.62854839701582
P24_02,seg6,1,4.2072321393458105e-06,186.83898305084745,97.00233236591303
P24_02,seg7,1,4.070047461795941e-06,196.84070796460176,107.54920521487574
P24_02,seg8,0,4.260119549877953e-06,182.84615384615384,89.86077501302582
P24_02,seg9,0,4.051935349824391e-06,192.0272727272728,94.0902805859916
P24_02,seg10,0,4.0675074888783525e-06,188.1559633027523,97.75187544965348
P24_02,seg11,1,3.973118253218189e-06,196.65420560747663,96.79185046816526
P24_02,seg12,0,4.197488857765827e-06,189.50434782608696,79.21316720169429
P24_02,seg13,1,4.19413348889399e-06,180.21052631578948,74.08622979837911
P24_02,seg14,1,4.002822434574423e-06,191.61111111111111,82.9390986266241
P24_02,seg15,0,3.939599662989136e-06,197.78703703703704,97.64000740139468
P24_02,seg16,0,4.107963441179355e-06,188.7678571428572,87.11439948233927
P24_02,seg17,1,4.077382955204175e-06,193.8938053097345,82.34101161284116
P24_02,seg18,0,3.888932523277169e-06,199.9065420560748,96.47235724037596
P24_03,seg1,1,1.9434505664766302e-06,464.9122807017544,517.8427188380987
P24_03,seg2,0,2.065595759128848e-06,438.1864406779661,495.1803041378751
P24_03,seg3,0,2.6884538970483462e-06,122.33333333333331,42.2532050066422
P24_03,seg4,0,3.348787595034229e-06,243.0845070422536,183.9026719668293
P24_03,seg5,1,3.2934630079501665e-06,238.03846153846155,196.0331066015668
P24_03,seg6,0,3.896994075270008e-06,212.25925925925927,153.20940737148783
P24_03,seg7,1,3.1056618631279604e-06,233.25925925925927,231.96693938719147
P24_03,seg8,1,3.225432952346296e-06,231.1025641025641,203.1015813864417
P24_03,seg9,1,3.071384393392549e-06,238.07843137254903,153.0250754794461
P24_03,seg10,1,3.1601312045031767e-06,245.7540983606557,123.76693900738124
P24_03,seg11,1,2.652470004181257e-06,266.9318181818182,188.9165433714264
P24_03,seg12,0,2.7315848108755737e-06,230.0192307692308,201.2997462944756
P24_03,seg13,1,3.888584283120044e-06,190.33898305084745,106.00546670507978
P24_03,seg14,1,3.136534992500601e-06,263.2678571428572,197.7348537880902
P24_03,seg15,1,3.0520489209037102e-06,265.3636363636364,214.4512690597722
P24_03,seg16,1,4.14376636734861e-06,189.42857142857144,87.93084403855869
P24_03,seg17,0,3.5061194658711865e-06,237.921875,152.74351410515104
P24_03,seg18,1,3.200878238385304e-06,270.2903225806452,196.6803503980028
P24_04,seg1,1,1.407241099803147e-06,659.047619047619,871.1902413947886
P24_04,seg2,1,1.94441774594982e-06,443.9655172413793,688.2353219932854
P24_04,seg3,1,2.0307447993471834e-06,429.45,592.9257084683638
P24_04,seg4,0,3.0324351282945806e-06,280.6222222222222,168.7945082562764
P24_04,seg5,0,3.1317628608956808e-06,275.8709677419355,158.64043468653117
P24_04,seg6,1,2.9232680598346814e-06,296.55263157894734,188.661064326963
P24_04,seg7,1,2.8427520096426147e-06,304.8484848484849,209.4218592972452
P24_04,seg8,1,2.881689692084145e-06,296.3134328358209,194.5823973597805
P24_04,seg9,0,3.1438427633326507e-06,259.1475409836066,121.82663037633618
P24_04,seg10,0,3.2835590731333627e-06,252.25,124.80621342341458
P24_04,seg11,1,2.864713384256634e-06,294.44897959183675,265.70911893338126
P24_04,seg12,0,2.08301760694386e-06,430.42105263157896,336.5681287097128
P24_04,seg13,1,3.782194750881015e-06,212.90625,125.69455023857408
P24_04,seg14,1,3.0021170929739653e-06,278.0,149.09850313253864
P24_04,seg15,0,2.6701483476689026e-06,312.05405405405406,168.74585524884358
P24_04,seg16,1,4.067372342855859e-06,198.0,79.85291356536747
P24_04,seg17,0,3.437995746708119e-06,247.53571428571428,186.10202131535905
P24_04,seg18,0,3.341135539943717e-06,252.8235294117647,175.74013559514262
P24_05,seg1,1,3.889378775052309e-06,203.078125,106.20096324070686
P24_05,seg2,0,3.906097854000999e-06,194.0,97.2370478689109
P24_05,seg3,1,4.068980937618255e-06,188.1219512195122,93.4371968548798
P24_05,seg4,0,4.299445586491622e-06,173.65116279069767,68.86009130913638
P24_05,seg5,0,4.090353381283048e-06,189.71604938271605,67.30698971278935
P24_05,seg6,1,4.106527555764311e-06,189.34848484848484,65.14232758984623
P24_05,seg7,1,4.634495372971314e-06,167.0222222222222,59.92400068908833
P24_05,seg8,1,4.4721263544642135e-06,177.11111111111111,69.99910152163726
P24_05,seg9,1,4.452886734649319e-06,171.93548387096774,101.11575396012596
P24_05,seg10,1,4.035420721958778e-06,187.3030303030303,107.6477138773987
P24_05,seg11,0,4.2572781840623945e-06,168.31034482758622,90.89754964804996
P24_05,seg12,0,4.093796729516965e-06,199.2708333333333,147.06761212265943
P24_05,seg13,1,3.937206105546653e-06,195.75,118.15474648801488
P24_05,seg14,1,4.463570283161699e-06,144.06451612903226,91.0311065822634
P24_05,seg15,0,4.026167991334286e-06,168.45652173913044,63.816997569174006
P24_05,seg16,0,3.191214751260176e-06,234.0,285.14517220315906
P24_05,seg17,0,3.265885676164574e-06,229.46153846153845,290.84487009665213
P24_05,seg18,0,3.1810549093816863e-06,227.09375,270.4577194760644
P24_06,seg1,0,2.6275568791498533e-06,336.22972972972974,295.54002335623744
P24_06,seg2,1,2.782061114980367e-06,314.126582278481,267.99628619167174
P24_06,seg3,1,2.9815968644567778e-06,284.9080459770115,231.6536424293573
P24_06,seg4,1,3.26733289320623e-06,247.94202898550725,261.559400747425
P24_06,seg5,1,3.489959545023492e-06,252.5568181818182,236.3170409873652
P24_06,seg6,1,3.814222744456304e-06,191.3548387096774,140.98310735382375
P24_06,seg7,1,4.03516663866261e-06,208.62,148.6402162187307
P24_06,seg8,1,3.5551912230703155e-06,238.04444444444445,212.51897835632505
P24_06,seg9,1,3.925334325812926e-06,186.3333333333333,116.2857885357648
P24_06,seg10,1,3.805546308900211e-06,200.8333333333333,109.94816960731995
P24_06,seg11,1,4.002873139173972e-06,187.40384615384616,88.97372593347808
P24_06,seg12,0,3.4274161898362047e-06,245.5432098765432,178.42484758174206
P24_06,seg13,1,4.040177514211791e-06,181.7846153846154,101.93985547672403
P24_06,seg14,1,3.500281503408601e-06,224.7846153846154,179.3419823538688
P24_06,seg15,0,3.177165079143182e-06,263.7118644067797,179.77975518408704
P24_06,seg16,0,3.069599827432679e-06,276.6666666666667,418.7456115346014
P24_06,seg17,1,3.679026708126559e-06,222.8543689320388,150.43983930572767
P24_06,seg18,1,3.238629467528704e-06,258.3174603174603,193.78719833520296
P24_07,seg1,1,2.250277909321801e-06,379.6031746031746,425.37397359160826
P24_07,seg2,1,2.461661495215333e-06,345.1449275362319,413.0742446925293
P24_07,seg3,1,2.616633471472973e-06,328.18666666666667,505.4072666921452
P24_07,seg4,0,3.634737536126757e-06,209.56730769230768,136.18639172020264
P24_07,seg5,0,2.829612209238366e-06,316.9512195121951,519.1487310959109
P24_07,seg6,1,2.02733831934667e-06,427.0,709.111881875455
P24_07,seg7,1,2.0704526734202534e-06,420.9,710.058142761348
P24_07,seg8,1,2.491415560748061e-06,316.0571428571429,532.974423230426
P24_07,seg9,1,3.194953061181845e-06,246.8390804597701,203.1784571053308
P24_07,seg10,0,3.135503260166545e-06,249.4712643678161,193.88781454691303
P24_07,seg11,0,2.26577826187618e-06,375.77272727272725,403.2972866243975
P24_07,seg12,0,2.246866468172722e-06,371.0615384615385,680.3629517793031
P24_07,seg13,1,3.2909897322520774e-06,232.3404255319149,179.36690055545571
P24_07,seg14,1,3.0003688310541604e-06,260.1904761904762,174.59181146633372
P24_07,seg15,0,2.755600431556034e-06,267.8157894736842,194.3181384929581
P24_07,seg16,0,2.239127520172472e-06,397.2307692307692,617.2025034690492
P24_07,seg17,0,2.980859792811082e-06,277.45238095238096,284.25613787915574
P24_07,seg18,0,3.456241954585716e-06,211.7872340425532,121.19404793401696
P24_08,seg1,0,2.008136164484024e-06,451.0833333333333,510.46994936924506
P24_08,seg2,0,2.185225128112185e-06,397.2,487.7121717775761
P24_08,seg3,0,2.004776982594125e-06,451.9166666666667,575.4912799311873
P24_08,seg4,0,3.3263946085796182e-06,261.3333333333333,158.146728562756
P24_08,seg5,0,2.610573431531504e-06,365.6538461538461,621.7943416409506
P24_08,seg6,1,1.900315262302016e-06,476.3684210526316,737.5448323317356
P24_08,seg7,1,1.809338599625534e-06,463.64814814814815,537.0410250098923
P24_08,seg8,1,2.2114130289285327e-06,385.8787878787879,385.5055228638212
P24_08,seg9,1,2.462440446468113e-06,360.94520547945206,286.4507854962446
P24_08,seg10,1,9.026526856240892e-07,1079.5185185185185,932.1261209799376
P24_08,seg11,0,1.0680269413801064e-06,861.4375,949.8710587368196
P24_08,seg12,0,3.122249054121512e-06,277.9120879120879,199.8521480356944
P24_08,seg13,0,2.645971101924842e-06,326.9230769230769,294.38585728093835
P24_08,seg14,0,2.51028155351827e-06,350.8513513513513,273.31735192110017
P24_08,seg15,1,1.7155188119083646e-06,533.5490196078431,516.5336896553986
P24_08,seg16,0,2.160067480508091e-06,408.28125,568.4632994463761
P24_08,seg17,1,2.8350923956611747e-06,296.2142857142857,234.4334915538611
P24_08,seg18,1,2.326215439981905e-06,394.8840579710145,349.3939516056122
P24_09,seg1,1,3.808478971453605e-06,209.984375,159.48801937265603
P24_09,seg2,0,4.045628572518213e-06,197.02439024390245,117.51511335529383
P24_09,seg3,1,3.325648666260696e-06,250.1636363636364,189.23792232475827
P24_09,seg4,0,3.6025850348917865e-06,215.94444444444449,166.54000821093493
P24_09,seg5,1,3.934869457791019e-06,206.66666666666663,132.6447945056042
P24_09,seg6,1,3.981914563202834e-06,199.05263157894737,98.19724974637778
P24_09,seg7,0,4.066408775869269e-06,194.734375,94.2619184813976
P24_09,seg8,1,3.896600977255717e-06,207.77272727272728,106.78732213063576
P24_09,seg9,1,3.7605259471589695e-06,182.66666666666663,96.56835054863272
P24_09,seg10,1,3.394664309072304e-06,218.046875,125.58490831476756
P24_09,seg11,0,3.5201172943312384e-06,218.2142857142857,141.14304521743364
P24_09,seg12,0,3.740127571327651e-06,216.76344086021504,175.61069826338462
P24_09,seg13,1,3.345385410122528e-06,249.64935064935065,167.28621598560753
P24_09,seg14,0,3.5319574452948144e-06,219.4047619047619,173.69177347212835
P24_09,seg15,0,3.563399468839675e-06,220.8333333333333,157.43453486564368
P24_09,seg16,1,3.885139317387379e-06,214.88181818181812,99.46828657095256
P24_09,seg17,0,3.7887758201914832e-06,215.13333333333333,103.18113895425576
P24_09,seg18,0,3.2990744504848126e-06,251.6117647058824,130.1546785026741
P24_10,seg1,1,2.3765667166584464e-06,386.55882352941177,338.6767647483249
P24_10,seg2,0,2.1503092640946984e-06,417.6923076923077,338.8155183364349
P24_10,seg3,0,1.8040387957758667e-06,498.19565217391306,623.6337464878358
P24_10,seg4,1,2.441619754038104e-06,377.6197183098592,266.92933073312463
P24_10,seg5,0,2.0881603499017333e-06,437.1311475409836,304.046239652778
P24_10,seg6,0,1.8907217022709151e-06,479.4054054054054,324.79878039756824
P24_10,seg7,1,2.06296640345206e-06,437.0263157894737,465.0019172783551
P24_10,seg8,1,2.123855745062976e-06,424.75,423.97608824585296
P24_10,seg9,1,2.085710964829036e-06,407.24242424242425,211.9304175760039
P24_10,seg10,1,2.148234057619397e-06,414.25,211.88794208260177
P24_10,seg11,1,1.8339391567943889e-06,498.62,320.8349368985459
P24_10,seg12,1,2.5308009548458923e-06,386.05,340.2718332639664
P24_10,seg13,1,2.494373406273563e-06,348.92857142857144,276.0583530446313
P24_10,seg14,1,2.1235790601613697e-06,426.1372549019608,421.1264427512404
P24_10,seg15,1,2.425984989879508e-06,367.8863636363636,272.6603830058337
P24_10,seg16,1,1.8331163396277591e-06,478.8679245283019,381.7112298450759
P24_10,seg17,1,2.0118437937879536e-06,450.5344827586207,365.9433958490264
P24_10,seg18,0,1.874808294684736e-06,473.8684210526316,353.4979009878912
P24_11,seg1,0,1.7989156475894377e-06,488.4150943396226,526.0307988190815
P24_11,seg2,1,1.762980375282242e-06,502.9038461538461,531.887363117174
P24_11,seg3,0,1.7290818893860884e-06,512.1372549019608,635.4586381380882
P24_11,seg4,0,1.6593988946032793e-06,509.18367346938777,453.0379708823804
P24_11,seg5,0,2.056275320460228e-06,408.1,399.3816279522166
P24_11,seg6,0,2.6195626109414923e-06,323.0657894736842,201.5117092066077
P24_11,seg7,1,2.5594400553890496e-06,329.93243243243245,183.60472216754505
P24_11,seg8,1,2.5535538032578582e-06,340.0810810810811,191.43815888758257
P24_11,seg9,1,2.1151528080205774e-06,405.64516129032256,417.9786290236205
P24_11,seg10,1,2.1211786965781147e-06,405.3870967741936,421.1692294443854
P24_11,seg11,0,2.0162457463195144e-06,439.79661016949154,432.9796435312506
P24_11,seg12,0,1.990195688858338e-06,447.1525423728813,404.0829896649058
P24_11,seg13,0,2.405790514130648e-06,370.3943661971831,255.31507027722432
P24_11,seg14,1,2.5520914630954125e-06,323.6891891891892,220.2325623638816
P24_11,seg15,0,2.501798515154784e-06,341.05555555555554,297.8705120359047
P24_11,seg16,1,2.8150590002036457e-06,295.9634146341463,195.71852080405472
P24_11,seg17,0,3.0518790985407528e-06,266.53932584269666,151.3232584553358
P24_11,seg18,0,2.6328687471162392e-06,318.72727272727275,276.4341853889903
P24_12,seg1,0,3.477399146538064e-06,245.11111111111111,236.24142333852052
P24_12,seg2,1,3.6619354250518936e-06,231.8275862068965,217.52766615177904
P24_12,seg3,1,3.3669032290285417e-06,224.25,122.81313129055584
P24_12,seg4,0,3.604482762414882e-06,222.73684210526315,138.70203026837422
P24_12,seg5,1,3.401233287189935e-06,257.82666666666665,178.65929929680465
P24_12,seg6,0,3.227399871852054e-06,268.75,167.91702211446426
P24_12,seg7,0,3.22595643257124e-06,270.025,176.6554950293102
P24_12,seg8,1,2.9680951183982875e-06,291.344262295082,192.02750542963904
P24_12,seg9,0,3.039120212482144e-06,266.8918918918919,165.58478589931298
P24_12,seg10,1,3.4950476966470665e-06,236.15384615384616,112.6794565083997
P24_12,seg11,0,3.2741633253410165e-06,256.7230769230769,168.25366895073827
P24_12,seg12,0,4.011365535684439e-06,205.2698412698413,95.94474322859072
P24_12,seg13,0,2.1864467948859614e-06,420.24615384615385,635.5008367119107
P24_12,seg14,0,2.3936343889339653e-06,357.2957746478873,578.8650322426807
P24_12,seg15,0,1.8837039526466427e-06,490.125,560.9923370891329
P24_12,seg16,0,2.291206944136096e-06,388.9852941176471,498.8434532248419
P24_12,seg17,0,2.8932359513227007e-06,297.0705882352941,351.1948241101975
P24_12,seg18,0,3.059956793410077e-06,284.8666666666667,236.7642453267988
P24_13,seg1,1,2.9634218443455267e-06,286.9318181818182,184.30408377951264
P24_13,seg2,0,2.919923220115492e-06,291.98850574712645,208.54805336905048
P24_13,seg3,0,3.082567267900192e-06,292.3695652173913,205.59309633678689
P24_13,seg4,0,3.37846335979551e-06,252.01980198019805,128.13141536703785
P24_13,seg5,1,3.08773510669568e-06,279.9130434782609,166.9518356664391
P24_13,seg6,1,3.1548587240838425e-06,273.27659574468083,157.49698097501235
P24_13,seg7,1,2.8139886699323177e-06,305.69879518072287,183.6694230125151
P24_13,seg8,1,2.941297881160003e-06,291.632183908046,159.62799158148255
P24_13,seg9,1,2.8769249801196022e-06,302.5764705882353,159.13713586465133
P24_13,seg10,1,2.9429580645727624e-06,297.3448275862069,164.45306304190652
P24_13,seg11,0,2.6925138120068684e-06,325.6625,199.0106506754814
P24_13,seg12,0,3.121294616347415e-06,272.4623655913978,155.97084169664708
P24_13,seg13,1,3.147138817641163e-06,272.8314606741573,145.7779472625042
P24_13,seg14,1,2.9183019360384023e-06,305.11494252873564,208.9908435341159
P24_13,seg15,0,3.034180447296185e-06,284.4111111111111,196.363907439272
P24_13,seg16,1,2.746176779468308e-06,312.7654320987654,225.8783008394641
P24_13,seg17,1,3.042716699747759e-06,287.9555555555556,212.6534825025783
P24_13,seg18,0,3.1854042993915605e-06,280.64516129032256,231.1530476038544
P24_14,seg1,1,3.057572874191884e-06,261.925,192.02787080149847
P24_14,seg2,1,3.2560490705200924e-06,239.7619047619048,165.10782304319537
P24_14,seg3,1,2.498642309699521e-06,345.95454545454544,290.7093939800566
P24_14,seg4,0,2.895486169462671e-06,288.0,232.8305821836985
P24_14,seg5,1,2.9577918663977245e-06,282.575,210.0418147037648
P24_14,seg6,1,2.993028652263288e-06,278.9024390243902,206.2700860256752
P24_14,seg7,0,2.961435081826302e-06,281.925,161.59832802431202
P24_14,seg8,1,2.9892373064344293e-06,276.58024691358025,154.29880623303043
P24_14,seg9,1,2.8378547267065617e-06,290.64473684210526,184.30899445929523
P24_14,seg10,1,2.815121087420346e-06,285.041095890411,186.29743529845584
P24_14,seg11,0,2.797414524087016e-06,286.536231884058,187.86999413785367
P24_14,seg12,0,2.7570820054983875e-06,313.18055555555554,251.39998579161667
P24_14,seg13,1,2.9541988680737657e-06,268.02597402597405,189.14440139647508
P24_14,seg14,1,2.974021320919608e-06,264.7162162162162,174.39370670672585
P24_14,seg15,1,3.0673376467769e-06,269.0125,175.42443962854023
P24_14,seg16,0,3.140489224663682e-06,252.8333333333333,172.92939107389688
P24_14,seg17,0,3.1417910062780355e-06,253.34567901234567,167.72217805748198
P24_14,seg18,1,3.281707881811519e-06,249.641975308642,164.5021510985476
P24_16,seg1,1,1.7452509539978028e-06,549.25,768.8716936996374
P24_16,seg2,1,1.8753071443341864e-06,475.25,730.3816997109985
P24_16,seg3,0,2.7353799513669706e-06,318.1851851851852,228.65853970009027
P24_16,seg4,0,2.9190079826043418e-06,294.43023255813955,233.1071725596808
P24_16,seg5,1,3.074814528708141e-06,279.8901098901099,315.3340891657415
P24_16,seg6,1,2.9518508843007287e-06,299.4431818181818,314.8110492574668
P24_16,seg7,1,2.680503964230819e-06,330.175,338.96087579019434
P24_16,seg8,0,2.902596848772105e-06,275.22093023255815,170.39700364410518
P24_16,seg9,1,2.825562962305409e-06,308.73809523809524,207.8000150195165
