Part_id,Sc_id,abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,maxdistance,maxpupilsize,maxpupilvelocity,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,mindistance,minpupilsize,minpupilvelocity,proportion_valid,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,0_0_fixationrate,0_0_numfixations,0_0_totaltimespent,0_0_proportionnum,0_0_proportiontime,0_0_longestfixation,0_0_meanfixationduration,0_0_stddevfixationduration,0_0_timetofirstfixation,0_0_timetolastfixation,0_0_meanpupilsize,0_0_stddevpupilsize,0_0_maxpupilsize,0_0_minpupilsize,0_0_startpupilsize,0_0_endpupilsize,0_0_meanpupilvelocity,0_0_stddevpupilvelocity,0_0_maxpupilvelocity,0_0_minpupilvelocity,0_0_meandistance,0_0_stddevdistance,0_0_maxdistance,0_0_mindistance,0_0_startdistance,0_0_enddistance,0_1_fixationrate,0_1_numfixations,0_1_totaltimespent,0_1_proportionnum,0_1_proportiontime,0_1_longestfixation,0_1_meanfixationduration,0_1_stddevfixationduration,0_1_timetofirstfixation,0_1_timetolastfixation,0_1_meanpupilsize,0_1_stddevpupilsize,0_1_maxpupilsize,0_1_minpupilsize,0_1_startpupilsize,0_1_endpupilsize,0_1_meanpupilvelocity,0_1_stddevpupilvelocity,0_1_maxpupilvelocity,0_1_minpupilvelocity,0_1_meandistance,0_1_stddevdistance,0_1_maxdistance,0_1_mindistance,0_1_startdistance,0_1_enddistance,0_2_fixationrate,0_2_numfixations,0_2_totaltimespent,0_2_proportionnum,0_2_proportiontime,0_2_longestfixation,0_2_meanfixationduration,0_2_stddevfixationduration,0_2_timetofirstfixation,0_2_timetolastfixation,0_2_meanpupilsize,0_2_stddevpupilsize,0_2_maxpupilsize,0_2_minpupilsize,0_2_startpupilsize,0_2_endpupilsize,0_2_meanpupilvelocity,0_2_stddevpupilvelocity,0_2_maxpupilvelocity,0_2_minpupilvelocity,0_2_meandistance,0_2_stddevdistance,0_2_maxdistance,0_2_mindistance,0_2_startdistance,0_2_enddistance,0_3_fixationrate,0_3_numfixations,0_3_totaltimespent,0_3_proportionnum,0_3_proportiontime,0_3_longestfixation,0_3_meanfixationduration,0_3_stddevfixationduration,0_3_timetofirstfixation,0_3_timetolastfixation,0_3_meanpupilsize,0_3_stddevpupilsize,0_3_maxpupilsize,0_3_minpupilsize,0_3_startpupilsize,0_3_endpupilsize,0_3_meanpupilvelocity,0_3_stddevpupilvelocity,0_3_maxpupilvelocity,0_3_minpupilvelocity,0_3_meandistance,0_3_stddevdistance,0_3_maxdistance,0_3_mindistance,0_3_startdistance,0_3_enddistance,1_0_fixationrate,1_0_numfixations,1_0_totaltimespent,1_0_proportionnum,1_0_proportiontime,1_0_longestfixation,1_0_meanfixationduration,1_0_stddevfixationduration,1_0_timetofirstfixation,1_0_timetolastfixation,1_0_meanpupilsize,1_0_stddevpupilsize,1_0_maxpupilsize,1_0_minpupilsize,1_0_startpupilsize,1_0_endpupilsize,1_0_meanpupilvelocity,1_0_stddevpupilvelocity,1_0_maxpupilvelocity,1_0_minpupilvelocity,1_0_meandistance,1_0_stddevdistance,1_0_maxdistance,1_0_mindistance,1_0_startdistance,1_0_enddistance,1_1_fixationrate,1_1_numfixations,1_1_totaltimespent,1_1_proportionnum,1_1_proportiontime,1_1_longestfixation,1_1_meanfixationduration,1_1_stddevfixationduration,1_1_timetofirstfixation,1_1_timetolastfixation,1_1_meanpupilsize,1_1_stddevpupilsize,1_1_maxpupilsize,1_1_minpupilsize,1_1_startpupilsize,1_1_endpupilsize,1_1_meanpupilvelocity,1_1_stddevpupilvelocity,1_1_maxpupilvelocity,1_1_minpupilvelocity,1_1_meandistance,1_1_stddevdistance,1_1_maxdistance,1_1_mindistance,1_1_startdistance,1_1_enddistance,1_2_fixationrate,1_2_numfixations,1_2_totaltimespent,1_2_proportionnum,1_2_proportiontime,1_2_longestfixation,1_2_meanfixationduration,1_2_stddevfixationduration,1_2_timetofirstfixation,1_2_timetolastfixation,1_2_meanpupilsize,1_2_stddevpupilsize,1_2_maxpupilsize,1_2_minpupilsize,1_2_startpupilsize,1_2_endpupilsize,1_2_meanpupilvelocity,1_2_stddevpupilvelocity,1_2_maxpupilvelocity,1_2_minpupilvelocity,1_2_meandistance,1_2_stddevdistance,1_2_maxdistance,1_2_mindistance,1_2_startdistance,1_2_enddistance,1_3_fixationrate,1_3_numfixations,1_3_totaltimespent,1_3_proportionnum,1_3_proportiontime,1_3_longestfixation,1_3_meanfixationduration,1_3_stddevfixationduration,1_3_timetofirstfixation,1_3_timetolastfixation,1_3_meanpupilsize,1_3_stddevpupilsize,1_3_maxpupilsize,1_3_minpupilsize,1_3_startpupilsize,1_3_endpupilsize,1_3_meanpupilvelocity,1_3_stddevpupilvelocity,1_3_maxpupilvelocity,1_3_minpupilvelocity,1_3_meandistance,1_3_stddevdistance,1_3_maxdistance,1_3_mindistance,1_3_startdistance,1_3_enddistance,2_0_fixationrate,2_0_numfixations,2_0_totaltimespent,2_0_proportionnum,2_0_proportiontime,2_0_longestfixation,2_0_meanfixationduration,2_0_stddevfixationduration,2_0_timetofirstfixation,2_0_timetolastfixation,2_0_meanpupilsize,2_0_stddevpupilsize,2_0_maxpupilsize,2_0_minpupilsize,2_0_startpupilsize,2_0_endpupilsize,2_0_meanpupilvelocity,2_0_stddevpupilvelocity,2_0_maxpupilvelocity,2_0_minpupilvelocity,2_0_meandistance,2_0_stddevdistance,2_0_maxdistance,2_0_mindistance,2_0_startdistance,2_0_enddistance,2_1_fixationrate,2_1_numfixations,2_1_totaltimespent,2_1_proportionnum,2_1_proportiontime,2_1_longestfixation,2_1_meanfixationduration,2_1_stddevfixationduration,2_1_timetofirstfixation,2_1_timetolastfixation,2_1_meanpupilsize,2_1_stddevpupilsize,2_1_maxpupilsize,2_1_minpupilsize,2_1_startpupilsize,2_1_endpupilsize,2_1_meanpupilvelocity,2_1_stddevpupilvelocity,2_1_maxpupilvelocity,2_1_minpupilvelocity,2_1_meandistance,2_1_stddevdistance,2_1_maxdistance,2_1_mindistance,2_1_startdistance,2_1_enddistance,2_2_fixationrate,2_2_numfixations,2_2_totaltimespent,2_2_proportionnum,2_2_proportiontime,2_2_longestfixation,2_2_meanfixationduration,2_2_stddevfixationduration,2_2_timetofirstfixation,2_2_timetolastfixation,2_2_meanpupilsize,2_2_stddevpupilsize,2_2_maxpupilsize,2_2_minpupilsize,2_2_startpupilsize,2_2_endpupilsize,2_2_meanpupilvelocity,2_2_stddevpupilvelocity,2_2_maxpupilvelocity,2_2_minpupilvelocity,2_2_meandistance,2_2_stddevdistance,2_2_maxdistance,2_2_mindistance,2_2_startdistance,2_2_enddistance,2_3_fixationrate,2_3_numfixations,2_3_totaltimespent,2_3_proportionnum,2_3_proportiontime,2_3_longestfixation,2_3_meanfixationduration,2_3_stddevfixationduration,2_3_timetofirstfixation,2_3_timetolastfixation,2_3_meanpupilsize,2_3_stddevpupilsize,2_3_maxpupilsize,2_3_minpupilsize,2_3_startpupilsize,2_3_endpupilsize,2_3_meanpupilvelocity,2_3_stddevpupilvelocity,2_3_maxpupilvelocity,2_3_minpupilvelocity,2_3_meandistance,2_3_stddevdistance,2_3_maxdistance,2_3_mindistance,2_3_startdistance,2_3_enddistance,3_0_fixationrate,3_0_numfixations,3_0_totaltimespent,3_0_proportionnum,3_0_proportiontime,3_0_longestfixation,3_0_meanfixationduration,3_0_stddevfixationduration,3_0_timetofirstfixation,3_0_timetolastfixation,3_0_meanpupilsize,3_0_stddevpupilsize,3_0_maxpupilsize,3_0_minpupilsize,3_0_startpupilsize,3_0_endpupilsize,3_0_meanpupilvelocity,3_0_stddevpupilvelocity,3_0_maxpupilvelocity,3_0_minpupilvelocity,3_0_meandistance,3_0_stddevdistance,3_0_maxdistance,3_0_mindistance,3_0_startdistance,3_0_enddistance,3_1_fixationrate,3_1_numfixations,3_1_totaltimespent,3_1_proportionnum,3_1_proportiontime,3_1_longestfixation,3_1_meanfixationduration,3_1_stddevfixationduration,3_1_timetofirstfixation,3_1_timetolastfixation,3_1_meanpupilsize,3_1_stddevpupilsize,3_1_maxpupilsize,3_1_minpupilsize,3_1_startpupilsize,3_1_endpupilsize,3_1_meanpupilvelocity,3_1_stddevpupilvelocity,3_1_maxpupilvelocity,3_1_minpupilvelocity,3_1_meandistance,3_1_stddevdistance,3_1_maxdistance,3_1_mindistance,3_1_startdistance,3_1_enddistance,3_2_fixationrate,3_2_numfixations,3_2_totaltimespent,3_2_proportionnum,3_2_proportiontime,3_2_longestfixation,3_2_meanfixationduration,3_2_stddevfixationduration,3_2_timetofirstfixation,3_2_timetolastfixation,3_2_meanpupilsize,3_2_stddevpupilsize,3_2_maxpupilsize,3_2_minpupilsize,3_2_startpupilsize,3_2_endpupilsize,3_2_meanpupilvelocity,3_2_stddevpupilvelocity,3_2_maxpupilvelocity,3_2_minpupilvelocity,3_2_meandistance,3_2_stddevdistance,3_2_maxdistance,3_2_mindistance,3_2_startdistance,3_2_enddistance,3_3_fixationrate,3_3_numfixations,3_3_totaltimespent,3_3_proportionnum,3_3_proportiontime,3_3_longestfixation,3_3_meanfixationduration,3_3_stddevfixationduration,3_3_timetofirstfixation,3_3_timetolastfixation,3_3_meanpupilsize,3_3_stddevpupilsize,3_3_maxpupilsize,3_3_minpupilsize,3_3_startpupilsize,3_3_endpupilsize,3_3_meanpupilvelocity,3_3_stddevpupilvelocity,3_3_maxpupilvelocity,3_3_minpupilvelocity,3_3_meandistance,3_3_stddevdistance,3_3_maxdistance,3_3_mindistance,3_3_startdistance,3_3_enddistance,Answer
P24_01,seg1,4.518870167138578e-06,704.95,4.114,0.0007171167718446,3.111005659541496e-06,707.55,4.23,3.404178674351586e-05,1.502630913580278,702.1326724137937,203.7,238.45824070289493,3.900123275862071,1.6637901632768602e-06,1.3263799147499675,697.5,2.941,0.0,0.9650582362728786,3.851283726723361e-06,703.15,3.6115,1.1404373554564644,1.9580524839257107,106.2606262434735,166.13090318282218,0.1664348271923548,3.428206463063285e-06,1.0505755460655823,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0120481927710843,1,83,0.0333333333333333,8.607115658064805e-06,83,83.0,0.0,2381652,2381652,3.9875,0.0229292389755961,4.0165,3.9565,4.008,4.016,5.704017758124017e-07,4.718217166858215e-07,1.3509456619633725e-06,0.0,702.5576923076923,0.2714514642360423,702.7,701.7,701.7,702.5999999999999,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.7470624999999993,0.1760889461729092,3.9375,3.537,3.927,3.6375,7.92534195767008e-06,1.0841239157900964e-05,2.6086695485110465e-05,0.0,703.6437500000001,0.7311622352704749,704.35,702.55,702.55,704.3,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035335689045936,1,283,0.0333333333333333,2.934715338834145e-05,283,283.0,0.0,2048554,2048554,4.042119565217392,0.1189478029680156,4.2065,3.6985,3.876,3.6985,6.917984364346588e-07,8.013739140921146e-07,4.503152206544592e-06,0.0,703.8173913043479,0.7687809535813067,705.0,702.2,702.25,703.55,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.97025,0.0123051479741883,3.987,3.959,3.987,3.9635,5.651460075132942e-06,9.132814332148844e-06,1.93035124587211e-05,2.702053560706239e-07,703.7375,1.0911576421397324,704.75,702.65,702.65,704.75,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0041407867494824,2,483,0.0666666666666666,5.008719111861808e-05,350,241.5,153.4421715174808,3414257,3947214,4.122115384615385,0.0760038487199359,4.23,3.8855,4.2035,4.02,1.906335384036073e-06,3.103132530556133e-06,1.2909036325427844e-05,9.005763688761149e-08,702.7025641025639,0.8838424423436406,703.75,700.0,703.7,700.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.933,0.0693757882838094,4.012,3.882,3.905,4.012,1.163779224661376e-05,1.241436103820519e-05,2.5516330451488968e-05,1.5911137796457235e-06,701.5500000000001,0.576628129733528,702.15,701.0,702.15,701.5,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005283381364073,11,2082,0.3666666666666666,0.0002159037927721,333,189.27272727272728,78.81889482743449,4913199,9459980,3.85256289308176,0.1214408584265385,4.099,3.592,3.8685,4.0075,1.6692848926362823e-06,3.214082900748988e-06,2.323626538577004e-05,0.0,701.396540880503,1.7118640323023158,707.55,698.0,698.0,707.55,0.0048076923076923,6,1248,0.2,0.0001294178354369,466,208.0,154.90900554841863,1648836,7877768,3.861888888888888,0.2085885839594232,4.2125,2.941,3.6115,3.996,1.4303737486298094e-06,2.575201060166864e-06,1.5972138825507387e-05,0.0,701.6340277777778,1.8846143043461383,707.4000000000001,698.8,703.15,707.4000000000001,0.0028571428571428,1,350,0.0333333333333333,3.629506602798412e-05,350,350.0,0.0,549612,549612,3.769323529411764,0.0528417274676435,3.9065,3.702,3.7055,3.7825,1.2114445140910063e-06,2.095745504900339e-06,7.625795604659582e-06,3.0022817341162664e-08,701.8499999999999,0.2069118169656069,702.3,701.5999999999999,701.8,701.5999999999999,0
P24_01,seg2,5.666181639627957e-06,702.5999999999999,3.603,0.0011141660149755,3.6611211838434096e-06,718.0999999999999,4.584,9.235018614146752e-05,1.5931824563835475,705.2535652173909,197.4857142857143,313.27441678596864,3.870023478260868,1.5767300284817868e-06,1.1197611412557025,699.8,2.237,0.0,0.9583333333333334,3.8653194502333e-06,701.35,4.0515,0.9099587333636036,4.011786900022517,106.79594931417562,228.2849596694276,0.1809938322290397,4.78073385586529e-06,0.8970947703951263,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0052219321148825,2,383,0.0571428571428571,4.006312609748645e-05,233,191.5,58.68986283848344,4463507,6162307,3.899125,0.0391255398732128,3.96,3.8225,3.908,3.835,5.982770311780279e-07,4.437776345377882e-07,1.95136595616933e-06,0.0,704.2464285714285,0.8939020340959377,705.25,701.85,705.2,704.35,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0054644808743169,1,183,0.0285714285714285,1.9142433618381257e-05,183,183.0,0.0,8344100,8344100,3.84147619047619,0.0397257712922216,3.885,3.777,3.777,3.8745,6.80482429042391e-07,5.25010522248535e-07,1.6510566762728062e-06,3.002101471030723e-08,711.7404761904761,6.857288440914899,718.0999999999999,702.0,702.15,717.25,0.0046189376443418,2,433,0.0571428571428571,4.529329921726275e-05,233,216.5,23.33452377915607,8827092,9293429,3.636896551724138,0.0801882137881987,3.789,3.527,3.7645,3.5665,1.0900875692327518e-06,1.3829882758192116e-06,6.724707295106554e-06,6.00384245917321e-08,707.0551724137929,4.45838585516076,712.9000000000001,701.85,712.9000000000001,701.85,0.0081743869209809,3,367,0.0857142857142857,3.838947069915804e-05,150,122.33333333333331,25.423086620891123,3997169,5962447,3.908766666666667,0.0585848534816914,3.9975,3.757,3.836,3.8135,7.639810134015377e-07,1.1096908260695589e-06,5.9141398979285785e-06,0.0,704.89,1.248129635176933,707.9,702.45,705.65,704.9000000000001,0.0048038430744595,6,1249,0.1714285714285714,0.000130649724532,383,208.16666666666663,119.43436133151408,0,6795193,3.874481308411215,0.1258818127427626,4.584,3.557,4.0515,3.783,2.4643507801983245e-06,9.533568705339348e-06,9.235018614146752e-05,0.0,703.4663551401867,2.5901188843274587,716.7,700.15,701.35,716.7,0.005005005005005,5,999,0.1428571428571428,0.0001044988589331,466,199.8,162.5752133629232,133240,7228221,3.953717105263157,0.1418018884577192,4.2125,3.56,4.054,3.94,1.4994690125653556e-06,2.48808933346267e-06,1.1138465233577532e-05,0.0,702.2223684210528,2.558377021171064,708.5,700.05,700.05,702.0999999999999,0.0046082949308755,2,434,0.0571428571428571,4.539790267965828e-05,217,217.0,0.0,8560614,9576565,3.716134146341463,0.1403188790037821,4.058,3.542,3.573,3.648,1.1115192615831502e-06,1.7758080808860783e-06,7.985589912939058e-06,3.002101471030723e-08,708.4951219512194,5.884798264151126,717.55,700.7,707.3,700.9000000000001,1
P24_01,seg4,5.485532487257984e-06,709.0999999999999,3.4065000000000003,0.0008859493918389,3.7025984836158015e-06,714.45,4.041,1.780246172320627e-05,1.5226896501551186,706.9821963394351,203.9189189189189,245.92434237658804,3.549180532445923,1.4283253791647083e-06,1.309884772947284,701.2,3.265,0.0,1.0,4.587816434889499e-06,707.05,3.77,1.2095385994115695,2.3206516688321086,106.55707348604273,179.54457001449427,0.1273206363361782,2.219442104632443e-06,1.0740689428520342,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.490928571428572,0.0684223578051724,3.64,3.4435,3.4435,3.64,1.9514643293012464e-06,3.5478285810403e-06,9.817461270565654e-06,6.00420294205878e-08,704.5428571428572,0.5488082326190649,705.1,703.7,704.65,703.85,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0039370078740157,4,1016,0.1081081081081081,0.0001016713529555,350,254.0,92.50225222483324,2698103,3664095,3.640302816901408,0.0918223237279957,3.7345,3.399,3.6975,3.5170000000000003,7.0908841950386e-07,1.1594926217714995e-06,7.655358751125785e-06,0.0,706.5450704225353,1.219928420897187,708.2,704.65,708.1,705.8,0.0054570259208731,4,733,0.1081081081081081,7.335147806730763e-05,316,183.25,90.92258611954824,8560659,9226856,3.430902173913043,0.0328866098325776,3.4675,3.364,3.463,3.3665000000000003,5.403808125175921e-07,7.050789304296288e-07,4.56319423596518e-06,2.6664017403185988e-20,704.4097826086958,0.795376889364568,705.95,702.55,703.9000000000001,705.35,0.0054644808743169,1,183,0.027027027027027,1.8312851959505185e-05,183,183.0,0.0,8327489,8327489,3.450975000000001,0.0367070461470561,3.539,3.375,3.539,3.375,8.01565329196425e-07,1.3012474988754165e-06,6.064244971480035e-06,6.003842459170544e-08,703.7949999999998,0.4922825461695372,704.55,703.15,703.95,703.55,0.0052219321148825,2,383,0.054054054054054,3.832689781688789e-05,233,191.5,58.68986283848344,5063116,8027701,3.4453214285714293,0.0301567553655875,3.5495,3.411,3.5495,3.4495,1.2147798195704387e-06,1.6868717145918255e-06,7.145001501050749e-06,3.0021014710280576e-08,707.5089285714284,1.998427788122116,709.6,705.0,709.3,705.55,0.0029282576866764,2,683,0.054054054054054,6.834796660296195e-05,500,341.5,224.1528496361356,3863954,7794532,3.476860465116278,0.0496991335535036,3.6605,3.375,3.6605,3.4605,6.953676727693982e-07,6.788478379805016e-07,3.2122485740017806e-06,0.0,705.1453488372092,1.168067897645733,707.95,701.2,706.4,706.05,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.3673333333333333,0.010610529361598,3.3795,3.3600000000000003,3.3625,3.3600000000000003,1.2108680231319888e-06,2.1295970218008325e-07,1.4410087060942672e-06,1.020775789600117e-06,704.4833333333332,0.9827681991869962,705.0999999999999,703.35,705.0,703.35,0.0054545454545454,6,1100,0.1621621621621621,0.0001100772522156,250,183.3333333333333,43.56451155087897,0,9559954,3.5271000000000003,0.1576734517644119,3.77,3.3465,3.77,3.379,6.737550538740702e-07,1.0118916248701626e-06,5.613592699327552e-06,0.0,707.2157142857142,1.3995999132553147,709.4000000000001,702.5999999999999,707.05,708.7,0.0036407766990291,6,1648,0.1621621621621621,0.0001649157378648,416,274.6666666666667,139.3523113072283,366408,4863256,3.5654395161290333,0.1397550062041198,4.041,3.265,3.66,3.353,1.3085789099436037e-06,2.3269457532266965e-06,1.780246172320627e-05,0.0,706.7443548387097,1.4324663147817862,710.8,701.2,707.7,707.45,0.0,0,0,0.0,0.0,-1,-1.0,0.0,-1,-1,3.482,0.0,3.482,3.482,3.482,3.482,3.122373003482649e-06,4.415702248312778e-06,6.244746006965299e-06,0.0,710.6,0.1414213562373416,710.7,710.5,710.7,710.5,0
