Part_id,Sc_id,abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,maxdistance,maxpupilsize,maxpupilvelocity,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,mindistance,minpupilsize,minpupilvelocity,proportion_valid,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,High_numfixations,High_longestfixation,High_meanfixationduration,High_stddevfixationduration,High_timetofirstfixation,High_timetolastfixation,High_proportionnum,High_proportiontime,High_fixationrate,High_totaltimespent,High_meanpupilsize,High_stddevpupilsize,High_maxpupilsize,High_minpupilsize,High_startpupilsize,High_endpupilsize,High_meanpupilvelocity,High_stddevpupilvelocity,High_maxpupilvelocity,High_minpupilvelocity,High_meandistance,High_stddevdistance,High_maxdistance,High_mindistance,High_startdistance,High_enddistance,High_proptransfrom_High,High_proptransfrom_Low,High_proptransfrom_Med,Low_numfixations,Low_longestfixation,Low_meanfixationduration,Low_stddevfixationduration,Low_timetofirstfixation,Low_timetolastfixation,Low_proportionnum,Low_proportiontime,Low_fixationrate,Low_totaltimespent,Low_meanpupilsize,Low_stddevpupilsize,Low_maxpupilsize,Low_minpupilsize,Low_startpupilsize,Low_endpupilsize,Low_meanpupilvelocity,Low_stddevpupilvelocity,Low_maxpupilvelocity,Low_minpupilvelocity,Low_meandistance,Low_stddevdistance,Low_maxdistance,Low_mindistance,Low_startdistance,Low_enddistance,Low_proptransfrom_High,Low_proptransfrom_Low,Low_proptransfrom_Med,Med_numfixations,Med_longestfixation,Med_meanfixationduration,Med_stddevfixationduration,Med_timetofirstfixation,Med_timetolastfixation,Med_proportionnum,Med_proportiontime,Med_fixationrate,Med_totaltimespent,Med_meanpupilsize,Med_stddevpupilsize,Med_maxpupilsize,Med_minpupilsize,Med_startpupilsize,Med_endpupilsize,Med_meanpupilvelocity,Med_stddevpupilvelocity,Med_maxpupilvelocity,Med_minpupilvelocity,Med_meandistance,Med_stddevdistance,Med_maxdistance,Med_mindistance,Med_startdistance,Med_enddistance,Med_proptransfrom_High,Med_proptransfrom_Low,Med_proptransfrom_Med,Answer
P24_01,seg1,4.675494410490532e-06,704.95,4.114,0.0008891402196539,3.2104577313525856e-06,707.55,4.23,3.404178674351586e-05,1.4879920538043172,702.3443749999989,226.7872340425532,282.97190957911045,3.841196022727279,1.3629217750387069e-06,1.2580413700781146,697.4000000000001,2.941,0.0,0.97669256381798,3.86702104110193e-06,703.05,3.973,1.1578703706737357,2.0073838827231345,114.71570457860498,212.9583332172949,0.1773570565964324,2.8887741461248253e-06,1.030666995369318,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,29,550,249.31034482758625,121.95493999491192,349753,14456453,0.6904761904761905,0.0004938640297378,0.0040110650069156,7230,3.8343374340949103,0.1857318376456646,4.23,2.941,3.973,4.0585,1.265353826716954e-06,2.6726846468285844e-06,2.5516330451488968e-05,0.0,702.041388400703,1.9772463616311269,707.55,697.4000000000001,703.05,707.4000000000001,0.2833333333333333,0.3333333333333333,0.3833333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0
P24_01,seg2,5.135576181934753e-06,702.5999999999999,3.603,0.0009688541439583,3.4410252513668944e-06,718.0999999999999,4.584,9.235018614146752e-05,1.5235480618194237,704.0213200934585,201.87755102040816,287.42555867555603,3.878800817757016,1.712484897891852e-06,1.1216203652217318,697.5,2.237,0.0,0.9500554938956716,3.7019924073722633e-06,702.25,3.876,1.0513663680881182,3.8747032949293216,100.58964340598996,209.54897434790325,0.1863745954045131,4.665159912180296e-06,0.9757684956529494,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,25,466,215.84,97.32235097859072,1415668,14589690,0.7142857142857143,0.0003789341276811,0.004633061527057,5396,3.870254504504505,0.1842279953443631,4.23,2.941,3.6375,3.648,1.4916433475137954e-06,2.958368845785986e-06,2.5516330451488968e-05,0.0,703.2375000000003,4.223748595845041,718.0999999999999,698.0,704.35,700.9000000000001,0.28,0.36,0.36,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
P24_01,seg4,5.562086891353172e-06,709.0999999999999,3.4065000000000003,0.0009856920252646,3.803579100012056e-06,714.45,4.0805,2.5637946562593845e-05,1.4889175681676448,707.245875706214,191.25,263.8603462849216,3.5365429378531124,1.5249384869807632e-06,1.4148750122930518,701.2,2.6605,0.0,0.9822419533851277,5.189389417819754e-06,706.25,3.462,1.1837619882861683,2.0477494119683777,99.6222410362812,204.1746470645344,0.1401828329755198,2.580416184995798e-06,1.1053536252119691,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,16,416,231.125,109.9871962245303,2664785,8227537,0.7272727272727273,0.0002511720627115,0.0043266630611141,3698,3.644110000000001,0.12751074015714,3.9385,2.6605,3.423,3.621,1.0925135357846335e-06,2.6436594009294703e-06,2.5637946562593845e-05,0.0,707.7327999999993,1.2508728518783487,711.0,703.9,707.9,706.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,39,500,215.69230769230768,99.72202254956784,99931,14556427,0.7222222222222222,0.000571351917666,0.0046362339514978,8412,3.525930081300815,0.1401923381758722,4.041,2.6605,3.462,3.379,1.1092127320873572e-06,2.271457770257984e-06,2.5637946562593845e-05,0.0,706.8015447154477,1.731585777193564,711.0,701.2,706.25,708.7,0.3229166666666667,0.3333333333333333,0.34375,0
P24_01,seg5,4.483253813276791e-06,699.8,4.0085,0.0009205173700482,3.178717006241941e-06,714.3,4.329,4.256979885920144e-05,1.442451761636226,704.7880728554642,247.24444444444444,296.1692461200069,3.720481198589898,1.0992985402343245e-06,1.2821110789847237,697.95,2.596,0.0,0.9455555555555556,3.894336366630615e-06,709.0,3.406,1.0963033707592096,2.547067850428379,180.8912475338247,281.33614822093693,0.2244056744044469,2.448496332153119e-06,0.8619755004819565,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,23,1266,279.5652173913044,229.50080730437452,6012389,14856161,0.92,0.0004542033411141,0.0035769828926905,6430,3.825471365638765,0.2030575915638938,4.329,2.754,3.803,4.0085,9.195713704563744e-07,2.3127650462401145e-06,4.256979885920144e-05,0.0,704.2133259911888,2.3870659009230284,708.9000000000001,697.95,703.95,699.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,416,240.86666666666667,100.06559753243774,499648,5745913,0.75,0.0002552156565233,0.0041516745087185,3613,3.5809885057471225,0.1175656439467107,4.05,3.2245,3.3185,3.769,9.546718949560584e-07,2.1535925790518425e-06,2.509756829780848e-05,0.0,705.0775862068962,2.0973439057259866,713.6,701.0,711.4000000000001,704.4000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
P24_01,seg6,4.688606838842544e-06,698.3,3.447,0.0009451719001323,3.68314859447575e-06,710.5,4.329,2.356791161282575e-05,1.2974693342923165,702.870346820808,213.3962264150944,261.5556386381109,3.8792138728323695,1.096315730350804e-06,1.2174927981124992,695.8,2.596,0.0,0.9600443951165372,4.314991533882497e-06,698.7,3.756,1.2849564201622137,2.653170468888785,78.44433097687359,158.43553093675075,0.2181995930863815,1.8170000091753043e-06,1.143105481703752,27,416,229.5185185185185,82.13467850491297,5912520,14639690,0.7941176470588235,0.0004306504120748,0.004356946909795,6197,3.871556399132322,0.2185878991122562,4.172,3.339,3.633,3.462,1.191388204615241e-06,2.184265141005279e-06,2.356791161282575e-05,0.0,703.2395878524942,2.6198075027574648,710.5,696.7,702.75,696.7,0.3188405797101449,0.3478260869565217,0.3333333333333333,12,333,220.66666666666663,65.46523481739732,482992,4163747,0.9230769230769232,0.0001840184429843,0.0045317220543806,2648,3.980392201834864,0.1484805642410533,4.329,3.6355,3.756,4.0315,1.0553457990173988e-06,1.3984317364009229e-06,9.847484087906815e-06,0.0,703.3706422018347,2.480789890273952,707.4,697.95,698.7,700.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
P24_01,seg7,4.312547137736177e-06,697.3,3.603,0.0008564506828103,3.3662127592104045e-06,705.0999999999999,4.3575,2.407685379765837e-05,1.3078174746164868,699.3983428571423,237.26530612244892,259.7261278202721,3.605074857142855,1.4200583391800914e-06,1.28477818994085,693.85,2.616,0.0,0.9722222222222222,4.1483127873368265e-06,699.0,3.237,1.1104450058947315,1.8923548758454385,130.47393984850706,206.45246989548176,0.2588497159628921,2.612838027380276e-06,1.0220077472566087,11,350,201.3636363636364,84.9132177311315,99929,3264359,0.7333333333333333,0.0001521665563602,0.0049661399548532,2215,3.559625730994151,0.1523863712985868,4.0015,3.339,3.6925,3.405,1.4628000162413807e-06,2.454924331672429e-06,2.356791161282575e-05,0.0,699.8634502923979,1.3953052888114583,702.6,696.3,700.0,701.05,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,516,252.13333333333333,100.19827961644472,4430203,14856208,0.4838709677419355,0.0002598166664353,0.0039661554732945,3782,3.461053571428571,0.2225506160173638,4.3575,2.616,3.5665,3.603,1.3855208139062477e-06,2.887600484340321e-06,2.407685379765837e-05,0.0,698.2066071428574,2.020442370371352,701.9,693.85,700.9000000000001,697.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,816,336.5,196.5509546600519,6328864,14856208,0.4,0.0002311695088723,0.0029717682020802,3365,3.505097619047617,0.2602000541431959,4.3575,2.616,3.226,3.603,1.4552994889309298e-06,3.2163169959731764e-06,2.407685379765837e-05,0.0,697.3811904761902,1.587108957799686,700.7,693.85,699.2,697.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
P24_01,seg8,4.5859851887556456e-06,701.4000000000001,3.696,0.0008502050228379,3.171003680570185e-06,705.0999999999999,4.3575,4.401080756529572e-05,1.4783634593211992,698.8458142201827,243.41304347826087,274.07677673639614,3.6730991972477023,1.6475513598033156e-06,1.4470006176828971,693.85,2.616,0.0,0.9678135405105438,4.38894670687459e-06,700.25,3.425,1.045065816988072,1.900450796090875,138.1052056444179,199.9787727610362,0.2633802221343218,3.3831787939974085e-06,1.044564329570567,12,400,186.16666666666663,100.04256669795689,11558539,14856205,0.9230769230769232,0.0001540004830955,0.0053715308863025,2234,3.7178563535911584,0.1475132247403483,3.9525,2.842,3.8745,3.696,1.7744234652362197e-06,4.408279082459867e-06,4.401080756529572e-05,0.0,698.4024861878452,1.39711285875049,701.9,696.05,700.2,701.4000000000001,0.3125,0.34375,0.34375,13,516,264.0,95.2085430340506,199858,10509278,0.4333333333333333,0.0002365844485155,0.0037878787878787,3432,3.4775658914728664,0.2426343895726403,4.3575,2.616,3.425,3.784,1.5646119039353354e-06,3.256476058177521e-06,2.407685379765837e-05,0.0,697.7246124031007,1.803828840914896,701.3,693.85,700.25,697.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,816,331.6363636363636,187.16103906917849,1332393,10509278,0.4074074074074074,0.0002514743788417,0.0030153508771929,3648,3.5217173913043456,0.2594568194920648,4.3575,2.616,3.226,3.784,1.6900003166151005e-06,3.680413171435693e-06,2.407685379765837e-05,0.0,697.3376086956517,1.5318270975187167,700.7,693.85,699.2,697.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
P24_01,seg9,4.9674006530629055e-06,696.5,3.3035,0.0007891756143698,3.300584280665395e-06,702.2,4.053,6.952867006904833e-05,1.5377239882989655,697.444918224299,258.3617021276596,244.2996564911309,3.561998831775701,1.4645330260466286e-06,1.4102110600005244,690.3,2.1235,0.0,0.9511111111111112,4.456455756757866e-06,700.2,3.6085,1.0599761832550494,1.88005238021956,162.7286919908096,175.61259006767702,0.2118637168123829,4.3230466980570025e-06,1.0362674330318118,38,1016,267.42105263157896,176.25865998720076,749466,14906101,0.8444444444444444,0.0007136284565983,0.0037394213737453,10162,3.5527317415730346,0.1858396472509357,4.053,2.3245,3.5445,3.3035,1.3891042090011186e-06,4.142183124593794e-06,6.952867006904833e-05,0.0,697.1854634831458,1.8703332160420816,701.2,690.3,700.0,696.5,0.3137254901960784,0.3431372549019608,0.3431372549019608,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
P24_01,seg10,4.719430733367399e-06,697.25,3.56,0.0006385035118718,3.0683726167548905e-06,701.2,3.794,6.952867006904833e-05,1.5738586995918085,696.4838167053352,282.0,212.93125456308468,3.4629767981438464,1.3568134150583658e-06,1.4053342933906212,690.3,2.1235,0.0,0.9567147613762488,4.116085205806985e-06,698.6,3.7665,1.0853982818050611,1.7570388532942045,184.9117954404836,140.38069631390323,0.1804370147778203,4.272680433084027e-06,1.0744771837077731,39,1016,281.0,190.48594367260307,66618,14839498,0.9069767441860463,0.0007642339887958,0.0035587188612099,10959,3.478093539703899,0.147310670434889,3.794,2.3245,3.7665,3.56,1.2505105569020214e-06,3.89543001433189e-06,6.952867006904833e-05,0.0,696.5119784656791,1.8086693712269133,701.2,690.3,698.6,697.25,0.320754716981132,0.3396226415094339,0.3396226415094339,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
P24_01,seg11,4.656152799458136e-06,729.9,3.8205,0.0007161896060594,2.9737963930823542e-06,741.25,4.221,7.127416836795964e-05,1.6039152892172646,707.0011189634872,260.6190476190476,246.7074231908734,3.588537102473495,1.4679232426702298e-06,1.3589770420802596,691.75,2.145,0.0,0.9433333333333334,3.848877167638098e-06,695.5999999999999,3.4215,0.8902518644616771,17.011799506497674,194.7350861418676,203.11692082660736,0.2284017675736012,4.488584349570784e-06,0.9696799771550416,35,1049,282.22857142857146,205.4348452192376,532958,7211585,0.8974358974358975,0.0006994085897825,0.0035432273739623,9878,3.5796539007092205,0.2158684546297189,4.1,2.145,3.4895,3.4085,1.3074359706874918e-06,4.423385953542199e-06,7.127416836795964e-05,0.0,705.5874468085111,15.807382229850354,739.2,691.75,695.75,694.5999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,33,1049,281.1818181818182,211.67050670580184,1665495,14706283,0.8918918918918919,0.0006569965888431,0.0035564177174264,9279,3.582667899408277,0.2215472015367519,4.221,2.145,3.584,3.8205,1.362975364892243e-06,4.5445460091639074e-06,7.127416836795964e-05,0.0,706.0093934911243,16.062213437770364,739.2,691.75,694.65,729.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1
