Part_id,Sc_id,Answer,enddistance,maxdistance,meandistance,mindistance,startdistance,stddevdistance
P24_01,seg1,1,702.55,753.2,705.666712611992,695.7,705.3,9.077713604706602
P24_01,seg2,1,706.9000000000001,718.0999999999999,704.3545798898073,697.5,703.15,3.60060652710257
P24_01,seg3,1,695.45,715.6,701.4660013764624,693.0,700.25,2.921625513154712
P24_01,seg4,0,704.75,724.6,710.4798370672094,701.2,715.5999999999999,4.78652654714025
P24_01,seg5,1,701.0999999999999,710.5,703.3360878661081,695.8,704.15,2.659852447115235
P24_01,seg6,1,700.0,710.5,700.1188153310103,693.85,703.4000000000001,2.82021950663324
P24_01,seg7,1,697.95,705.0999999999999,698.7249650349646,693.85,699.55,1.7039582100807869
P24_01,seg9,1,729.9,741.25,702.4298806179767,690.3,696.0,14.286856543986028
P24_01,seg10,1,721.6500000000001,741.25,717.7565855404432,691.75,696.0,16.0425855731486
P24_01,seg11,1,693.0999999999999,709.35,697.6374663072766,691.1,695.8,3.027766744440969
P24_01,seg12,1,694.25,711.5,699.8702618883525,692.2,703.1,3.577247477820636
P24_01,seg13,1,690.7,709.35,696.4968328840973,687.35,695.9000000000001,4.308502399856815
P24_01,seg15,1,712.5,737.9,719.206837016574,707.65,711.7,6.118062538780422
P24_02,seg1,1,569.95,574.3,566.4068115942027,558.85,572.35,3.742495606609679
P24_02,seg2,1,605.05,608.5999999999999,592.4403237410078,559.25,564.3499999999999,14.371915666963572
P24_02,seg3,1,602.75,608.35,601.8332621082628,595.5999999999999,602.0999999999999,2.0983976610249147
P24_02,seg4,0,605.15,612.6,605.6630867709814,598.9000000000001,607.4000000000001,2.384934058850127
P24_02,seg5,1,611.4000000000001,614.65,604.6496408045971,598.65,604.0,2.7362688786516864
P24_02,seg6,0,608.3,614.65,607.6612119013063,600.0,608.2,2.242756317865412
P24_02,seg7,1,611.75,617.05,608.5588727272718,601.7,609.2,2.308765455335194
P24_02,seg9,1,612.25,622.3,611.7914424514191,606.05,614.15,2.3150275737486834
P24_02,seg10,1,614.3,622.3,612.2077256317694,606.05,609.7,2.2305302992779863
P24_02,seg11,1,626.2,630.75,624.3684326710817,615.75,625.5,2.806912197352208
P24_02,seg12,1,623.0,629.65,622.4419926199258,615.75,627.4000000000001,2.527527271128261
P24_02,seg13,0,623.4,632.1,626.0794096209902,619.0,621.0,2.5795372200697235
P24_02,seg15,1,633.4,641.7,633.5376822157428,627.75,632.55,2.3469631866414304
P24_03,seg1,1,761.3,772.05,763.0279580797845,755.0999999999999,760.4000000000001,3.6008857008307147
P24_03,seg2,1,655.2,762.5,751.9397410358563,655.2,759.5,18.981046046139088
P24_03,seg4,1,702.7,721.45,691.0758445945946,474.3,479.2,26.72591234483701
P24_03,seg5,1,703.45,707.0,688.3877142857142,628.5,630.0,19.22191503815346
P24_03,seg6,1,692.3,707.0,690.5674355495257,628.5,630.0,11.424925283576716
P24_03,seg7,1,678.5,706.6,686.5894977168954,666.2,706.3,7.434717662349517
P24_03,seg9,1,393.9,700.5999999999999,656.1079780755186,393.9,673.05,78.80810906991192
P24_03,seg10,0,695.15,701.4000000000001,628.4769129287599,393.8,681.0,92.25206803520352
P24_03,seg11,1,686.4000000000001,701.25,688.1452890792298,654.7,657.0,8.528725766889481
P24_03,seg12,0,688.55,700.9,676.437219101124,644.0,644.0,12.285855055706028
P24_03,seg13,1,688.55,701.25,689.6262991128009,655.55,689.5,7.519574016701448
P24_03,seg15,1,713.4000000000001,725.7,706.2436878727628,633.95,652.1,20.950467583283213
P24_04,seg1,0,520.5,532.3,521.9693135935391,511.8,521.15,4.346304649659701
P24_04,seg2,0,519.3,530.0,521.0695506371554,513.3,518.3,2.626283974755649
P24_04,seg3,0,523.55,530.5,522.6492203389829,511.5,522.1,2.6154705691507067
P24_04,seg4,0,534.6,545.5,526.289268947015,511.1,518.9,8.77243598377121
P24_04,seg5,1,520.3,540.7,532.0174446202535,518.3499999999999,535.45,5.343634364678749
P24_04,seg6,1,526.35,534.9,522.0870604147879,510.7,528.5,2.691930684383175
P24_04,seg7,1,522.2,537.05,523.6029112754163,510.7,518.75,3.3531721529072738
P24_04,seg9,1,526.25,539.25,525.6210796915165,481.75,525.0,6.356208701069849
P24_04,seg10,1,519.25,539.25,526.9251917177912,513.25,520.2,4.216919921459136
P24_04,seg11,1,505.7,516.3,507.6505562422746,499.0,502.2,3.2016727237204545
P24_04,seg12,0,513.0,516.4000000000001,504.8890374331546,487.9500000000001,487.9500000000001,4.70532469659449
P24_04,seg13,0,502.3,515.6,507.4677449168207,476.6,503.35,4.651518996979
P24_04,seg15,1,517.4,581.8,521.0927060133625,510.75,581.8,5.620742632587981
P24_05,seg1,1,486.0,487.3,464.5130906768839,444.1,460.9,6.587740330383789
P24_05,seg2,0,469.0,501.4,475.0089417989424,450.35,482.75,9.528877938606142
P24_05,seg3,0,467.35,528.6,482.37656250000015,459.85,473.25,9.419109680923556
P24_05,seg4,1,501.6,522.0999999999999,489.03305709023954,440.7,501.6,19.02213004811093
P24_05,seg5,1,513.0,516.8,486.28556851311913,464.55,496.4,16.979779517657036
P24_05,seg6,1,504.05,519.4,478.8027820710974,450.4500000000001,469.2,19.446139795065083
P24_05,seg7,0,498.75,519.4,476.3136276391554,450.4500000000001,472.55,17.7459517725854
P24_05,seg9,1,499.0,515.3,492.2556847545218,470.75,470.75,8.31625966728617
P24_05,seg10,1,488.15,517.7,489.0536559139783,473.4,501.8,8.127211076460958
P24_05,seg11,1,517.1,561.05,514.6123076923075,477.5,558.7,20.695588065687183
P24_05,seg12,0,479.15,529.5,492.65905511810985,455.85,491.4,14.67590492016298
P24_05,seg13,0,487.6,546.2,511.6964661654138,472.8,527.5999999999999,19.881805654355023
P24_05,seg15,1,505.0,548.3,486.7154651162791,443.1,507.85,31.36364815792062
P24_06,seg1,0,722.1,729.05,720.9520480225987,715.1,717.95,2.974911473663952
P24_06,seg2,1,740.65,747.25,732.7654269972461,719.45,724.0,6.282212889084375
P24_06,seg3,1,740.05,748.4000000000001,739.7020449897743,733.5,740.4,2.59287101997278
P24_06,seg4,1,731.45,742.1,733.5570131180631,722.95,739.5999999999999,3.3278141821833875
P24_06,seg5,1,723.7,731.3,722.2170353982305,707.3,712.9,4.240286624686832
P24_06,seg6,0,724.25,731.3,722.580706179067,707.15,720.1,3.329036018701628
P24_06,seg7,0,734.4,734.9,723.3721722365042,712.6,717.25,3.2419795160752662
P24_06,seg9,1,738.5999999999999,750.6,714.6572739187405,676.0,683.7,14.369999741083102
P24_06,seg10,1,744.0,751.3,736.4957194899819,683.8,719.65,14.583070124583712
P24_06,seg11,1,740.25,748.3,735.3174492385787,691.55,691.55,10.71510367311028
P24_06,seg12,1,757.2,775.9,734.2690271816875,699.1,717.4,17.292231305478854
P24_06,seg13,0,744.75,751.0999999999999,740.633097880928,701.9,724.95,7.461677133591685
P24_06,seg15,1,744.9000000000001,748.35,737.5415074309982,727.8,737.3499999999999,4.370171806831699
P24_07,seg1,1,743.25,753.5,745.8109308885754,740.55,749.75,2.346940615977287
P24_07,seg2,1,751.1,760.2,748.7718951902365,737.8,743.3,6.028764395902853
P24_07,seg3,1,760.3,761.8499999999999,750.1420350877197,743.5,750.4,3.259070326770418
P24_07,seg4,1,742.6500000000001,756.45,746.212107466853,740.25,747.3499999999999,2.968636972026563
P24_07,seg5,1,756.4,757.2,744.2534993270523,734.6,745.6,3.074727198049249
P24_07,seg6,1,757.8,770.9,752.3727007299274,740.75,744.8,6.552593540656803
P24_07,seg7,0,735.4,770.9,749.812490650711,722.85,764.7,10.59367543095064
P24_07,seg9,0,737.7,753.55,738.8090564738287,730.9,731.25,5.222273336958313
P24_07,seg10,1,748.0,753.55,738.8911825017085,728.75,733.2,5.583110784223597
P24_07,seg11,0,750.8499999999999,763.5,755.6144708423325,747.8,759.55,2.8947836589849767
P24_07,seg12,0,757.9,766.35,742.0759817671803,720.3,733.2,14.666753784642202
P24_07,seg13,0,752.2,763.5,754.4775960170687,747.8,755.8,2.5948462847852625
P24_07,seg15,1,746.45,756.7,749.3940714285708,742.3,752.7,2.4155412928715707
P24_08,seg1,1,600.55,610.35,592.2159318637273,546.6500000000001,552.7,19.44483485719783
P24_08,seg2,0,599.1500000000001,606.75,599.0124492557517,592.6500000000001,600.8499999999999,2.536951151818333
