Part_id,Sc_id,abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,maxdistance,maxpupilsize,maxpupilvelocity,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,mindistance,minpupilsize,minpupilvelocity,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,Answer
P24_01,seg1,4.430940268977814e-06,704.95,4.114,0.0008134629775442,3.2984663110885625e-06,712.4000000000001,4.23,3.404178674351586e-05,1.3646562461673803,703.3172384219545,221.171875,250.53312975210287,3.865371783876502,1.3533623189320163e-06,1.285092260673813,697.4000000000001,2.375,0.0,4.106369980708426e-06,709.35,3.9185,1.1459571328067175,2.645051012062128,109.35489837955672,194.5999414218825,0.1767874346944033,2.99387753333821e-06,1.018500205531381,0
P24_01,seg2,4.886663686563995e-06,702.5999999999999,3.603,0.0009778271689225,3.327023252513527e-06,718.0999999999999,4.584,9.235018614146752e-05,1.492093502224999,703.8754325259515,215.984375,298.56967015349267,3.829989619377164,1.4900043223698954e-06,1.2210024401872084,697.5,2.237,0.0,3.935356525194893e-06,702.0999999999999,3.8905,1.058443243670272,3.400310309717293,111.60993472698524,222.84771959791297,0.1897609771886151,4.0854483287556684e-06,0.9810370587774048,1
P24_01,seg3,4.9939841346507324e-06,697.05,4.065,0.0011249068019255,3.436933443002755e-06,715.6,4.478,8.03410592049958e-05,1.4753892514627729,702.0150346620454,234.22727272727272,332.33493733843693,3.855876083188909,1.733579104161559e-06,1.2743632675207643,696.0,2.281,0.0,4.247177437746794e-06,701.45,3.9255,1.0495885533592295,2.744471956758547,118.49775011879667,324.34712819988283,0.190537945903306,4.9996170900338e-06,0.8387473867389146,0
P24_01,seg4,4.944446861637021e-06,709.0999999999999,3.4065000000000003,0.0009017709275633,3.329988829168243e-06,724.6,4.0805,2.5637946562593845e-05,1.5080242311516732,708.29484228474,229.8615384615385,275.034285485975,3.521315856777491,1.3951335793755576e-06,1.4445167638568106,701.2,2.527,0.0,4.662217773737457e-06,713.75,3.4895,1.193344657522171,3.4543298120417907,198.51895980950067,221.3900556857515,0.1357986134586435,2.482885752662683e-06,1.0990030974773322,0
P24_01,seg5,4.892729934885987e-06,699.8,4.0085,0.0009723750141642,3.3414886540796967e-06,714.45,4.329,4.256979885920144e-05,1.4874784353184476,705.5206342311044,226.953125,295.6195996633395,3.659365334491744,1.2270205953881087e-06,1.2935010851664013,697.95,2.596,0.0,4.1871498501194514e-06,709.55,3.473,1.1075744648383234,2.8847458537762667,159.4889088732236,259.16775282834607,0.2262657866255028,2.429401905531409e-06,0.9231339069669732,0
P24_01,seg6,4.549382107029757e-06,698.3,3.447,0.0008623440939458,3.476133054786227e-06,710.5,4.329,4.256979885920144e-05,1.3288825623701968,703.3696319018388,237.74242424242425,251.8922355272934,3.839412357581068,1.0470954527820553e-06,1.2503875108100049,695.8,2.596,0.0,4.214800831630088e-06,703.95,3.803,1.2245726508081114,2.74337083687121,152.72965664417617,204.10504377606424,0.2153194184489437,2.098202200401483e-06,1.075149293776866,1
P24_01,seg7,4.14701741917298e-06,697.3,3.603,0.0008857881573991,3.2871732036214786e-06,710.5,4.3575,2.407685379765837e-05,1.2816005824858565,700.691623931624,244.125,273.7453219350609,3.707442307692306,1.309246228752823e-06,1.299078452412974,693.85,2.616,0.0,4.136849131981052e-06,704.0999999999999,3.975,1.164533686835024,2.951860400532905,120.93977249618328,201.4835468859559,0.2896862035728241,2.4756420639178977e-06,1.064307917481231,1
P24_01,seg8,4.737413843191288e-06,701.4000000000001,3.696,0.0008816152473819,3.43098827017889e-06,705.0999999999999,4.3575,4.401080756529572e-05,1.402015033072594,699.1209775086497,227.939393939394,260.9098278361226,3.640225778546708,1.5547403801916768e-06,1.3040837127575255,693.85,2.616,0.0,4.338711196899303e-06,699.0,3.237,1.1150189179117391,1.845486783450904,126.15605461708974,197.2642585548364,0.2453164738792246,3.11144338131621e-06,1.0521929406573212,1
P24_01,seg9,5.287636223062233e-06,696.5,3.3035,0.0008240929785783,3.409691237541041e-06,703.7,4.053,6.952867006904833e-05,1.575382221598291,697.8189716312048,241.828125,245.5277505161853,3.603638297872344,1.4970288202882468e-06,1.4002573573064516,690.3,2.1235,0.0,4.62524382771299e-06,697.9,3.9895,1.066029506155747,1.9734886632749409,152.90141597105105,167.3580667199626,0.2110982288490055,4.212372275426784e-06,1.042296125300248,1
P24_01,seg10,4.71239983054154e-06,697.25,3.56,0.0007470921441207,3.1381087957214606e-06,702.2,4.053,6.952867006904833e-05,1.5271207361082848,697.0241949521327,270.93333333333334,242.1059218439124,3.5271396866840705,1.3644414062092767e-06,1.4325441652779634,690.3,2.1235,0.0,4.345630130474294e-06,700.2,3.6085,1.0752134610257835,1.8667063683914809,168.32644501205235,168.067547682803,0.2049136744184363,3.993649843370561e-06,1.0575664368196025,1
