Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_01,seg1,1,3.321274339751419e-06,245.921875,127.53316464871976
P24_01,seg2,1,3.4073873913966256e-06,216.2878787878788,126.3287244455774
P24_01,seg3,1,3.48296587956663e-06,232.2089552238806,114.16449287646482
P24_01,seg4,0,3.278758399769176e-06,229.5625,199.3777522574625
P24_01,seg5,1,3.485304214778387e-06,237.22727272727272,152.13554639046222
P24_01,seg6,1,3.3737551370693453e-06,229.328125,126.38942776354683
P24_01,seg7,1,3.438553420678233e-06,224.03076923076924,110.632975592549
P24_01,seg9,1,2.8416188976497288e-06,274.55555555555554,194.818218770165
P24_01,seg10,1,3.0666794570513964e-06,259.859649122807,164.62733224256309
P24_01,seg11,1,3.09078867451933e-06,250.44262295081967,229.76542564030845
P24_01,seg12,1,3.4981123507017394e-06,228.50746268656715,117.77770189928408
P24_01,seg13,1,3.0881760321089308e-06,256.44262295081967,285.5037959228192
P24_01,seg15,1,3.6917484397491776e-06,199.72222222222223,96.18559264053997
P24_02,seg1,1,3.402764548615873e-06,235.06451612903223,217.878509609741
P24_02,seg2,1,4.210613578813199e-06,175.5064935064935,71.25355455152346
P24_02,seg3,1,3.742628425487449e-06,216.5857142857143,103.32297650629351
P24_02,seg4,0,3.809663420529375e-06,201.7605633802817,118.86768932469556
P24_02,seg5,1,4.045974570887983e-06,194.41333333333333,109.0967947770723
P24_02,seg6,0,4.222143762240447e-06,185.4155844155844,97.5958841142163
P24_02,seg7,1,4.292669353510787e-06,180.9102564102564,82.89708623604874
P24_02,seg9,1,3.972971260980789e-06,196.16901408450704,104.41879769405138
P24_02,seg10,1,4.108727446578737e-06,193.0533333333333,84.6311381794523
P24_02,seg11,1,3.955219010364651e-06,196.01388888888889,94.51186572133852
P24_02,seg12,1,4.110200701655694e-06,181.5,80.47721535801809
P24_02,seg13,0,4.01730219482591e-06,192.77027027027023,101.62266321730604
P24_02,seg15,1,4.154210727379589e-06,184.16,80.98682575546435
P24_03,seg1,1,1.7839441762072e-06,494.4285714285714,635.4711677503684
P24_03,seg2,1,2.354592953106936e-06,342.1428571428572,261.12913142815626
P24_03,seg4,1,3.2711993636145445e-06,245.03225806451613,182.2646218688133
P24_03,seg5,1,4.485960668477155e-06,170.53846153846155,54.86136373413653
P24_03,seg6,1,3.1859369150180736e-06,231.1025641025641,203.1015813864417
P24_03,seg7,1,3.0021287527015103e-06,241.2972972972973,116.38462691172482
P24_03,seg9,1,2.565907032740632e-06,293.2,222.5286343449945
P24_03,seg10,0,2.382622031705647e-06,219.28,201.21951528948017
P24_03,seg11,1,2.6067451267986e-06,324.3333333333333,273.09608430801023
P24_03,seg12,0,3.809028922157081e-06,202.9736842105264,108.75374783031997
P24_03,seg13,1,3.638915729261759e-06,210.53333333333333,160.62351211350776
P24_03,seg15,1,3.465128500108375e-06,246.1551724137931,157.9433389102247
P24_04,seg1,0,8.570270648642951e-07,1035.470588235294,1207.7734740860485
P24_04,seg2,0,2.367438671627139e-06,374.25531914893617,439.43186977916537
P24_04,seg3,0,2.958759031165578e-06,283.7413793103448,231.57436457407948
P24_04,seg4,0,3.279615915602666e-06,250.93846153846152,124.46521563812983
P24_04,seg5,1,2.6810193060823725e-06,319.5581395348837,222.08452941612137
P24_04,seg6,1,3.144799863771929e-06,272.31481481481484,159.04702331523455
P24_04,seg7,1,3.313142546808619e-06,255.9795918367347,130.31827861622708
P24_04,seg9,1,2.4584191494966577e-06,347.9230769230769,349.17513348770103
P24_04,seg10,1,2.014835333300861e-06,453.025,346.6037778878843
P24_04,seg11,1,2.564080648883343e-06,310.3333333333333,187.66891907933453
P24_04,seg12,0,3.482741067674674e-06,229.2,134.75935341687173
P24_04,seg13,0,2.470873955530693e-06,308.3,247.13696157753856
P24_04,seg15,1,3.346829759019556e-06,255.58,193.5938405581149
P24_05,seg1,1,3.903679133933465e-06,215.45238095238096,122.62240323318004
P24_05,seg2,0,4.061218974078753e-06,173.49019607843138,76.9426728282868
P24_05,seg3,0,3.619581167617268e-06,207.76470588235293,100.50219488384612
P24_05,seg4,1,4.20232193568117e-06,184.1060606060606,66.07807242203464
P24_05,seg5,1,4.6699854696737816e-06,170.28571428571428,69.37238263550901
P24_05,seg6,1,4.254208282170033e-06,180.97727272727272,71.99886582968581
P24_05,seg7,0,3.885085527508966e-06,193.77272727272728,77.60457265502914
P24_05,seg9,1,3.925842225943305e-06,180.2941176470588,100.18031537300776
P24_05,seg10,1,3.5405859581246046e-06,232.54166666666663,183.0497625775848
P24_05,seg11,1,3.945951134194333e-06,174.2972972972973,67.2804515380148
P24_05,seg12,0,4.306844970048427e-06,170.02941176470588,60.1309103661476
P24_05,seg13,0,4.063021618615718e-06,169.6,64.05977322356476
P24_05,seg15,1,3.202242594533804e-06,234.95,333.1635405275344
P24_06,seg1,0,2.4211014160645567e-06,379.7111111111111,361.79468199407233
P24_06,seg2,1,2.908669945222473e-06,298.60714285714283,219.7680329613211
P24_06,seg3,1,3.1926916610138e-06,271.0806451612903,183.21163059822976
P24_06,seg4,1,3.7273746334005503e-06,207.5434782608696,104.79815658296862
P24_06,seg5,1,3.98517567783521e-06,194.96666666666667,141.9270048744906
P24_06,seg6,0,3.2480880361781324e-06,261.25714285714287,231.99712762637984
P24_06,seg7,0,3.1601683072375506e-06,257.7368421052632,223.32048044089635
P24_06,seg9,1,4.1226773470085004e-06,187.53846153846155,92.6640355358074
P24_06,seg10,1,3.257725823166936e-06,265.36206896551727,190.80611067082856
P24_06,seg11,1,3.681886515572114e-06,235.4102564102564,175.3795460000843
P24_06,seg12,1,4.09790646867008e-06,171.3695652173913,93.25886521950066
P24_06,seg13,0,3.0210352798388126e-06,283.875,190.0220172013669
P24_06,seg15,1,3.899595980488772e-06,208.76712328767124,119.11111998511976
P24_07,seg1,1,1.8482946181621351e-06,479.6285714285714,536.2650291717753
P24_07,seg2,1,3.74600201245931e-06,205.1,96.51404493422302
P24_07,seg3,1,2.6709518706225104e-06,324.12,591.2294226474877
P24_07,seg4,1,3.441620480119824e-06,209.98461538461532,151.70288522178933
P24_07,seg5,1,1.1128461957024003e-06,794.9090909090909,1060.278126544024
P24_07,seg6,1,3.443729296660505e-06,195.9193548387097,155.6972996793643
P24_07,seg7,0,3.5980869421489463e-06,219.40625,154.54004656419477
P24_07,seg9,0,2.1721038563531864e-06,384.6904761904762,469.7799945950434
P24_07,seg10,1,1.622788576562379e-06,541.375,942.7857400347672
P24_07,seg11,0,2.4927643450594954e-06,308.4782608695652,219.39034103426349
P24_07,seg12,0,3.242745494532025e-06,221.1451612903226,134.6490090269541
P24_07,seg13,0,2.8489544552164786e-06,246.67924528301887,178.94818476360322
P24_07,seg15,1,3.374407550445786e-06,235.87301587301587,126.78906690215484
P24_08,seg1,1,1.956297909861216e-06,465.8974358974359,560.2326488011262
P24_08,seg2,0,2.9562854579044063e-06,287.2241379310345,249.91605910809523
P24_08,seg3,1,1.655323437408534e-06,567.3030303030303,732.472801749683
P24_08,seg4,0,3.3245337291073203e-06,259.0,170.0997897163264
P24_08,seg5,1,1.1508300937466194e-06,818.304347826087,1078.557725297269
P24_08,seg6,1,2.9215617097301505e-06,302.1034482758621,211.3992389615317
P24_08,seg7,0,2.639255092582277e-06,337.2307692307692,248.0331742031276
P24_08,seg9,1,1.3532269048773705e-06,620.0,688.0226964055988
P24_08,seg10,0,3.3102748078105373e-06,251.1846153846154,174.47903637576462
P24_08,seg11,0,1.6024847327022915e-06,569.84375,605.6781381694832
P24_08,seg12,0,2.5637602035092337e-06,310.1,193.76024001906305
P24_08,seg13,0,1.451042138463845e-06,650.0689655172414,636.042279088566
P24_08,seg15,0,2.8231932382505377e-06,316.4107142857143,261.30475254250297
P24_09,seg1,1,2.9034382632050404e-06,292.44,242.7282568360484
P24_09,seg2,0,1.891130456325052e-06,437.0,388.3838307653912
P24_09,seg3,1,3.330981717180862e-06,249.84615384615384,210.7791983221877
P24_09,seg4,0,3.771940473236889e-06,195.57142857142856,102.2399139279763
P24_09,seg5,1,3.850456453563556e-06,194.1875,83.06174830966457
P24_09,seg6,0,3.7526927245607976e-06,225.82142857142856,142.1552425590171
P24_09,seg7,0,3.625244434938248e-06,160.34375,78.27231594598685
P24_09,seg9,1,3.515408033410438e-06,211.94,141.11789975992787
P24_09,seg10,1,4.055333389865891e-06,199.8955223880597,95.45443690631548
P24_09,seg11,0,2.962668305483099e-06,271.1,201.77579739352564
P24_09,seg12,0,3.5392552773556027e-06,229.75438596491227,158.03856680092753
P24_09,seg13,0,3.396114356136113e-06,236.66,166.79152452406336
P24_09,seg15,1,3.610362161538268e-06,229.3846153846154,109.53776350928196
P24_10,seg1,1,2.359260942635632e-06,376.45,348.9852168487189
P24_10,seg2,1,2.356838476263522e-06,368.7857142857143,318.4621228551047
P24_10,seg3,0,1.565254260528182e-06,613.56,803.6293756037876
P24_10,seg4,0,2.471764977170676e-06,350.0208333333333,188.44464050606743
P24_10,seg5,1,2.3740328289173025e-06,362.375,258.77114490372105
P24_10,seg6,1,1.995894445126375e-06,483.9166666666667,548.664475925731
P24_10,seg7,0,2.2156157484194905e-06,408.8,184.259142456887
P24_10,seg9,1,1.7510235438671784e-06,518.9677419354839,369.8508243306544
P24_10,seg10,1,2.163720391717776e-06,461.8,435.6861490945294
P24_10,seg11,1,2.448888522059497e-06,395.962962962963,312.6254187068806
P24_10,seg12,1,2.346963934857148e-06,377.5,285.6439842081148
P24_10,seg13,1,2.298019142853001e-06,392.0,279.9499955349169
P24_10,seg15,1,2.081216021221744e-06,428.0,329.90651356453645
P24_11,seg1,0,2.0065813811268776e-06,438.2307692307692,392.6315710781386
P24_11,seg2,0,2.072192560666976e-06,411.4878048780488,451.9817541644365
P24_11,seg3,0,1.275344734609178e-06,866.08,1212.5773830976727
P24_11,seg4,0,1.6255353726148698e-06,546.46875,516.6764748245238
P24_11,seg5,1,2.5703372796578367e-06,327.44,185.5160656445821
P24_11,seg6,0,2.624259197871033e-06,319.44,197.87319790456613
P24_11,seg7,0,2.30540440071986e-06,365.3333333333333,308.85080246264243
P24_11,seg9,1,2.480267021413747e-06,345.2083333333333,233.4258238675125
P24_11,seg10,0,1.9141289514421755e-06,472.0,393.7934017263916
P24_11,seg11,0,2.7672072780266408e-06,295.188679245283,182.44483429706528
P24_11,seg12,0,2.486992269108399e-06,335.7959183673469,238.3635161183996
P24_11,seg13,0,2.486688059436818e-06,348.0833333333333,344.21213358596384
P24_11,seg15,0,3.292854377373974e-06,245.203125,116.57754142493545
P24_12,seg1,0,3.0692952878835925e-06,277.5,269.9690543795356
P24_12,seg2,0,3.4073570917599424e-06,249.02702702702703,186.30522842405185
P24_12,seg3,1,4.038775475586007e-06,187.7333333333333,101.5005043384139
P24_12,seg4,0,3.841619968456032e-06,212.25925925925927,132.6796583425347
