Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg1,1,3.857,4.2835,3.188423201633242e-05,3.853169538249482,1.064373824020641e-06,2.375,0.0,4.1025,0.1802210229108359,2.1718370807405164e-06
P24_01,seg2,1,3.9485,4.584,9.235018614146752e-05,3.852882575757583,1.4752447841591707e-06,2.237,0.0,3.6115,0.1909679283048654,3.917283322455339e-06
P24_01,seg3,1,4.122,4.478,8.03410592049958e-05,3.872944253269094,1.510846817691138e-06,2.281,0.0,4.0205,0.1798011221197078,4.4956573714680616e-06
P24_01,seg4,0,3.45,4.0805,2.5637946562593845e-05,3.5785753564154748,1.3060635902538258e-06,2.527,0.0,3.699,0.1575003593755344,2.328119214094005e-06
P24_01,seg5,1,3.579,4.329,4.256979885920144e-05,3.794470013946998,1.0994032850042275e-06,2.596,0.0,3.581,0.2177358515590667,2.2294301425624465e-06
P24_01,seg6,1,3.6345,4.3575,4.401080756529572e-05,3.705270034843208,1.4594460619487714e-06,2.616,0.0,3.9715,0.2669894861456938,2.9511207495199925e-06
P24_01,seg7,1,3.537,4.3575,4.401080756529572e-05,3.6604468531468464,1.5587936524638192e-06,2.3245,0.0,3.264,0.235664961503324,3.483425651824377e-06
P24_01,seg9,1,3.8205,4.221,7.127416836795964e-05,3.528041432584268,1.4397804310574466e-06,2.1235,0.0,2.622,0.2251118759192545,4.520104483908509e-06
P24_01,seg10,1,3.704,4.221,8.435905133593517e-05,3.674598067287037,1.4650142055487574e-06,2.084,0.0,3.5015,0.2265932764677451,4.943508919320259e-06
P24_01,seg11,1,3.657,4.205,0.0001247072951065,3.6481802560646894,1.3269040485833158e-06,1.555,0.0,3.627,0.1891090434054098,4.572064551955108e-06
P24_01,seg12,1,3.5885,4.035,4.220954668267787e-05,3.5481767746381854,1.0607232555027734e-06,2.79,0.0,3.7395,0.1441631018536734,2.306990450211358e-06
P24_01,seg13,1,3.605,4.205,0.0001247072951065,3.717121293800546,1.2528910881963784e-06,1.555,0.0,3.3935000000000004,0.1757259649146629,4.494178237353339e-06
P24_01,seg15,1,3.503,3.9655,9.870909636745723e-05,3.503434737569061,1.7809524857955125e-06,1.713,0.0,3.2785,0.178755833329555,5.19534467774262e-06
P24_02,seg1,1,3.4445,4.0985000000000005,5.854097868507957e-05,3.5548681159420283,1.1607502598994813e-06,1.888,0.0,3.441,0.2427501752184774,3.722786444063869e-06
P24_02,seg2,1,3.5385,4.3365,0.0001261558784676,3.721178776978417,1.5630631288135192e-06,1.419,0.0,3.7615,0.2647201720527992,6.1522510175251e-06
P24_02,seg3,1,3.86,4.0135000000000005,5.794751696391043e-05,3.592405982905975,9.901856960340773e-07,2.23,0.0,3.382,0.2053135114470331,3.06340899026177e-06
P24_02,seg4,0,3.5275,3.894,3.674572200540379e-05,3.517036984352776,1.027881230378953e-06,2.087,0.0,3.63,0.179862709755862,2.6918663711342074e-06
P24_02,seg5,1,2.6975,3.7745,7.433649573675993e-05,3.3395951867816107,1.0963606213039234e-06,1.616,0.0,2.866,0.2302994411492104,4.157019195066497e-06
P24_02,seg6,0,3.427,4.071,0.0001280019212295,3.5265990566037737,1.2728671248447562e-06,0.985,0.0,3.209,0.2388577844604744,5.2848819655299e-06
P24_02,seg7,1,3.277,4.071,0.0001280019212295,3.589606181818182,1.2671173126823577e-06,0.985,0.0,3.2905,0.2298888694205221,4.935811413379014e-06
P24_02,seg9,1,3.3775,4.256,7.510806916426512e-05,3.542921898355756,1.3174846817899492e-06,1.35,0.0,3.7035,0.2515991443949441,4.583470854127806e-06
P24_02,seg10,1,4.0145,4.256,7.084959471630142e-05,3.6462487364620895,1.0153120589733526e-06,2.049,0.0,3.523,0.2017236600269278,3.0604651710247665e-06
P24_02,seg11,1,3.5625,3.9055,4.617232062443711e-05,3.478392568064752,1.2123462355643545e-06,1.91,0.0,3.522,0.1976044592695809,3.4532963053013287e-06
P24_02,seg12,1,3.4915000000000003,3.8345,7.348703170028817e-05,3.462912546125459,1.2738899783775665e-06,1.407,0.0,3.3440000000000003,0.1904167054216374,3.975941426628906e-06
P24_02,seg13,0,3.548,4.129,4.617232062443711e-05,3.5589438775510245,1.2929004184544842e-06,1.91,0.0,3.427,0.2431501048886184,3.668155815764213e-06
P24_02,seg15,1,3.333,3.6215,8.184220007205474e-05,3.2318983236151584,1.36852663101475e-06,1.263,0.0,3.4725,0.2021930764515651,4.734904609715448e-06
P24_03,seg1,1,3.7295,4.644,0.0001206917257115,3.948513522650437,8.703935673835859e-07,1.998,0.0,4.058,0.3329444308980094,4.293092481903404e-06
P24_03,seg2,1,6.179,6.179,2.410542747358312e-05,4.538536852589647,7.899684396427256e-07,4.045,0.0,4.767,0.3027587670462808,1.3684316714017144e-06
P24_03,seg4,1,3.772,5.302,2.948063644551189e-05,4.199892736486483,1.0441134707198705e-06,3.407,0.0,4.448,0.3305559002546794,1.7155211435645505e-06
P24_03,seg5,1,3.964,4.784,1.155809066346442e-05,3.75659142857143,1.3265241546066036e-06,3.269,0.0,4.784,0.3199410958460415,1.871951846329014e-06
P24_03,seg6,1,4.115,5.509,9.259036868019696e-05,4.120029172320213,2.223859272858341e-06,1.704,0.0,4.784,0.4396126214752248,6.9411798549469165e-06
P24_03,seg7,1,4.395,5.509,9.259036868019696e-05,4.301798515981738,2.3468418286057868e-06,1.704,0.0,3.988,0.3806640223730422,6.847859250858061e-06
P24_03,seg9,1,3.101,5.022,5.223656559591717e-05,4.0130389768574855,1.6968877412161824e-06,2.434,0.0,4.024,0.4273162695365803,5.056614910252647e-06
P24_03,seg10,0,3.786,5.022,5.223656559591717e-05,3.91687071240105,2.2391152320751548e-06,2.406,0.0,4.672,0.5549707536652704,5.719745999969638e-06
P24_03,seg11,1,3.3045,4.933,4.419358712621591e-05,3.974942719486082,1.0723098612528306e-06,2.044,0.0,4.877,0.2818434020995807,2.403804799659612e-06
P24_03,seg12,0,4.029,4.962,2.5099075297225847e-05,4.127467696629216,1.3512541872005893e-06,3.382,0.0,4.2485,0.340412382817604,1.9632382604025583e-06
P24_03,seg13,1,3.751,4.905,4.419358712621591e-05,3.925820025348541,1.148920674622274e-06,1.932,0.0,4.0205,0.3457589146873673,2.608272642073411e-06
P24_03,seg15,1,4.112,4.856,1.8252776943860665e-05,3.828990059642144,9.549116279381757e-07,3.108,0.0,4.617,0.2082215474834779,1.652992647157279e-06
P24_04,seg1,0,3.4855,4.2105,3.4283998799159425e-05,3.8320252355316313,5.636311728972211e-07,2.234,0.0,3.7055,0.1939597667393443,1.078767833159215e-06
P24_04,seg2,0,4.2035,4.261,7.40318222755929e-05,3.835757209926226,6.420246545823472e-07,2.277,0.0,3.861,0.1694900961450863,2.208817996201372e-06
P24_04,seg3,0,4.361000000000001,4.463,2.233563494446112e-05,4.008198644067794,6.271533170827378e-07,3.3285,0.0,3.918,0.2220431137577204,1.1174931166695206e-06
P24_04,seg4,0,3.8015,4.3295,1.0027620991953874e-05,3.9011123407109376,6.494217267295022e-07,3.423,0.0,3.8475,0.1827908015634135,8.511185847759255e-07
P24_04,seg5,1,4.077,4.396,1.2098468928249789e-05,3.689481012658227,5.971806721849934e-07,2.986,0.0,3.494,0.3316757502159561,8.077100669604782e-07
P24_04,seg6,1,3.9125,4.466,2.221421709894333e-05,3.9651889089269616,6.620483905183548e-07,3.262,0.0,3.605,0.2043598532372349,1.117818231766265e-06
P24_04,seg7,1,4.223000000000001,4.508,2.221421709894333e-05,3.953820240295748,6.883559793619442e-07,3.266,0.0,3.949500000000001,0.2230455452399265,1.1352159090164413e-06
P24_04,seg9,1,4.3085,4.564,6.586610627439205e-05,4.107824550128532,7.577933208218029e-07,1.342,0.0,4.4145,0.3086954351579851,2.9382049618230134e-06
P24_04,seg10,1,3.995,4.564,6.586610627439205e-05,4.1056717791411055,6.401624850190897e-07,2.613,0.0,4.218,0.161754677246936,2.2741892791106665e-06
P24_04,seg11,1,4.005,4.398,2.996097268087662e-05,3.963194684796049,8.346848100988097e-07,3.4035,0.0,3.678,0.1740514092255412,1.654903492156609e-06
P24_04,seg12,0,4.2885,4.723,2.4977484238967272e-05,4.0202228163992855,1.1802877979171514e-06,3.42,0.0,4.1235,0.2820222038749473,2.122671049933176e-06
P24_04,seg13,0,3.723,4.277,2.996097268087662e-05,3.918344731977817,9.105441289117512e-07,3.2215,0.0,4.0285,0.1638181210157242,2.1940038041376893e-06
P24_04,seg15,1,3.8185,4.931,1.3208453410182529e-05,3.9573563474387456,7.647095393479811e-07,3.3775,0.0,4.901,0.2099420713455715,1.1751783472671583e-06
P24_05,seg1,1,3.342,4.132,3.3863704593215225e-05,3.320509578544061,6.421667963226206e-07,2.821,0.0,3.3840000000000003,0.1662958095191604,1.5432711531431386e-06
P24_05,seg2,0,3.227,3.896,0.0001170749279538,3.1937232804232787,1.0984718460956166e-06,1.316,0.0,3.3535,0.1872844082228416,4.945371392387848e-06
P24_05,seg3,0,3.4455,3.7365,3.6085259681777246e-05,3.1916590909090914,9.836558198869593e-07,1.759,0.0,3.4305000000000003,0.2207910899180611,2.292831084025092e-06
P24_05,seg4,1,3.06,3.4405,0.0001242870009006,3.076849907918968,1.0905430712975722e-06,1.006,0.0,3.415,0.2020247476171201,5.54174232848641e-06
P24_05,seg5,1,3.08,3.959,3.128189732812968e-05,3.2289227405247822,1.0016765296960158e-06,2.033,0.0,3.136,0.2226090389409167,1.996704398713133e-06
