Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg1,0,4.114,4.2835,3.404178674351586e-05,3.878570811744391,1.244080876003571e-06,2.375,0.0,3.9625,0.1818535355841821,2.6344050484237768e-06
P24_01,seg2,1,3.603,4.584,9.235018614146752e-05,3.8752856731875736,1.343009022016861e-06,2.237,0.0,3.948,0.1866712795711523,3.6255537828339614e-06
P24_01,seg3,0,4.065,4.478,8.03410592049958e-05,3.8803540478905454,1.3862180953475286e-06,2.281,0.0,3.907,0.1689938340184571,4.141555249050234e-06
P24_01,seg4,0,3.4065000000000003,4.3175,5.106574602221554e-05,3.6072875854214144,1.3092569314414616e-06,2.527,0.0,3.845,0.1824535545931678,2.587877269214873e-06
P24_01,seg5,0,4.0085,4.329,4.256979885920144e-05,3.6267108294930814,1.31719449901086e-06,2.596,0.0,3.462,0.207710058720336,2.525147005778916e-06
P24_01,seg6,1,3.447,4.329,4.256979885920144e-05,3.7335137931034414,1.1472627924996505e-06,2.596,0.0,3.5815,0.2424146787281865,2.2215587978080347e-06
P24_01,seg7,1,3.603,4.3575,4.256979885920144e-05,3.74926236183828,1.2133287693238878e-06,2.596,0.0,3.676,0.2735801446771855,2.3822252700332323e-06
P24_01,seg8,1,3.696,4.3575,4.401080756529572e-05,3.753068678160924,1.3679004089302368e-06,2.616,0.0,4.149,0.2675807838259176,2.722880434501735e-06
P24_01,seg9,1,3.3035,4.3575,6.952867006904833e-05,3.62967990654205,1.561794549575518e-06,2.1235,0.0,3.264,0.2408387339806034,3.89409532198558e-06
P24_01,seg10,1,3.56,4.167,6.952867006904833e-05,3.6182378725891295,1.4952486473999197e-06,2.1235,0.0,4.0025,0.2364144470034831,3.878053146708015e-06
P24_01,seg11,1,3.8205,4.221,7.127416836795964e-05,3.534340736411453,1.4115298731722132e-06,2.1235,0.0,3.702,0.2199048263708911,4.376836039307246e-06
P24_01,seg12,1,3.357,4.221,8.435905133593517e-05,3.624238609813084,1.4041214617981442e-06,2.084,0.0,3.3165,0.242532990492912,4.719036413583009e-06
P24_01,seg13,1,3.62,4.035,4.220954668267787e-05,3.555927917620138,1.0207515349728724e-06,2.79,0.0,3.628,0.1350082019972749,2.148645969628349e-06
P24_01,seg14,1,3.796,4.044,0.0001247072951065,3.557249856897541,1.2027715859641694e-06,1.555,0.0,3.4655,0.1823418090585248,4.079332346695221e-06
P24_01,seg15,1,3.605,4.205,0.0001247072951065,3.6785788439955134,1.273654034948828e-06,1.555,0.0,3.473,0.190663218157662,4.2199648161986645e-06
P24_01,seg16,1,3.5780000000000003,4.121,9.870909636745723e-05,3.5156509269988376,2.0097944647486027e-06,1.713,0.0,3.8745,0.1822959950644322,5.757653838248033e-06
P24_01,seg17,1,3.503,3.9655,9.870909636745723e-05,3.4854415697674392,1.8565421971973688e-06,1.713,0.0,3.4185,0.186562202565986,5.506783206867135e-06
P24_01,seg18,1,3.585,4.8805,0.0001227859501651,3.4637404230989155,1.9903659318101047e-06,1.077,0.0,3.6395,0.1953005834061131,6.385914834507731e-06
P24_02,seg1,0,3.7705,4.3365,0.0001261558784676,3.653129999999995,1.3910936248248784e-06,1.419,0.0,3.4195,0.2514631698929557,5.339637978281416e-06
P24_02,seg2,0,3.41,4.3365,0.0001261558784676,3.7061995747266017,1.4271240634703104e-06,1.419,0.0,3.6625,0.2558083958232788,5.462577984591466e-06
P24_02,seg3,0,3.633,4.141,7.9200192146031e-05,3.5769949733885267,1.0212685166901034e-06,1.881,0.0,3.7305,0.2188402996476338,3.615082090600083e-06
P24_02,seg4,0,3.4665,3.894,3.8006604623236265e-05,3.508335122242099,1.1293315893757883e-06,2.087,0.0,3.6795,0.1798480558330646,3.0970514952775683e-06
P24_02,seg5,1,3.1255,3.894,7.433649573675993e-05,3.432396226415093,1.0468413083532663e-06,1.804,0.0,3.6745,0.2458294606794802,3.453706609240981e-06
P24_02,seg6,1,3.4575,3.829,7.433649573675993e-05,3.3805118694362,1.0741886653403729e-06,1.616,0.0,3.651,0.23258913797443,3.922420304507037e-06
P24_02,seg7,1,3.6705,4.071,0.0001280019212295,3.41094184652278,1.1771112009136327e-06,0.985,0.0,3.523,0.2791289265266909,5.118990034681024e-06
P24_02,seg8,0,3.545,4.071,0.0001280019212295,3.486492727272727,1.25906816691212e-06,0.985,0.0,3.246,0.2542069206926388,5.156161074132901e-06
P24_02,seg9,0,3.4080000000000004,4.071,0.0001280019212295,3.557975153374234,1.3648957687649264e-06,0.985,0.0,3.2905,0.2426624967308527,5.065250873545874e-06
P24_02,seg10,0,3.4435,4.071,7.510806916426512e-05,3.5303928571428504,1.3803852466481278e-06,1.35,0.0,3.7425,0.2348675959175566,4.427800348391433e-06
P24_02,seg11,1,3.3775,4.256,7.510806916426512e-05,3.5603254017305312,1.3140958621765772e-06,1.35,0.0,3.637,0.242568037654939,4.390833260796168e-06
