Part_id,Sc_id,Answer,abspathanglesrate,meanabspathangles,meanpathdistance,meanrelpathangles,relpathanglesrate,stddevabspathangles,stddevpathdistance,stddevrelpathangles
P24_01,seg1,1,4.559870965737388e-06,1.385980379820822,245.7358450010341,1.1976165674571144,3.858068077605841e-06,1.1230699785206917,196.19404935551287,1.0283714501844574
P24_01,seg2,1,5.186808986311973e-06,1.567545957640026,317.94856367719564,1.3890593512960234,4.50046506961061e-06,0.9820778592593462,198.86176750682947,1.031194475497624
P24_01,seg3,1,5.027252749686908e-06,1.4643979949768244,338.71509145976387,1.3970022802842053,4.6980092452070734e-06,1.1220868497934735,298.99680370549044,0.8804426886196248
P24_01,seg4,0,5.836848012388305e-06,1.5914028831758644,265.0247356007477,1.411814249486779,5.082272121452596e-06,1.1535458190847745,205.390517779452,1.0658493638074364
P24_01,seg5,1,4.821196453781998e-06,1.299897446452631,266.4053418004108,1.262167694270525,4.592934710606182e-06,1.2781236101859934,173.3368926614237,1.158310354771759
P24_01,seg6,1,4.495471250626126e-06,1.454894698950819,278.94386447580337,1.447119448473341,4.3698227611434e-06,1.0278382667291366,205.9262173544039,1.0405025798010523
P24_01,seg7,1,5.453272057060275e-06,1.5349169986081137,265.57620629648056,1.3835349084011808,4.817131100598582e-06,1.13568618134359,170.62412038846057,1.0518318975200944
P24_01,seg9,1,4.656152799458136e-06,1.6039152892172646,246.7074231908734,1.3589770420802596,3.848877167638098e-06,0.8902518644616771,203.11692082660736,0.9696799771550416
P24_01,seg10,1,5.008254055019383e-06,1.6430236653489954,261.194074666233,1.3605864329876955,4.050881167912022e-06,0.8756497572854562,204.09890112206,0.856105293690234
P24_01,seg11,1,5.217768622141634e-06,1.5468464325878086,383.8747089984304,1.4664005563205107,4.847483160633234e-06,1.1831480374808536,268.60913069595193,1.051446195799376
P24_01,seg12,1,4.90049190431964e-06,1.4054527473226357,336.16922567624067,1.450437964767883,4.956198155541805e-06,1.266319570306566,253.728988691246,1.179612965606645
P24_01,seg13,1,4.818386613080949e-06,1.6195907131653535,346.0670323823685,1.734167216985327,5.042003198083914e-06,1.0538630527633697,270.8892677020539,0.923821247438282
P24_01,seg15,1,4.568591514303777e-06,1.3099375537392954,231.92133567059344,1.4423671463360217,4.931821911820755e-06,1.1217109019365772,190.4939472581301,1.0042305359774009
P24_02,seg1,1,5.007235022489167e-06,1.5196438653531177,390.9556870128754,1.583688844954361,5.102302174856858e-06,1.1923740337125075,400.565318860649,1.1354022980109943
P24_02,seg2,1,6.49426409437462e-06,1.6089042946485907,391.57709491269696,1.641499668563406,6.507515279481545e-06,1.0578917004265664,231.89469433834256,1.0620873646363116
P24_02,seg3,1,4.933191667644262e-06,1.4051325605939269,344.54518272395967,1.4222713912177782,4.8914579380891335e-06,0.9570008759309548,286.73180834564835,1.0172229027875654
P24_02,seg4,0,5.75829622141353e-06,1.46819728951449,338.99266216312583,1.194479250728571,4.599591521063614e-06,1.2799166336663943,175.96504413890813,1.142955572665914
P24_02,seg5,1,6.306108187417113e-06,1.4775102462264886,252.4100068284888,1.5992435646566272,6.709984386849529e-06,1.15325119749905,180.2202732059936,1.111843164893921
P24_02,seg6,0,6.41975687493287e-06,1.5694457586339012,256.74922384876754,1.5352788166485731,6.16785549946952e-06,1.0767812151197218,185.70048313302337,1.0116619779895408
P24_02,seg7,1,5.967610388522824e-06,1.401740646906206,300.6251451125347,1.4179880547818977,5.9326978274460575e-06,1.1441325357309962,179.40908283995023,1.0164406368852617
P24_02,seg9,1,6.8139841703059765e-06,1.6651583376031696,366.8963799556242,1.5472500089467405,6.216374184864133e-06,1.0152208913217322,305.654869233446,1.11337752860093
P24_02,seg10,1,6.534435609680249e-06,1.6266277914619205,231.43133829380463,1.338846163078539,5.282326428204734e-06,0.7750280519699911,212.95274749919864,1.0858286009733675
P24_02,seg11,1,5.729095520042914e-06,1.365977791757269,436.64674734573487,1.7353601979869848,7.15064517478515e-06,1.0837820514627343,374.701982243561,1.086639419874989
P24_02,seg12,1,6.066751690198315e-06,1.446487835794451,396.39213896668485,1.5216444885953848,6.270003779962451e-06,1.1893090548148408,266.9267727776913,1.06417375089618
P24_02,seg13,0,6.084932046236709e-06,1.5201588037340148,421.1813767894694,1.6188014601699514,6.364071108308863e-06,1.0465773634871638,331.1819296607697,1.0335114354018275
P24_02,seg15,1,5.959832189424842e-06,1.470864370430072,276.7620597971762,1.677134662060976,6.672067152280751e-06,1.2258203950682345,247.10887254651533,1.090284014461976
P24_03,seg1,1,3.2140809702073173e-06,1.5281988715444106,186.9899271104502,1.693112904107312,3.4460567041869444e-06,1.184471093320334,140.7596985333615,1.073871453779939
P24_03,seg2,1,2.8736446962039446e-06,1.11674510549463,535.071639397076,1.6046326011545144,3.899698577220738e-06,1.1174639232886587,522.4582242141279,1.119393689885014
P24_03,seg4,1,4.843323809381166e-06,1.487263456960563,350.219329032953,1.56050059318905,4.975951710479847e-06,1.1457891264901408,188.8477510973072,1.0281771827377229
P24_03,seg5,1,5.295335454762986e-06,1.2787926228684416,307.91423373390097,1.320783288553298,5.013446209565544e-06,1.336708205506547,158.80803047269347,1.1974791156901103
