Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg1,0,4.114,4.23,3.404178674351586e-05,3.900123275862071,1.6637901632768602e-06,2.941,0.0,3.6115,0.1664348271923548,3.428206463063285e-06
P24_01,seg2,1,3.603,4.584,9.235018614146752e-05,3.870023478260868,1.5767300284817868e-06,2.237,0.0,4.0515,0.1809938322290397,4.78073385586529e-06
P24_01,seg3,0,4.065,4.2135,8.03410592049958e-05,3.796850970017639,1.629572679728218e-06,2.281,0.0,3.7825,0.2023931081879773,5.571253429015572e-06
P24_01,seg4,0,3.4065000000000003,4.041,1.780246172320627e-05,3.549180532445923,1.4283253791647083e-06,3.265,0.0,3.77,0.1273206363361782,2.219442104632443e-06
P24_01,seg5,0,4.0085,4.329,4.256979885920144e-05,3.815315217391304,9.900884408576586e-07,2.596,0.0,3.6945,0.2034139171536345,2.474732750249627e-06
P24_01,seg6,1,3.447,4.172,2.356791161282575e-05,3.838047899159666,1.1307330978993602e-06,3.237,0.0,3.894,0.221770794199147,1.9939190784733504e-06
P24_01,seg7,1,3.603,4.3575,2.407685379765837e-05,3.636686971235197,1.4918769500439296e-06,2.616,0.0,3.425,0.2954148851857088,2.843743652292283e-06
P24_01,seg8,1,3.696,4.3575,4.401080756529572e-05,3.820720588235296,1.9230816964040863e-06,2.616,0.0,3.6855,0.1785012785831123,3.89305988819846e-06
P24_01,seg9,1,3.3035,3.794,6.952867006904833e-05,3.4823787346221424,1.5033565359910026e-06,2.1235,0.0,3.7665,0.1952543647628891,4.854827176657597e-06
P24_01,seg10,1,3.56,3.794,6.952867006904833e-05,3.449018260869563,1.3196657559242995e-06,2.1235,0.0,3.5225,0.1758276424729551,4.364435001502158e-06
P24_01,seg11,1,3.8205,4.221,7.127416836795964e-05,3.5850197486535,1.718767034419964e-06,2.145,0.0,3.4985,0.2714088717938781,5.372847924374901e-06
P24_01,seg12,1,3.357,3.9055,5.286700690483336e-05,3.455941176470587,1.162941463248789e-06,2.878,0.0,3.7125,0.2007537980787861,3.883314927152332e-06
P24_01,seg13,1,3.62,4.035,1.6452503902966257e-05,3.6305391822827935,1.0454685702316871e-06,3.289,0.0,3.72,0.1049460173177907,2.026719581157013e-06
P24_01,seg14,1,3.796,4.044,0.0001247072951065,3.5987302521008413,1.4178128107652497e-06,1.555,0.0,3.473,0.2237374921939459,6.089963634881838e-06
P24_01,seg15,1,3.605,4.0925,2.1314920444311017e-05,3.7046359060402674,9.07254182134216e-07,3.3695000000000004,0.0,3.442,0.1646903791795493,1.607463983408015e-06
P24_01,seg16,1,3.5780000000000003,3.9655,9.870909636745723e-05,3.609467297762477,2.394998003015492e-06,2.639,0.0,3.6365,0.1641947796151197,6.354834012571091e-06
P24_01,seg17,1,3.503,3.8115,5.25968177724407e-05,3.4178257191201347,1.860343816073029e-06,2.464,0.0,3.555,0.1653289276577349,4.5969549076873615e-06
P24_01,seg18,1,3.585,4.8805,8.640048033623537e-05,3.454590206185567,1.7863653038898077e-06,1.971,0.0,3.434,0.1774805679609573,6.684740314026718e-06
P24_02,seg1,0,3.7705,4.3365,0.0001261558784676,3.739671762589932,1.663437398668245e-06,1.419,0.0,3.7615,0.277974473345742,7.474638422574588e-06
P24_02,seg2,0,3.41,4.3365,0.0001261558784676,3.8185719557195577,1.647445035427003e-06,1.419,0.0,3.9345,0.2710190810947174,6.907544228490975e-06
P24_02,seg3,0,3.633,3.9495,3.63254277994596e-05,3.645708108108103,1.073852391759953e-06,2.9165,0.0,3.382,0.1715222207953205,2.620846113965242e-06
P24_02,seg4,0,3.4665,3.894,3.674572200540379e-05,3.5086854838709685,1.04403681129753e-06,2.087,0.0,3.397,0.1874103450640294,3.0025987814272544e-06
P24_02,seg5,1,3.1255,3.7745,7.433649573675993e-05,3.249904804270466,1.0052615793291837e-06,1.804,0.0,3.3840000000000003,0.2444936349576609,4.121453981710552e-06
P24_02,seg6,1,3.4575,3.679,5.448487031700287e-05,3.421747252747256,1.225806001724276e-06,1.616,0.0,3.487,0.1899902707353461,4.118363659862222e-06
P24_02,seg7,1,3.6705,4.071,0.0001280019212295,3.6230409836065536,1.413753327671184e-06,0.985,0.0,3.4635,0.255461225320197,6.978518446076654e-06
P24_02,seg8,0,3.545,4.071,3.2722906034223954e-05,3.631651736745889,1.0767360147008132e-06,2.6545,0.0,3.724,0.2121295085531309,2.374824649950826e-06
P24_02,seg9,0,3.4080000000000004,3.9215,7.510806916426512e-05,3.4997308411214934,1.6923951267259652e-06,1.35,0.0,3.6355,0.2545224883595788,5.91394882989736e-06
P24_02,seg10,0,3.4435,3.782,6.839197790320643e-05,3.414675675675677,1.647681139354256e-06,2.037,0.0,3.27,0.2230116485387522,5.413604309494789e-06
P24_02,seg11,1,3.3775,4.256,3.254277994596216e-05,3.692087360594795,9.66677270375859e-07,2.818,0.0,3.275,0.2152737436820969,2.4692360767730146e-06
P24_02,seg12,0,3.851,4.0440000000000005,4.478866474543708e-05,3.5873105646630234,1.0731955343395336e-06,2.349,0.0,4.016500000000001,0.223330285907471,3.352871448249771e-06
P24_02,seg13,1,3.587,3.8345,7.348703170028817e-05,3.4530494505494524,1.4153989500244316e-06,1.407,0.0,3.707,0.2244220208039217,4.864915193068058e-06
P24_02,seg14,1,2.578,3.711,3.848694085860102e-05,3.3976962962962984,1.0642853002769249e-06,2.543,0.0,3.6475,0.1645910471068867,3.0619767207412588e-06
P24_02,seg15,0,3.548,4.129,4.617232062443711e-05,3.7122711711711696,1.4954885076544285e-06,1.91,0.0,3.6205,0.2281778707141512,3.93362757353233e-06
P24_02,seg16,0,3.468,3.6215,7.390730067243038e-05,3.2661509433962284,1.7383112719621107e-06,1.755,0.0,3.109,0.2119827048466873,5.2553090332958e-06
P24_02,seg17,1,3.333,3.5885,8.184220007205474e-05,3.2535283882783887,1.4462191537879091e-06,1.836,0.0,3.2515,0.182373635075382,4.954065574111687e-06
P24_02,seg18,0,3.514,3.88,3.5186741923862154e-05,3.5867690941385413,1.1804182853080728e-06,2.659,0.0,3.622,0.1712127013813593,3.390892496012703e-06
P24_03,seg1,1,4.3545,5.016500000000001,2.410542747358312e-05,4.542743150684931,6.858254686654321e-07,4.045,0.0,4.767,0.2701413532298898,1.4325920971436982e-06
P24_03,seg2,0,5.314,5.337,8.946262383668622e-06,4.419182745825601,7.550230982514133e-07,4.1045,0.0,4.477,0.2042292917866415,9.531157504042517e-07
P24_03,seg4,0,4.2435,5.074,4.8604022815971176e-05,4.188060580204781,1.1173244440657552e-06,3.094,0.0,4.18,0.2948130194025281,2.569765461370489e-06
P24_03,seg6,0,3.7545,4.784,1.155809066346442e-05,3.748721739130435,1.7098735182972745e-06,3.269,0.0,4.784,0.3916403435982953,2.0752494473849248e-06
P24_03,seg7,1,4.7225,5.509,7.09696787751426e-05,4.441850694444445,3.435881502266416e-06,3.552,0.0,4.255000000000001,0.4011791443397507,9.306601321019308e-06
P24_03,seg8,1,4.1575,5.509,7.09696787751426e-05,4.20484090909091,2.4613395861063444e-06,3.051,0.0,3.69,0.4087195636702325,7.511919082127586e-06
P24_03,seg9,1,3.918,5.172,3.944761332933053e-05,4.229563492063492,2.212442212122788e-06,3.512,0.0,4.099,0.4076869378187403,5.190701990668424e-06
P24_03,seg10,1,4.074,4.626,4.0048033623536464e-05,4.023965393794748,1.044533867516715e-06,2.923,0.0,4.404,0.2420385129315771,2.5403229696324035e-06
P24_03,seg11,1,3.101,5.022,5.223656559591717e-05,3.9518694968553456,2.7209343526692426e-06,2.434,0.0,4.62,0.607952430051418,7.42961314908024e-06
P24_03,seg12,0,4.3835,5.09,1.7772440708495964e-05,4.307523391812862,1.290915603797397e-06,3.631,0.0,3.784,0.3276402392943813,1.876061274053774e-06
P24_03,seg13,1,3.6765,4.933,1.524975984630166e-05,4.040140977443608,1.4343506739369752e-06,3.457,0.0,4.707,0.3771097981512579,1.7907155933193793e-06
P24_03,seg14,1,3.953,4.831,4.419358712621591e-05,4.022002555366268,9.893582043033653e-07,2.044,0.0,4.831,0.2550496797827466,2.63114210425256e-06
P24_03,seg15,1,3.751,4.905,1.2969078354848406e-05,3.654591549295777,1.6494386922048475e-06,1.932,0.0,4.008,0.410127416147005,2.0729709194552908e-06
P24_03,seg16,1,3.826000000000001,4.211,1.6991894326028215e-05,3.7586790657439466,9.648504027337217e-07,3.108,0.0,3.451,0.1421210319548413,1.5637961763799032e-06
P24_03,seg17,0,4.112,4.309,1.4169918943260268e-05,3.865871153846157,8.055669735466199e-07,3.405,0.0,3.783,0.2337691245607412,1.216167079382189e-06
P24_03,seg18,1,3.44,5.139,1.4019813869708812e-05,3.847760563380282,1.7619788798452948e-06,3.3295000000000003,0.0,4.964,0.4680888488551454,2.066663423557185e-06
P24_04,seg1,1,3.9125,4.132,6.304791641647651e-06,3.816955759599334,5.550398823212308e-07,3.4215,0.0,3.861,0.1539011110072955,6.541116091416914e-07
P24_04,seg2,1,3.817,4.132,7.40318222755929e-05,3.826926788685522,8.012795536843009e-07,2.277,0.0,3.9465,0.1804782109595789,3.380089895344032e-06
P24_04,seg3,1,4.2805,4.378,2.233563494446112e-05,4.133111486486487,5.763686386149639e-07,3.819,0.0,3.941,0.1326915347235682,1.2210834699157876e-06
P24_04,seg4,0,4.0355,4.3295,1.0027620991953874e-05,3.875711993243242,7.46194687459327e-07,3.423,0.0,3.916,0.1765487170264012,1.037190407186694e-06
P24_04,seg5,0,3.5725,4.0275,5.673971780246174e-06,3.498552364864871,5.379383678427794e-07,2.986,0.0,3.8045,0.2967643640631668,6.495926873081485e-07
P24_04,seg6,1,4.238,4.396,5.163924582682804e-06,3.906804232804233,6.963166429586542e-07,3.262,0.0,3.9165,0.3062480206755828,6.902716488240965e-07
P24_04,seg7,1,3.9965,4.466,2.221421709894333e-05,3.85179814385151,7.636263629138737e-07,3.266,0.0,4.0875,0.2087166736439898,1.554559698666048e-06
P24_04,seg8,1,3.9365,4.3195,2.221421709894333e-05,3.9352749003984098,6.967420014301845e-07,3.312,0.0,4.146,0.1509604452015797,1.4244674913863917e-06
P24_04,seg9,0,1.342,4.508,5.193947400023966e-06,4.072112565445027,6.767046795414997e-07,1.342,0.0,4.064,0.3881827831351296,7.396057164421482e-07
P24_04,seg10,0,4.35,4.35,4.863404383068146e-06,3.839537037037037,6.907145510239523e-07,1.342,0.0,4.223,0.5597612285129965,9.298337651106056e-07
P24_04,seg11,1,4.3085,4.41,6.586610627439205e-05,4.139270718232046,7.157846400396457e-07,2.613,0.0,2.6900000000000004,0.1704137720320504,3.413175631381995e-06
P24_04,seg12,0,3.949,4.314,7.355590248588958e-06,3.959547777777781,6.098482273912484e-07,3.5545,0.0,3.993,0.1631940086539011,7.458203295323968e-07
P24_04,seg13,1,3.9005,4.5785,1.1137796457520224e-05,4.066160079051385,9.929802750923264e-07,3.6705,0.0,4.236,0.2142361548081411,1.4128766614770708e-06
P24_04,seg14,1,3.967,4.398,1.80426298408886e-05,3.987113752122239,7.261840476481024e-07,3.6705,0.0,4.175,0.1624340231244077,1.091551989196905e-06
P24_04,seg15,0,3.723,3.9715,2.740754082612873e-05,3.819435897435899,1.5721172823400356e-06,3.2215,3.0022817341215994e-08,3.2215,0.138655346068056,4.480585985215827e-06
P24_04,seg16,1,4.038,4.931,1.1348624954965776e-05,3.968842105263157,8.354719982865486e-07,3.3775,0.0,4.901,0.229678198318242,1.1449884310368814e-06
P24_04,seg17,0,3.8185,4.349500000000001,1.3208453410182529e-05,3.945122625215889,6.577385305936768e-07,3.479,0.0,3.766,0.1743171640756186,1.1019465562969114e-06
P24_04,seg18,0,3.551,4.262,1.0748168608142176e-05,3.889014150943397,1.2396148303750202e-06,3.551,3.002101471030723e-08,4.011,0.1370139279946032,1.4930171090587829e-06
P24_05,seg1,1,3.1145,3.64,3.3863704593215225e-05,3.238840909090909,6.363416883215631e-07,2.986,0.0,3.3535,0.1155149448084885,1.820597901928828e-06
P24_05,seg2,0,3.1115,3.64,0.0001170749279538,3.1671039719626144,9.661165386651468e-07,1.316,0.0,3.1785,0.1902653430265751,6.043073501715628e-06
P24_05,seg3,1,3.313,3.7365,3.6085259681777246e-05,3.1351851851851844,1.3926275646034678e-06,1.759,0.0,3.57,0.268722823816944,3.77912902008396e-06
P24_05,seg4,0,3.0375,3.207,2.8638328530259382e-05,3.000505633802816,5.952590738248143e-07,1.371,0.0,2.511,0.1703572475008921,1.689414477687819e-06
P24_05,seg5,0,2.8825000000000003,3.701,0.0001101705091258,3.134369080779944,1.232229596551767e-06,1.102,0.0,3.215,0.3566242676643606,6.4597666677843846e-06
P24_05,seg6,1,2.998,3.547,4.86311239193086e-06,3.045348901098901,7.571465951624162e-07,2.8155,0.0,3.248,0.1530281380037187,7.88792182011266e-07
P24_05,seg7,1,3.332,3.5225,0.0001255403458213,3.1696067251461986,1.2217635451375625e-06,1.026,0.0,3.3085,0.2504337314053511,7.186031599321722e-06
P24_05,seg8,1,2.998,3.707,6.844791353947783e-06,3.1794685185185187,7.671200224906862e-07,2.864,0.0,3.174,0.1889401272409118,9.20660282686768e-07
P24_05,seg9,1,2.153,3.7315,7.775909691365448e-06,3.09113309352518,9.488123173762348e-07,1.768,0.0,3.7315,0.2494097929891917,1.2691848258930692e-06
P24_05,seg10,1,2.279,3.5095,7.205476161883011e-06,3.0474114391143923,7.758743547409806e-07,1.768,0.0,3.184,0.2262437424920525,9.279455884692088e-07
P24_05,seg11,0,2.9625000000000004,3.652,9.727392818542114e-06,3.1409147727272715,1.2462449772019545e-06,1.81,0.0,3.652,0.3035725710126198,1.572401824242157e-06
P24_05,seg12,0,2.9735,3.426,4.983488441909348e-06,3.055449664429531,7.007005703867191e-07,2.717,0.0,3.3265,0.1661385445232922,6.570672293305978e-07
P24_05,seg13,1,2.382,3.518,0.0001050135094566,3.1249460227272734,2.3305112566261485e-06,1.211,0.0,1.211,0.3195404802186676,1.019910105131044e-05
P24_05,seg14,1,3.078,4.5120000000000005,1.308916241368958e-05,3.2411666666666648,1.919445457108358e-06,2.283,0.0,4.505,0.4259560757066068,2.5806423965186704e-06
P24_05,seg15,0,1.748,3.5725,2.3597934430166915e-05,3.233508875739646,7.401330276585543e-07,1.748,0.0,3.079,0.1417375063012639,1.5848175275532053e-06
P24_05,seg16,0,2.97,3.743,5.584244025459347e-06,3.1406958525345634,7.702135329935745e-07,2.8385,0.0,3.743,0.1865486969274014,9.636045010198416e-07
P24_05,seg17,0,2.859,3.229,5.463824677274103e-06,2.9317785714285725,6.308777901694005e-07,2.676,0.0,3.0025000000000004,0.1543064194054148,8.596437722375632e-07
P24_05,seg18,0,3.181,3.612,6.484928545694734e-06,3.186125984251969,5.174985205022091e-07,2.944,0.0,2.944,0.151189227178057,7.160002170048826e-07
P24_06,seg1,0,3.165,3.452,1.70519363554488e-05,3.1320539130434746,1.444196505727414e-06,2.912,0.0,3.1,0.0805707031327301,2.3705563660193307e-06
P24_06,seg2,1,3.136,3.581,9.1929866698691e-05,3.142384885764496,1.6722207498616714e-06,1.258,0.0,3.2315,0.178182276855029,5.0711543884470944e-06
P24_06,seg3,1,3.1025,3.475,4.296007205043528e-05,3.1114512195121944,1.3901103851108037e-06,1.399,0.0,3.0345,0.1496497401826347,3.032250375776164e-06
P24_06,seg4,1,3.1595,3.504,1.3689582707895566e-05,3.064822719449224,1.3338016239288308e-06,2.809,0.0,3.2665,0.1016239453870991,2.1891413035459063e-06
P24_06,seg5,1,3.1335,3.694,5.277694386070249e-05,3.177173394495412,1.4395728601389343e-06,2.168,0.0,3.01,0.1537971255146897,3.4073716784676373e-06
P24_06,seg6,1,3.521,3.6355,5.836435691125255e-05,3.255497747747749,2.303987017667377e-06,2.332,0.0,3.146,0.1531580121695792,4.72532907737592e-06
P24_06,seg7,1,3.064,3.817,2.716901831281896e-05,3.2906194539249176,2.0763417859984623e-06,2.826,0.0,3.817,0.1793434737376956,3.1423487425859418e-06
P24_06,seg8,1,3.18,3.6895,3.926984508226252e-05,3.240309473684212,1.652217278715173e-06,2.755,0.0,3.459,0.1442193667783277,3.1882601460444147e-06
P24_06,seg9,1,3.096,3.85,1.891210374639769e-05,3.4023492462311564,2.313061477446839e-06,3.096,0.0,3.467,0.1412766463180787,2.963760780865831e-06
P24_06,seg10,1,3.3785,3.85,1.891210374639769e-05,3.3627975460122697,1.9677550804139583e-06,3.096,0.0,3.257,0.1227653877309424,2.773633087903345e-06
P24_06,seg11,1,3.1675,4.151,6.682677874512158e-05,3.4076188524590165,2.3203740447042326e-06,2.043,0.0,2.043,0.2938825018208599,4.614215651779999e-06
P24_06,seg12,0,3.038,3.663,5.460822575803059e-05,3.054004297994271,1.5973644469117343e-06,2.425,0.0,2.9665,0.1913368632545617,3.7839933203501465e-06
P24_06,seg13,1,3.188,3.74,5.878114680276192e-05,3.136401041666666,2.049511713135994e-06,2.297,0.0,3.4855,0.1757925920157293,3.88767098039415e-06
P24_06,seg14,1,3.4015,4.201,6.262383668567995e-05,3.0567156057494884,1.1293243469652452e-06,2.501,0.0,3.528,0.1479766439792674,3.779506571429321e-06
P24_06,seg15,0,3.0465,3.508,3.5424797358150696e-05,3.05929745762712,1.4264293580244276e-06,1.838,0.0,2.9705,0.1268304788567787,2.7632317389550587e-06
P24_06,seg16,0,2.961,3.0010000000000003,5.115580906634644e-05,2.779950261780105,1.500228618155334e-06,1.839,0.0,2.9755000000000003,0.1075913811673815,3.373138852537741e-06
P24_06,seg17,1,2.9755000000000003,3.644,2.58781146802762e-05,3.0598028673835134,1.5470867802576732e-06,1.957,0.0,2.861,0.2046226123688702,2.8093231829356016e-06
P24_06,seg18,1,2.748,3.3515,4.83338336835785e-05,2.875768103448276,1.033029567552907e-06,1.998,0.0,3.1950000000000003,0.1593842022838994,2.590432332745434e-06
P24_07,seg1,1,3.1655,3.954,7.394175923146203e-05,3.1868281250000017,1.6175859846405222e-06,1.8365,0.0,3.3115,0.1900912579120866,4.681548285631556e-06
P24_07,seg2,1,3.5635000000000003,4.2755,4.520893371757926e-05,3.4198935018050576,1.7699926606984253e-06,1.944,0.0,1.944,0.3124178856791589,3.473396283404897e-06
P24_07,seg3,1,3.155,3.4985,2.16751726208346e-05,3.1293061749571174,1.3905601317524007e-06,1.9885,0.0,3.1745,0.1411881534326027,2.3243634734730515e-06
P24_07,seg4,0,3.0085,3.4559999999999995,4.299009306514559e-05,3.007054945054948,2.220203666318945e-06,2.059,0.0,3.023,0.1717882142449918,3.940530518818279e-06
P24_07,seg5,0,3.3005,3.3535000000000004,8.646052236565578e-06,2.918631886477458,7.351229844261728e-07,2.644,0.0,3.1685,0.2096193499525482,1.198985595166305e-06
P24_07,seg6,1,3.2485,3.7935,9.847484087906792e-06,3.224531462585035,8.36607910787552e-07,2.555,0.0,3.3215,0.2280296824126856,1.1535110833741037e-06
P24_07,seg7,1,3.176,4.173,7.811468027619335e-05,3.419166366906475,2.377684202126405e-06,0.96,0.0,3.4995000000000003,0.3137116721819148,4.567767689154133e-06
P24_07,seg8,1,3.245,3.8555,7.811468027619335e-05,3.229781015037593,2.414049861415304e-06,0.96,0.0,2.767,0.2202171639966824,5.137468943241441e-06
P24_07,seg9,1,3.2535,4.167,2.392674872410689e-05,3.5665000000000013,1.3115111448123229e-06,2.8775,0.0,4.024,0.2048814316230018,2.169931024449928e-06
P24_07,seg10,0,3.387,3.756,1.5610927649354536e-05,3.435528428093646,1.4267811063674955e-06,3.0165,0.0,3.5475000000000003,0.1328633352628047,2.2371029654197016e-06
P24_07,seg11,0,3.515,3.763,1.0207145001501074e-05,3.3942733446519537,1.040166782286405e-06,3.115,0.0,3.3585000000000003,0.109613060101188,1.5545675433667536e-06
P24_07,seg12,0,2.984,3.85,4.5842089462623866e-05,3.2273074141048834,1.983807170107853e-06,2.379,0.0,3.287,0.2584718565244991,4.150073429440278e-06
P24_07,seg13,1,3.2945,4.3355,5.289702791954367e-05,3.747152212389381,2.223764856280567e-06,2.281,0.0,3.5915,0.2760636599473045,4.482407676153581e-06
P24_07,seg14,1,2.8685,3.5845,4.154908435905135e-05,3.049807977736551,1.427961146133538e-06,1.75,0.0,3.39,0.1874979572413915,3.3162139406392946e-06
P24_07,seg15,0,2.6035,3.297,5.367757430201142e-05,2.716955615942029,1.976573411866127e-06,1.751,0.0,2.698,0.1569843829297374,4.298681829243151e-06
P24_07,seg16,0,2.644,3.133,1.1528069648754138e-05,2.653203671328669,9.936352322150894e-07,2.046,0.0,2.672,0.0858257206771675,1.64774082732651e-06
P24_07,seg17,0,2.639,3.3425,2.642007926023775e-05,2.827724074074072,1.5757597576790244e-06,2.134,0.0,2.758,0.1606292697910698,3.059458542493199e-06
P24_07,seg18,0,3.367,3.493,5.398102557944038e-05,2.736657843137257,1.995465229109707e-06,1.826,0.0,2.597,0.2631383044641768,4.082466310839555e-06
P24_08,seg1,0,3.188,3.679,6.094631920259398e-05,3.1140452261306573,6.155225176426143e-07,1.71,0.0,3.2715,0.2701615437032662,2.706571310354684e-06
