Answer,Part_id,Sc_id,proportion_valid,High_numfixations,High_longestfixation,High_meanfixationduration,High_stddevfixationduration,High_timetofirstfixation,High_timetolastfixation,High_proportionnum,High_proportiontime,High_fixationrate,High_totaltimespent,High_meanpupilsize,High_stddevpupilsize,High_maxpupilsize,High_minpupilsize,High_startpupilsize,High_endpupilsize,High_meanpupilvelocity,High_stddevpupilvelocity,High_maxpupilvelocity,High_minpupilvelocity,High_meandistance,High_stddevdistance,High_maxdistance,High_mindistance,High_startdistance,High_enddistance,High_proptransfrom_High,High_proptransfrom_Low,High_proptransfrom_Med,Low_numfixations,Low_longestfixation,Low_meanfixationduration,Low_stddevfixationduration,Low_timetofirstfixation,Low_timetolastfixation,Low_proportionnum,Low_proportiontime,Low_fixationrate,Low_totaltimespent,Low_meanpupilsize,Low_stddevpupilsize,Low_maxpupilsize,Low_minpupilsize,Low_startpupilsize,Low_endpupilsize,Low_meanpupilvelocity,Low_stddevpupilvelocity,Low_maxpupilvelocity,Low_minpupilvelocity,Low_meandistance,Low_stddevdistance,Low_maxdistance,Low_mindistance,Low_startdistance,Low_enddistance,Low_proptransfrom_High,Low_proptransfrom_Low,Low_proptransfrom_Med,Med_numfixations,Med_longestfixation,Med_meanfixationduration,Med_stddevfixationduration,Med_timetofirstfixation,Med_timetolastfixation,Med_proportionnum,Med_proportiontime,Med_fixationrate,Med_totaltimespent,Med_meanpupilsize,Med_stddevpupilsize,Med_maxpupilsize,Med_minpupilsize,Med_startpupilsize,Med_endpupilsize,Med_meanpupilvelocity,Med_stddevpupilvelocity,Med_maxpupilvelocity,Med_minpupilvelocity,Med_meandistance,Med_stddevdistance,Med_maxdistance,Med_mindistance,Med_startdistance,Med_enddistance,Med_proptransfrom_High,Med_proptransfrom_Low,Med_proptransfrom_Med
0,P24_01,seg1,0.97669256381798,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,29,550,249.31034482758625,121.95493999491192,349753,14456453,0.6904761904761905,0.0004938640297378,0.0040110650069156,7230,3.8343374340949103,0.1857318376456646,4.23,2.941,3.973,4.0585,1.265353826716954e-06,2.6726846468285844e-06,2.5516330451488968e-05,0.0,702.041388400703,1.9772463616311269,707.55,697.4000000000001,703.05,707.4000000000001,0.2833333333333333,0.3333333333333333,0.3833333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg2,0.9500554938956716,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,25,466,215.84,97.32235097859072,1415668,14589690,0.7142857142857143,0.0003789341276811,0.004633061527057,5396,3.870254504504505,0.1842279953443631,4.23,2.941,3.6375,3.648,1.4916433475137954e-06,2.958368845785986e-06,2.5516330451488968e-05,0.0,703.2375000000003,4.223748595845041,718.0999999999999,698.0,704.35,700.9000000000001,0.28,0.36,0.36,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
0,P24_01,seg4,0.9822419533851277,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,16,416,231.125,109.9871962245303,2664785,8227537,0.7272727272727273,0.0002511720627115,0.0043266630611141,3698,3.644110000000001,0.12751074015714,3.9385,2.6605,3.423,3.621,1.0925135357846335e-06,2.6436594009294703e-06,2.5637946562593845e-05,0.0,707.7327999999993,1.2508728518783487,711.0,703.9,707.9,706.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,39,500,215.69230769230768,99.72202254956784,99931,14556427,0.7222222222222222,0.000571351917666,0.0046362339514978,8412,3.525930081300815,0.1401923381758722,4.041,2.6605,3.462,3.379,1.1092127320873572e-06,2.271457770257984e-06,2.5637946562593845e-05,0.0,706.8015447154477,1.731585777193564,711.0,701.2,706.25,708.7,0.3229166666666667,0.3333333333333333,0.34375
0,P24_01,seg5,0.9455555555555556,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,23,1266,279.5652173913044,229.50080730437452,6012389,14856161,0.92,0.0004542033411141,0.0035769828926905,6430,3.825471365638765,0.2030575915638938,4.329,2.754,3.803,4.0085,9.195713704563744e-07,2.3127650462401145e-06,4.256979885920144e-05,0.0,704.2133259911888,2.3870659009230284,708.9000000000001,697.95,703.95,699.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,416,240.86666666666667,100.06559753243774,499648,5745913,0.75,0.0002552156565233,0.0041516745087185,3613,3.5809885057471225,0.1175656439467107,4.05,3.2245,3.3185,3.769,9.546718949560584e-07,2.1535925790518425e-06,2.509756829780848e-05,0.0,705.0775862068962,2.0973439057259866,713.6,701.0,711.4000000000001,704.4000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_01,seg6,0.9600443951165372,27,416,229.5185185185185,82.13467850491297,5912520,14639690,0.7941176470588235,0.0004306504120748,0.004356946909795,6197,3.871556399132322,0.2185878991122562,4.172,3.339,3.633,3.462,1.191388204615241e-06,2.184265141005279e-06,2.356791161282575e-05,0.0,703.2395878524942,2.6198075027574648,710.5,696.7,702.75,696.7,0.3188405797101449,0.3478260869565217,0.3333333333333333,12,333,220.66666666666663,65.46523481739732,482992,4163747,0.9230769230769232,0.0001840184429843,0.0045317220543806,2648,3.980392201834864,0.1484805642410533,4.329,3.6355,3.756,4.0315,1.0553457990173988e-06,1.3984317364009229e-06,9.847484087906815e-06,0.0,703.3706422018347,2.480789890273952,707.4,697.95,698.7,700.85,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg7,0.9722222222222222,11,350,201.3636363636364,84.9132177311315,99929,3264359,0.7333333333333333,0.0001521665563602,0.0049661399548532,2215,3.559625730994151,0.1523863712985868,4.0015,3.339,3.6925,3.405,1.4628000162413807e-06,2.454924331672429e-06,2.356791161282575e-05,0.0,699.8634502923979,1.3953052888114583,702.6,696.3,700.0,701.05,0.3333333333333333,0.3333333333333333,0.3333333333333333,15,516,252.13333333333333,100.19827961644472,4430203,14856208,0.4838709677419355,0.0002598166664353,0.0039661554732945,3782,3.461053571428571,0.2225506160173638,4.3575,2.616,3.5665,3.603,1.3855208139062477e-06,2.887600484340321e-06,2.407685379765837e-05,0.0,698.2066071428574,2.020442370371352,701.9,693.85,700.9000000000001,697.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,816,336.5,196.5509546600519,6328864,14856208,0.4,0.0002311695088723,0.0029717682020802,3365,3.505097619047617,0.2602000541431959,4.3575,2.616,3.226,3.603,1.4552994889309298e-06,3.2163169959731764e-06,2.407685379765837e-05,0.0,697.3811904761902,1.587108957799686,700.7,693.85,699.2,697.3,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_01,seg8,0.9678135405105438,12,400,186.16666666666663,100.04256669795689,11558539,14856205,0.9230769230769232,0.0001540004830955,0.0053715308863025,2234,3.7178563535911584,0.1475132247403483,3.9525,2.842,3.8745,3.696,1.7744234652362197e-06,4.408279082459867e-06,4.401080756529572e-05,0.0,698.4024861878452,1.39711285875049,701.9,696.05,700.2,701.4000000000001,0.3125,0.34375,0.34375,13,516,264.0,95.2085430340506,199858,10509278,0.4333333333333333,0.0002365844485155,0.0037878787878787,3432,3.4775658914728664,0.2426343895726403,4.3575,2.616,3.425,3.784,1.5646119039353354e-06,3.256476058177521e-06,2.407685379765837e-05,0.0,697.7246124031007,1.803828840914896,701.3,693.85,700.25,697.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,11,816,331.6363636363636,187.16103906917849,1332393,10509278,0.4074074074074074,0.0002514743788417,0.0030153508771929,3648,3.5217173913043456,0.2594568194920648,4.3575,2.616,3.226,3.784,1.6900003166151005e-06,3.680413171435693e-06,2.407685379765837e-05,0.0,697.3376086956517,1.5318270975187167,700.7,693.85,699.2,697.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,P24_01,seg9,0.9511111111111112,38,1016,267.42105263157896,176.25865998720076,749466,14906101,0.8444444444444444,0.0007136284565983,0.0037394213737453,10162,3.5527317415730346,0.1858396472509357,4.053,2.3245,3.5445,3.3035,1.3891042090011186e-06,4.142183124593794e-06,6.952867006904833e-05,0.0,697.1854634831458,1.8703332160420816,701.2,690.3,700.0,696.5,0.3137254901960784,0.3431372549019608,0.3431372549019608,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg10,0.9567147613762488,39,1016,281.0,190.48594367260307,66618,14839498,0.9069767441860463,0.0007642339887958,0.0035587188612099,10959,3.478093539703899,0.147310670434889,3.794,2.3245,3.7665,3.56,1.2505105569020214e-06,3.89543001433189e-06,6.952867006904833e-05,0.0,696.5119784656791,1.8086693712269133,701.2,690.3,698.6,697.25,0.320754716981132,0.3396226415094339,0.3396226415094339,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1,P24_01,seg11,0.9433333333333334,35,1049,282.22857142857146,205.4348452192376,532958,7211585,0.8974358974358975,0.0006994085897825,0.0035432273739623,9878,3.5796539007092205,0.2158684546297189,4.1,2.145,3.4895,3.4085,1.3074359706874918e-06,4.423385953542199e-06,7.127416836795964e-05,0.0,705.5874468085111,15.807382229850354,739.2,691.75,695.75,694.5999999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,33,1049,281.1818181818182,211.67050670580184,1665495,14706283,0.8918918918918919,0.0006569965888431,0.0035564177174264,9279,3.582667899408277,0.2215472015367519,4.221,2.145,3.584,3.8205,1.362975364892243e-06,4.5445460091639074e-06,7.127416836795964e-05,0.0,706.0093934911243,16.062213437770364,739.2,691.75,694.65,729.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
