Part_id,Sc_id,Answer,enddistance,maxdistance,meandistance,mindistance,startdistance,stddevdistance
P24_01,seg1,0,704.95,753.2,705.045365572826,695.8,716.9,8.340819071524493
P24_01,seg2,1,702.5999999999999,718.0999999999999,703.9594073647868,695.8,700.15,3.5439021139414217
P24_01,seg3,0,697.05,715.6,702.5605473204104,696.0,705.0,2.9328936738475395
P24_01,seg4,0,709.0999999999999,724.6,708.9714123006829,693.4,695.85,6.160179072835335
P24_01,seg5,0,699.8,714.45,706.041042626728,697.95,706.25,2.612536635745011
P24_01,seg6,1,698.3,714.3,704.2229597701165,695.8,710.0999999999999,2.903953726202269
P24_01,seg7,1,697.3,710.5,701.5150668993597,693.85,705.4000000000001,3.050981708771201
P24_01,seg8,1,701.4000000000001,710.5,700.7048850574715,693.85,704.2,3.012912452659398
P24_01,seg9,1,696.5,705.0999999999999,698.1718457943929,690.3,699.55,2.0714872906062056
P24_01,seg10,1,697.25,703.7,697.6261835184102,690.3,698.35,1.9705406356405564
P24_01,seg11,1,729.9,741.25,701.7645528930443,690.3,698.1500000000001,13.122646659150506
P24_01,seg12,1,719.8,741.25,722.1069217289718,692.9,696.25,10.517573184490956
P24_01,seg13,1,694.2,711.9,700.8938787185359,692.2,711.1,3.696843786199016
P24_01,seg14,1,695.3,709.55,698.3350601030329,691.1,709.25,2.945022211120233
P24_01,seg15,1,690.7,709.35,696.3155162738487,687.35,696.5,3.985213649919092
P24_01,seg16,1,719.5999999999999,737.9,714.109733487833,690.7,702.5,9.110476577279698
P24_01,seg17,1,712.5,737.9,716.813720930232,693.95,693.95,7.994530605126488
P24_01,seg18,1,704.95,737.9,712.5421669525435,698.6,718.0999999999999,7.431889921638456
P24_02,seg1,0,598.2,598.65,570.4560909090906,558.85,569.5,11.114350676308138
P24_02,seg2,0,606.5,608.5999999999999,577.3768833535842,558.85,571.4,16.511954275276366
P24_02,seg3,0,600.0,608.5,602.1520697811947,593.05,601.55,2.4187339291413963
P24_02,seg4,0,605.45,612.6,605.817740011926,598.9000000000001,606.05,2.2593837384280886
P24_02,seg5,1,603.85,612.55,604.5350530660387,598.65,605.7,2.555871670718691
P24_02,seg6,1,606.0,612.7,604.765578635015,598.65,610.2,2.674163083147276
P24_02,seg7,1,605.85,614.65,606.4047062350118,598.65,603.5,3.2692432982701725
P24_02,seg8,0,605.5999999999999,614.65,607.1484848484856,600.0,603.2,2.485402038743663
P24_02,seg9,0,614.45,618.3,608.9274846625759,601.7,609.2,2.440322549995204
P24_02,seg10,0,611.3,618.3,609.2865527950302,601.7,609.05,2.694945129860693
P24_02,seg11,1,612.25,622.3,611.5899258343632,606.05,610.95,2.2982355619623664
P24_02,seg12,0,613.8499999999999,622.3,612.054434993925,605.8499999999999,610.65,2.462830386031754
P24_02,seg13,1,621.15,629.65,622.1165952235144,615.75,623.25,2.556616304768001
P24_02,seg14,1,623.8,629.65,622.4870141887712,615.75,618.75,2.1873788006881183
P24_02,seg15,0,623.4,632.1,625.2622343655123,615.75,618.35,3.035295207601288
P24_02,seg16,0,636.5,641.7,632.8824175824183,622.6,630.0,3.5924145145307333
P24_02,seg17,1,633.4,641.7,633.598228228228,627.3499999999999,633.65,2.5311891342721777
P24_02,seg18,0,636.8,640.8,633.8371143375687,627.0,637.7,2.2947567004806406
P24_03,seg1,1,751.75,764.75,756.7826049943266,750.45,757.2,2.626525066633421
P24_03,seg2,0,729.95,762.5,756.0850815850818,729.95,755.05,3.2262858162703245
P24_03,seg3,0,489.5,681.2,640.2805970149252,489.5,670.6,68.97300633340899
P24_03,seg4,0,705.85,721.45,686.0341051805333,474.3,475.5,42.81520427269648
P24_03,seg5,1,700.7,721.45,701.873470464134,684.2,689.15,10.471762215035742
P24_03,seg6,0,698.75,713.0,699.2992805755398,628.5,709.45,15.697229957140154
P24_03,seg7,1,687.05,707.0,692.7025812619509,628.5,630.0,12.534820391673962
P24_03,seg8,1,687.2,707.0,690.5674002751038,628.5,630.0,11.501769380382497
P24_03,seg9,1,699.3,706.6,686.3923346693388,666.2,706.3,7.498569830890873
P24_03,seg10,1,690.05,700.5999999999999,686.8505172413799,666.2,687.65,6.903093221312859
P24_03,seg11,1,393.9,700.5999999999999,660.9450852557677,393.9,696.75,72.35478599334203
P24_03,seg12,0,632.7,701.4000000000001,647.7553321678331,393.8,682.9,80.39405309438601
P24_03,seg13,1,679.45,700.9,667.7643640350877,604.6,646.15,20.87508393618177
P24_03,seg14,1,698.8,700.9,682.5103448275869,649.0,677.55,11.764399923977484
P24_03,seg15,1,688.55,701.25,688.0439058171752,655.55,658.9,7.928965463771865
P24_03,seg16,1,710.6,725.7,695.4037271448663,633.95,667.4,26.1758974884962
P24_03,seg17,0,713.4000000000001,725.7,702.9719690063803,633.95,640.8,23.14073011159284
P24_03,seg18,1,692.65,725.7,713.8593642611696,665.5999999999999,687.2,10.32810501320774
P24_04,seg1,1,524.1,532.3,521.6388176240943,511.8,529.9000000000001,3.82119239563011
P24_04,seg2,1,518.0,528.55,520.1751953125006,511.8,524.3,2.955382424881415
P24_04,seg3,1,525.65,530.5,522.1766760563381,511.5,520.45,2.7579514427384413
