Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_01,seg1,1,3.857,4.2835,3.188423201633242e-05,3.847609455587391,1.06988721449548e-06,2.375,0.0,3.8805,0.1778262396240873,2.224209539917677e-06
P24_01,seg2,1,3.9485,4.584,9.235018614146752e-05,3.8313735730593614,1.356522081130408e-06,2.237,0.0,3.973,0.1889920553877224,3.604799427559498e-06
P24_01,seg3,1,4.122,4.478,8.03410592049958e-05,3.884076484018268,1.409810137071066e-06,2.281,0.0,3.9665,0.1719664839098484,4.1552947099797774e-06
P24_01,seg4,0,3.45,4.3175,5.106574602221554e-05,3.6232935649202735,1.3156015148880083e-06,2.527,0.0,3.9365,0.1829798992857185,2.590413647174683e-06
P24_01,seg5,1,3.579,4.329,4.256979885920144e-05,3.730124279123408,1.0675184889786728e-06,2.596,0.0,3.568,0.2457160438148595,2.126626912833194e-06
P24_01,seg6,1,3.6345,4.3575,4.401080756529572e-05,3.737903990746098,1.3643430274299689e-06,2.616,0.0,4.0595,0.2579252136468229,2.730524730845136e-06
P24_01,seg7,1,3.537,4.3575,4.401080756529572e-05,3.6258413068844737,1.4805001761974337e-06,2.3245,0.0,3.6025,0.2316262109453288,3.238932563759438e-06
P24_01,seg9,1,3.8205,4.221,7.127416836795964e-05,3.534340736411453,1.4115298731722132e-06,2.1235,0.0,3.702,0.2199048263708911,4.376836039307246e-06
P24_01,seg10,1,3.704,4.221,8.435905133593517e-05,3.64070088757396,1.4120374265356046e-06,2.084,0.0,3.277,0.2246643797093012,4.6472701783641416e-06
P24_01,seg11,1,3.657,4.205,0.0001247072951065,3.6520639797068783,1.3349869281478557e-06,1.555,0.0,3.6415,0.1763234230441024,4.3106898589224565e-06
P24_01,seg12,1,3.5885,4.035,4.220954668267787e-05,3.5580892448512604,1.0121069660866037e-06,2.79,0.0,3.631,0.1360928030656014,2.149904736334783e-06
P24_01,seg13,1,3.605,4.205,0.0001247072951065,3.6785788439955134,1.273654034948828e-06,1.555,0.0,3.473,0.190663218157662,4.2199648161986645e-06
P24_01,seg15,1,3.503,3.9655,9.870909636745723e-05,3.4854415697674392,1.8565421971973688e-06,1.713,0.0,3.4185,0.186562202565986,5.506783206867135e-06
