Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_01,seg1,0,3.111005659541496e-06,203.7,106.2606262434735
P24_01,seg2,1,3.6611211838434096e-06,197.4857142857143,106.79594931417562
P24_01,seg3,0,3.5006974344024995e-06,219.0606060606061,116.79360518504946
P24_01,seg4,0,3.7025984836158015e-06,203.9189189189189,106.55707348604273
P24_01,seg5,0,2.9421821969209084e-06,270.22222222222223,216.2664548356483
P24_01,seg6,1,3.638931104420645e-06,215.61111111111111,85.01673037964024
P24_01,seg7,1,2.9512256032864848e-06,268.2413793103448,147.4893834369138
P24_01,seg8,1,3.2258410261837355e-06,219.8709677419355,113.3801105236963
P24_01,seg9,1,3.276970844261855e-06,267.5806451612903,185.21658928464416
P24_01,seg10,1,2.7196917292187047e-06,326.03846153846155,213.5663795206036
P24_01,seg11,1,3.131709214536012e-06,232.72413793103448,124.60936004505214
P24_01,seg12,1,3.5378525457426647e-06,224.22857142857143,164.5187430255978
P24_01,seg13,1,3.4836758025723053e-06,213.14705882352945,116.03790716907234
P24_01,seg14,1,3.1335249568078963e-06,265.51612903225805,301.9458970265746
P24_01,seg15,1,2.926424146833836e-06,291.7931034482759,388.845854448993
P24_01,seg16,1,3.726742409945599e-06,197.66666666666663,102.70735124614984
P24_01,seg17,1,3.460068519533359e-06,205.26470588235293,101.12587680214092
P24_01,seg18,1,3.1002865181457187e-06,263.2,122.18764540515204
P24_02,seg1,0,4.32737641121154e-06,174.1,76.31170895135897
P24_02,seg2,0,4.320386096288556e-06,172.25641025641025,64.67803578565461
P24_02,seg3,0,3.90168110433182e-06,207.75,90.17772135384342
P24_02,seg4,0,3.880676526962671e-06,196.16666666666663,101.04496877274848
P24_02,seg5,1,3.960003112348392e-06,206.7567567567568,138.2154930625454
P24_02,seg6,1,4.296604999000764e-06,176.43589743589743,69.84599407259664
P24_02,seg7,1,4.053935752568798e-06,207.0810810810811,114.16420395844516
P24_02,seg8,0,4.28872440470031e-06,179.82051282051282,91.03697103082315
P24_02,seg9,0,3.815793682280184e-06,198.4705882352941,78.85361785059924
P24_02,seg10,0,3.6002258154540507e-06,206.3870967741936,127.59955000426264
P24_02,seg11,1,4.136975944379364e-06,189.5675675675676,90.49387350059196
P24_02,seg12,0,4.382672141500706e-06,182.85,68.42234977489407
P24_02,seg13,1,4.076254605066013e-06,182.0,78.37339401154507
P24_02,seg14,1,3.787466959920579e-06,208.7058823529412,88.8125466879419
P24_02,seg15,0,3.793294084661338e-06,205.65714285714284,111.32225158286636
P24_02,seg16,0,4.199546562472512e-06,176.94594594594594,91.25572917964172
P24_02,seg17,1,4.076259993997983e-06,193.64864864864865,72.59523102496175
P24_02,seg18,0,3.3119385663173497e-06,244.9354838709677,119.89938434200316
P24_03,seg1,1,1.8537920397551885e-06,496.0,478.6005334182519
P24_03,seg2,0,2.343648250092713e-06,371.2857142857143,282.8692529875142
P24_03,seg4,0,3.07909992161638e-06,284.76666666666665,240.82468703406937
P24_03,seg6,0,5.266919584145097e-06,171.7,61.29536868493592
P24_03,seg7,1,2.0920817217330472e-06,259.8,279.4143876037882
P24_03,seg8,1,2.7365308354709128e-06,277.29411764705884,219.02447486122483
P24_03,seg9,1,3.44192083658563e-06,200.8333333333333,59.38136962738002
P24_03,seg10,1,3.4474075710528657e-06,252.625,136.66742002266733
P24_03,seg11,1,1.3258509879862749e-06,447.4285714285714,358.9618629431531
P24_03,seg12,0,3.166311942003485e-06,239.96296296296296,204.6859661270033
P24_03,seg13,1,3.625194740929989e-06,205.125,107.12539381491209
P24_03,seg14,1,2.561524750681673e-06,331.16,253.04869096677817
P24_03,seg15,1,4.248284471925495e-06,173.4,63.08814695102628
P24_03,seg16,1,4.162382014680305e-06,202.875,89.27462312064573
P24_03,seg17,0,2.7765212733589315e-06,319.9583333333333,198.82863042168327
P24_03,seg18,1,4.288738459004807e-06,156.6,34.45721985302935
P24_04,seg1,1,2.3093169391911662e-06,375.82608695652175,309.5311193304998
P24_04,seg2,1,3.1021842479289667e-06,267.06451612903226,123.59124442663703
P24_04,seg3,1,3.352634347677935e-06,252.3939393939394,113.50824292588274
P24_04,seg4,0,3.251005348005392e-06,255.1875,113.00369320256463
P24_04,seg5,0,2.6414592884071227e-06,356.1923076923077,231.35030049356223
P24_04,seg6,1,2.8667405223965696e-06,248.0,135.39050275146377
P24_04,seg7,1,2.792668908993623e-06,297.3,209.1589926599531
P24_04,seg8,1,2.9961279241159894e-06,289.8,153.5569926769862
P24_04,seg9,0,3.457909228625327e-06,237.8181818181818,91.29107626740198
P24_04,seg10,0,3.113290414401192e-06,226.1428571428572,77.54875578505127
P24_04,seg11,1,2.215576232051478e-06,401.45,382.5939822620815
P24_04,seg12,0,2.268253234195545e-06,377.2352941176471,315.2196713031574
P24_04,seg13,1,3.812222318321993e-06,216.5,88.1544099861147
P24_04,seg14,1,2.757042661252788e-06,313.44444444444446,135.1953951575085
P24_04,seg15,0,1.5395392159126773e-06,550.0,0.0
P24_04,seg16,1,3.847091839012946e-06,210.67857142857144,85.01723292474234
P24_04,seg17,0,3.116375430994722e-06,284.9,239.82656808331447
P24_04,seg18,0,4.5314970196910536e-06,177.0,50.176830168059496
P24_05,seg1,1,3.9521498022861056e-06,182.6153846153846,60.22164190593074
P24_05,seg2,0,4.077817124807077e-06,180.9655172413793,84.16416049204109
P24_05,seg3,1,3.891636816885701e-06,166.57142857142858,82.65360879973147
P24_05,seg4,0,4.228330524876199e-06,184.68,68.15039740652043
P24_05,seg5,0,3.52204152285696e-06,225.28571428571428,78.52397268168674
P24_05,seg6,1,4.644171846300469e-06,152.28571428571428,41.26728741980761
P24_05,seg7,1,4.74018767983087e-06,164.14814814814815,57.75658717257593
P24_05,seg8,1,4.240908607973087e-06,198.94736842105263,82.90387585377988
P24_05,seg9,1,4.75155419017966e-06,154.45454545454547,79.73877806483323
P24_05,seg10,1,3.988051796816737e-06,183.27777777777777,96.71778567233368
P24_05,seg11,0,4.093791492282521e-06,166.5,98.80435213086515
P24_05,seg12,0,4.851897840056379e-06,166.0,91.54661440324078
P24_05,seg13,1,4.776116144227791e-06,151.14285714285714,54.329276910983545
P24_05,seg14,1,3.5318934392430447e-06,104.25,54.75627817885361
P24_05,seg15,0,4.263360572654592e-06,183.3333333333333,63.98278754047275
P24_05,seg16,0,2.5017519212759823e-06,329.55555555555554,486.0049153843793
P24_05,seg17,0,2.573223210816458e-06,129.66666666666666,53.85396921304873
P24_05,seg18,0,2.836644722067914e-06,286.0,157.40393895960798
P24_06,seg1,0,2.824326277887345e-06,336.77777777777777,357.1329566393288
P24_06,seg2,1,3.276998903262464e-06,263.2258064516129,122.7424701498818
P24_06,seg3,1,2.6196833787796004e-06,326.44,220.63716066580145
P24_06,seg4,1,4.14090849047736e-06,199.525,98.9467578924944
P24_06,seg5,1,2.5385893169539136e-06,378.7826086956522,397.5858919805584
P24_06,seg6,1,4.597906329829458e-06,167.58823529411765,83.99260296562535
P24_06,seg7,1,4.11254979526699e-06,229.1,159.68155810863067
P24_06,seg8,1,3.040162060905593e-06,301.25,268.2066448614316
P24_06,seg9,1,3.620690435493629e-06,194.25,79.33716886577416
P24_06,seg10,1,3.867805766161673e-06,203.04761904761904,87.05887444165367
P24_06,seg11,1,4.277043871777515e-06,178.15384615384616,95.17339641210344
P24_06,seg12,0,3.957004905137689e-06,195.5652173913044,133.38352974751098
P24_06,seg13,1,4.273911885488349e-06,180.46341463414635,94.2040597747718
P24_06,seg14,1,2.7180117200665368e-06,332.3636363636364,249.9380009702493
P24_06,seg15,0,2.956277471718109e-06,299.7931034482759,199.42710435329224
P24_06,seg16,0,3.5690000018894705e-06,225.44117647058823,187.050178193474
P24_06,seg17,1,3.988501043693705e-06,196.24324324324328,89.45371410381442
P24_06,seg18,1,2.0740278616606824e-06,435.55,244.8934193523894
P24_07,seg1,1,2.7644152089720976e-06,257.12,163.8190872069959
P24_07,seg2,1,4.125923175310475e-06,188.4736842105264,87.72584347321359
P24_07,seg3,1,2.579166217461884e-06,263.12,190.0147625843845
P24_07,seg4,0,3.415293773655041e-06,204.7741935483871,153.4174500456015
P24_07,seg5,0,1.7069092271697376e-06,702.4705882352941,1041.0318269418483
P24_07,seg6,1,1.125167982465382e-06,664.8181818181819,917.5281813853804
P24_07,seg7,1,3.5701338183522403e-06,198.4848484848485,191.43685662838692
P24_07,seg8,1,4.070720629496239e-06,176.80555555555554,104.42162322443276
P24_07,seg9,1,2.4591015549513906e-06,342.8333333333333,246.584788604274
P24_07,seg10,0,2.3132184240404946e-06,333.1304347826087,261.94418287244224
P24_07,seg11,0,1.429598405385093e-06,659.1428571428571,703.3243979780658
P24_07,seg12,0,3.589539039010784e-06,205.9090909090909,87.08952421085287
P24_07,seg13,1,3.7260787077703537e-06,184.22857142857143,91.18277885469308
P24_07,seg14,1,2.566899826734262e-06,316.5217391304348,222.4407724163931
P24_07,seg15,0,2.71934006620179e-06,244.52,215.92362075511795
P24_07,seg16,0,3.2540803806140365e-06,252.06451612903223,149.84991057362942
P24_07,seg17,0,3.787501134857877e-06,195.5,82.24621203398607
P24_07,seg18,0,2.831102444267684e-06,243.625,178.6307370454237
P24_08,seg1,0,1.914129144278492e-06,381.3684210526316,381.3287019716303
P24_08,seg2,0,2.761783301889919e-06,302.3333333333333,285.16311121882507
P24_08,seg3,0,2.0081297123273864e-06,480.45,591.7764046985101
P24_08,seg4,0,3.425282351565137e-06,257.79411764705884,180.7722121666439
P24_08,seg5,0,9.021537115555968e-07,1289.888888888889,1568.5374911397914
P24_08,seg6,1,1.901371649507955e-06,448.89473684210526,402.6841738380702
P24_08,seg7,1,2.906929247246662e-06,342.3793103448276,253.3308697270237
P24_08,seg8,1,2.505972986613593e-06,349.72,274.5967528334351
P24_08,seg9,1,2.0182540992002164e-06,444.7,357.264475232506
P24_08,seg10,1,5.011942958876707e-07,1642.2,1166.649347490496
P24_08,seg11,0,2.008135962853501e-06,344.85,236.9142138767577
P24_08,seg12,0,2.7388108778405022e-06,344.7307692307692,243.623899926474
P24_08,seg13,0,2.9867227813516035e-06,288.3103448275862,143.9089750621839
P24_08,seg14,0,2.2619023873968444e-06,379.95454545454544,228.89183914236443
