Part_id,Sc_id,Answer,abspathanglesrate,meanabspathangles,meanpathdistance,meanrelpathangles,relpathanglesrate,stddevabspathangles,stddevpathdistance,stddevrelpathangles
P24_01,seg1,1,5.030739529791354e-06,1.4998826325937733,276.5050622233746,1.2951695867434556,4.290482762260093e-06,1.138588976463136,236.0559254645145,1.0732485567750396
P24_01,seg2,1,4.9238827513027925e-06,1.525538438327079,285.58074949900305,1.360378946750235,4.3345156232796015e-06,1.0424439387594937,190.0491587197268,1.0295245345417408
P24_01,seg3,1,5.023769765577397e-06,1.481581935875526,315.1957105600719,1.3435703248655986,4.500239458261676e-06,1.0352400827671613,315.8185416579554,0.8747460769375044
P24_01,seg4,0,5.136222545800203e-06,1.5171064125965912,278.43816672504346,1.5689713649128902,5.247815600344615e-06,1.200991710228456,213.75212299034573,1.106218586794083
P24_01,seg5,1,4.724393009313943e-06,1.342316757701976,281.46279095283893,1.223026101648338,4.253295320603987e-06,1.2003550313527445,238.53669299108537,1.030106780147986
P24_01,seg6,1,4.4871378079651e-06,1.3565445158008398,276.86700931846786,1.3069737233583922,4.268445349245688e-06,1.1211447734379565,197.8733754953076,1.0400767861520406
P24_01,seg7,1,4.74865417899552e-06,1.448939498785095,279.7674521488041,1.4096305009169745,4.560597052822676e-06,1.0745960211918253,195.52827118191783,1.035052054193362
P24_01,seg9,1,4.603775286394646e-06,1.581291057487736,231.34583374262647,1.3918784426821929,3.9935896015825e-06,0.9230892488602414,177.9050994327949,1.0083751352029295
P24_01,seg10,1,4.867325562862158e-06,1.616665428198085,250.2827524852729,1.360570713107715,4.037777781504813e-06,0.8762659339996706,203.22180595180828,0.8755286908984119
P24_01,seg11,1,4.94466015101022e-06,1.5077697868258988,352.4277431250676,1.434453171770282,4.646144945977188e-06,1.1862146481624012,257.987367809392,1.0479710377839948
P24_01,seg12,1,4.998152914473855e-06,1.4200446291248348,302.49105619102374,1.427960412004007,4.9668846381540704e-06,1.232309831913315,240.795820407914,1.132892834839897
P24_01,seg13,1,4.367650202102394e-06,1.5411099622461166,349.1619488525198,1.489211685775874,4.160271823546053e-06,1.1443960279447627,271.56020879744483,1.052518189536418
P24_01,seg15,1,4.615932186955481e-06,1.3087371150692468,244.4779645564846,1.3563871416205215,4.727712139683464e-06,1.133255676100957,236.3621266277923,1.0535816885256883
P24_02,seg1,1,5.426960706954755e-06,1.538785496668524,403.8217811101427,1.535979789179909,5.350188235857267e-06,1.15219653349577,353.1711429530942,1.1225303220724203
P24_02,seg2,1,6.116038024471027e-06,1.4738187612373066,347.2258877414379,1.5933173963063945,6.5430579441676685e-06,1.06505624238256,219.9701787608673,1.0433449772783272
P24_02,seg3,1,5.121672238775907e-06,1.4418937100898424,320.1518814172196,1.2920226770916363,4.534030438185663e-06,0.9992358542412773,299.29325582347684,0.9953536318134104
P24_02,seg4,0,5.627282129791474e-06,1.496354044237794,326.98945481290883,1.2944013818686773,4.81249039952399e-06,1.2594400257198868,201.98528701458744,1.1663991673651868
P24_02,seg5,1,6.117146655659713e-06,1.4609917485461317,240.6340336541759,1.4797329990824857,6.131743611470769e-06,1.1263305796278709,183.80884542978487,1.1054275389126569
P24_02,seg6,0,6.144508200141793e-06,1.4833405502735353,244.81451050689995,1.5262340506564378,6.25563852771927e-06,1.122709055505422,170.08396760162407,1.045313008598273
P24_02,seg7,1,6.042025615357954e-06,1.4709039469436247,283.0113835483137,1.475440823070714,5.99618659659709e-06,1.077155268134176,187.344525863778,0.990468557469824
