Answer,Part_id,Sc_id,proportion_valid,Title_numfixations,Title_longestfixation,Title_meanfixationduration,Title_stddevfixationduration,Title_timetofirstfixation,Title_timetolastfixation,Title_proportionnum,Title_proportiontime,Title_fixationrate,Title_totaltimespent,Title_meanpupilsize,Title_stddevpupilsize,Title_maxpupilsize,Title_minpupilsize,Title_startpupilsize,Title_endpupilsize,Title_meanpupilvelocity,Title_stddevpupilvelocity,Title_maxpupilvelocity,Title_minpupilvelocity,Title_meandistance,Title_stddevdistance,Title_maxdistance,Title_mindistance,Title_startdistance,Title_enddistance,Title_proptransfrom_Title,Title_proptransfrom_Content,Content_numfixations,Content_longestfixation,Content_meanfixationduration,Content_stddevfixationduration,Content_timetofirstfixation,Content_timetolastfixation,Content_proportionnum,Content_proportiontime,Content_fixationrate,Content_totaltimespent,Content_meanpupilsize,Content_stddevpupilsize,Content_maxpupilsize,Content_minpupilsize,Content_startpupilsize,Content_endpupilsize,Content_meanpupilvelocity,Content_stddevpupilvelocity,Content_maxpupilvelocity,Content_minpupilvelocity,Content_meandistance,Content_stddevdistance,Content_maxdistance,Content_mindistance,Content_startdistance,Content_enddistance,Content_proptransfrom_Title,Content_proptransfrom_Content
0,P24_01,seg1,0.9639289678135404,4,483,299.75,166.700079983984,17154546,22384188,0.0421052631578947,4.146937585165266e-05,0.0033361134278565,1199,3.815923611111112,0.1466624624277383,4.027,3.537,3.7695,3.9635,1.5894264200664058e-06,4.6848668182397175e-06,2.6086695485110465e-05,0.0,703.2499999999998,0.592797141275344,704.75,701.7,702.95,704.75,0.5,0.5,77,716,235.974025974026,122.2627642702361,299791,29462516,0.8105263157894737,0.0006284391653248,0.0042377545404512,18170,3.885479256080115,0.1747207371910961,4.2495,2.941,3.856,3.996,1.1520882023377922e-06,2.305121859975117e-06,3.164214950465324e-05,0.0,704.3309728183119,6.682767659528759,750.45,695.8,715.9,707.4000000000001,0.0289855072463768,0.9710144927536232
1,P24_01,seg2,0.9650194336479734,4,483,299.75,166.700079983984,10142824,15372466,0.0408163265306122,4.1445504433096185e-05,0.0033361134278565,1199,3.815923611111112,0.1466624624277383,4.027,3.537,3.7695,3.9635,1.5894264200664058e-06,4.6848668182397175e-06,2.6086695485110465e-05,0.0,703.2499999999998,0.592797141275344,704.75,701.7,702.95,704.75,0.5,0.5,72,716,223.91666666666663,113.39967334826392,249823,29579093,0.7346938775510204,0.0005572847560219,0.0044659471529586,16122,3.892804717710757,0.1715827701528615,4.584,2.941,3.948,3.648,1.2503327684910557e-06,3.548827653603387e-06,9.235018614146752e-05,0.0,703.7588167053366,3.674161357265819,718.0999999999999,695.8,700.15,700.9000000000001,0.0327868852459016,0.9672131147540984
0,P24_01,seg4,0.9750138811771238,4,383,316.5,81.37772012862816,4963137,15089308,0.0408163265306122,4.3312612957909e-05,0.0031595576619273,1266,3.54818085106383,0.2975827783188336,3.9655,2.527,3.9045,2.6605,1.0187227741405098e-06,2.5096036578780264e-06,1.536983669548507e-05,0.0,712.3404255319148,3.689233657314999,718.05,705.6500000000001,718.05,709.8,0.25,0.75,71,1482,245.887323943662,201.06101059101252,83274,29545804,0.7244897959183674,0.0005972761429851,0.0040669034253637,17458,3.612122944400934,0.1793991554415513,4.3175,3.061,3.845,3.379,1.1136884839047537e-06,2.4745357856960297e-06,5.106574602221554e-05,0.0,708.0596711041494,6.189390321858819,724.6,694.05,695.85,708.7,0.0491803278688524,0.9508196721311476
0,P24_01,seg5,0.9639089394780678,3,283,238.66666666666663,50.95422782589619,99931,20752023,0.0297029702970297,2.4778271670562496e-05,0.0041899441340782,716,3.5914818181818178,0.2051113510509994,3.897,2.6605,3.4655,3.803,5.804147974961043e-07,6.966312487502007e-07,4.74360513990634e-06,0.0,705.4100000000004,1.3482979668483557,709.8,702.8,705.9,704.4000000000001,0.0,1.0,76,1266,236.0394736842105,153.59144427469246,449683,29862271,0.7524752475247525,0.0006208064462265,0.0042365795194826,17939,3.63819018867925,0.2088411117308623,4.329,2.754,3.462,4.0085,1.0532305588107598e-06,2.2863271628624385e-06,4.256979885920144e-05,0.0,705.6116981132078,2.36323228380634,713.6,697.95,706.25,699.8,0.044776119402985,0.9552238805970148
1,P24_01,seg6,0.966129927817879,3,416,283.0,119.95415791042844,8710500,23666625,0.0294117647058823,2.931338522366458e-05,0.0035335689045936,849,3.911352941176472,0.1894861090254597,4.1275,3.579,3.589,4.056,5.399358523032685e-07,7.991978756500604e-07,4.833383368357785e-06,0.0,706.4897058823527,2.09616848088683,709.65,702.8,704.7,706.65,0.0,1.0,82,1266,234.8170731707317,140.812117889102,249825,29629079,0.803921568627451,0.0006648165282469,0.0042586341210075,19255,3.752667377398719,0.238646614255187,4.329,2.754,3.5765,3.462,1.0027639015546208e-06,2.085164562580918e-06,4.256979885920144e-05,0.0,703.7916844349676,2.5268054694481847,713.6,695.8,708.8,696.7,0.0410958904109589,0.958904109589041
1,P24_01,seg7,0.95446973903387,1,416,416.0,0.0,11675120,11675120,0.0105263157894736,1.4538751469340044e-05,0.0024038461538461,416,4.044680555555555,0.2461028574971326,4.1275,2.616,4.0825,2.616,6.475912311573385e-07,1.0702597086069668e-06,4.833383368357785e-06,0.0,708.1597222222224,1.6933828967249622,709.65,699.5,709.3,699.5,0.0,1.0,73,1266,251.9041095890411,160.42523045397206,149894,29862309,0.7684210526315789,0.000642675723004,0.0039697645331448,18389,3.73696870286576,0.272339741972203,4.3575,2.7425,3.676,3.603,1.149730885458566e-06,2.318111658359916e-06,4.256979885920144e-05,0.0,701.6828808446447,3.046165717958069,710.5,693.85,705.4000000000001,697.3,0.0158730158730158,0.984126984126984
1,P24_01,seg8,0.9655937846836848,1,416,416.0,0.0,6678640,6678640,0.0099009900990099,1.4363190677847306e-05,0.0024038461538461,416,4.044680555555555,0.2461028574971326,4.1275,2.616,4.0825,2.616,6.475912311573385e-07,1.0702597086069668e-06,4.833383368357785e-06,0.0,708.1597222222224,1.6933828967249622,709.65,699.5,709.3,699.5,0.0,1.0,76,816,229.05263157894737,110.52829438496336,316445,29862297,0.7524752475247525,0.0006010442868268,0.0043658088235294,17408,3.7347999222999246,0.2722824544761307,4.3575,2.7425,4.149,3.696,1.3272740406864216e-06,2.7452903014124416e-06,4.401080756529572e-05,0.0,700.760178710178,3.0358532354099776,710.5,693.85,704.2,701.4000000000001,0.015625,0.984375
1,P24_01,seg9,0.9505830094392004,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,2.616,,2.616,2.616,2.616,2.616,-1.0,-1.0,-1.0,-1.0,699.5,,699.5,699.5,699.5,699.5,0.0,0.0,71,1016,254.35211267605635,161.6893934670996,333099,29912194,0.7717391304347826,0.0006337263929549,0.0039315576720748,18059,3.583483944954128,0.2023347487343802,4.3575,2.3245,3.264,3.3035,1.5368478928428356e-06,4.135823098428833e-06,6.952867006904833e-05,0.0,697.7207186544333,1.9732543202649813,704.75,690.3,699.55,696.5,0.0,1.0
1,P24_01,seg10,0.9495005549389568,0,-1,-1.0,0.0,-1,-1,0.0,0.0,0.0,0,2.616,,2.616,2.616,2.616,2.616,-1.0,-1.0,-1.0,-1.0,699.5,,699.5,699.5,699.5,699.5,0.0,0.0,74,1016,250.78378378378372,157.24305157201266,3064520,29845564,0.8131868131868132,0.0006516183488395,0.003987498652872,18558,3.5696808199121546,0.1994293265575436,4.053,2.3245,4.0025,3.56,1.4517643772296944e-06,4.066532086369455e-06,6.952867006904833e-05,0.0,697.350658857979,1.9776664027972377,703.7,690.3,698.35,697.25,0.0,1.0
1,P24_01,seg11,0.9500277623542476,1,83,83.0,0.0,21668021,21668021,0.0116279069767441,2.914339657157785e-06,0.0120481927710843,83,3.3679166666666664,0.006887791131173,3.377,3.361,3.366,3.361,2.8019613736825445e-07,2.988058820617656e-07,7.205043530471069e-07,6.003842459170544e-08,697.225,0.1541103500742686,697.45,697.05,697.15,697.35,0.0,1.0,78,1049,279.53846153846155,192.06361853936195,349754,29712330,0.9069767441860463,0.0007655935166827,0.0035773252614199,21804,3.527936788874839,0.2027097053783507,4.221,2.145,3.702,3.8205,1.3823756562220542e-06,4.473990688777034e-06,7.127416836795964e-05,0.0,700.6214601769897,11.561150399605426,739.2,690.3,698.1500000000001,729.9,0.0136986301369863,0.9863013698630136
