Part_id,Sc_id,Answer,abspathanglesrate,meanabspathangles,meanpathdistance,meanrelpathangles,relpathanglesrate,stddevabspathangles,stddevpathdistance,stddevrelpathangles
P24_01,seg1,0,4.518870167138578e-06,1.502630913580278,238.45824070289493,1.3263799147499675,3.851283726723361e-06,1.1404373554564644,166.13090318282218,1.0505755460655823
P24_01,seg2,1,5.666181639627957e-06,1.5931824563835475,313.27441678596864,1.1197611412557025,3.8653194502333e-06,0.9099587333636036,228.2849596694276,0.8970947703951263
P24_01,seg3,0,4.978493419277949e-06,1.4665852833141722,307.5984320279169,1.2754323099597265,4.194302456731276e-06,1.095367330087162,254.72569355358124,0.8243058021554995
P24_01,seg4,0,5.485532487257984e-06,1.5226896501551186,245.92434237658804,1.309884772947284,4.587816434889499e-06,1.2095385994115695,179.54457001449427,1.0740689428520342
P24_01,seg5,0,4.293872739903284e-06,1.515549137679013,255.60586670795345,1.3186584342183378,3.59234571201555e-06,1.0955734543501792,293.13912488894243,0.8691576779866383
P24_01,seg6,1,4.156764414304723e-06,1.174940934348081,269.79917673435364,1.1856439038918318,4.074783342825447e-06,1.3232668036146769,178.76505680487244,1.2027661784645092
P24_01,seg7,1,3.884486312859497e-06,1.363236332190239,280.04179568439,1.5033794255105846,4.130824827743656e-06,1.001615532833332,216.885837417868,0.9817726015865575
P24_01,seg8,1,5.145635667950665e-06,1.6483009589510698,297.79390723650954,1.2738393536792316,3.844093360906753e-06,1.0401142695670842,213.87634716191488,1.021428873924182
P24_01,seg9,1,5.1069057946793135e-06,1.610370137127045,203.65262520046105,1.3584819460795805,4.164498908484124e-06,1.064761611514301,140.15093433679428,1.047564554160619
P24_01,seg10,1,4.186262448602348e-06,1.6008111874492292,197.0022371414292,1.426765309542254,3.5818724417522155e-06,0.9927171747286506,141.11637691869228,1.083563625223498
P24_01,seg11,1,4.817119835307301e-06,1.5931108182930718,282.55427592265863,1.2641439167763746,3.685901418001444e-06,0.8278195382171755,218.63357408966928,0.9355184899216884
P24_01,seg12,1,5.661253329863577e-06,1.6472593770915789,355.17539489955703,1.380996925625556,4.6065770039021856e-06,1.1780103651544078,332.440740728424,1.1217701754288685
P24_01,seg13,1,4.599601074966651e-06,1.3603398233050294,344.6132682886385,1.6452561024277423,5.394389527587716e-06,1.2429242516197585,276.6761388305013,1.1471238983053202
