Part_id,Sc_id,Answer,fixationrate,meanfixationduration,stddevfixationduration
P24_01,seg1,1,3.358538364103942e-06,243.0408163265306,126.84274371304436
P24_01,seg2,1,3.377806871341542e-06,224.7142857142857,129.50482616489626
P24_01,seg3,1,3.5030434090833777e-06,228.18,110.73975559566556
P24_01,seg4,0,3.735658552114441e-06,196.54545454545453,104.63885302453178
P24_01,seg5,1,3.7788845866365615e-06,214.35185185185185,81.12607412026246
P24_01,seg6,1,3.1601194609426087e-06,242.88888888888889,140.87360908762767
P24_01,seg7,1,3.623868589145533e-06,217.90196078431373,110.50742145249085
P24_01,seg9,1,2.9737963930823542e-06,260.6190476190476,194.7350861418676
P24_01,seg10,1,3.1190817196575023e-06,260.90909090909093,167.64453232288545
P24_01,seg11,1,3.440628547515721e-06,216.90196078431373,116.42289377986802
P24_01,seg12,1,3.556506436753635e-06,219.86274509803923,112.86629605118492
P24_01,seg13,1,3.042679461967724e-06,263.1777777777778,322.9451324696791
P24_01,seg15,1,3.5560258019761384e-06,203.1346153846154,106.13587829114849
P24_02,seg1,1,3.3682279306200697e-06,241.8913043478261,247.91891400759508
P24_02,seg2,1,4.108530953672205e-06,183.0,77.42115805311694
P24_02,seg3,1,3.5824869409394786e-06,220.22,105.4390800027994
P24_02,seg4,0,3.993327435093633e-06,190.07142857142856,96.75420726447312
P24_02,seg5,1,4.340403996123152e-06,173.31666666666666,71.02649103946028
P24_02,seg6,0,4.163505081083166e-06,191.7017543859649,105.41329627984058
P24_02,seg7,1,4.33068716114208e-06,178.1864406779661,75.98626794640693
P24_02,seg9,1,4.1664955427425895e-06,191.57142857142856,87.87426081786245
P24_02,seg10,1,4.088902202928342e-06,195.5438596491228,79.33947634227027
P24_02,seg11,1,4.267716505305287e-06,180.43103448275863,87.63683277344177
P24_02,seg12,1,4.2677067705769874e-06,172.39655172413794,74.13050125266226
P24_02,seg13,0,4.074305613235175e-06,188.0,96.40020746865642
P24_02,seg15,1,4.125596415740771e-06,187.7678571428572,82.17542014084671
P24_03,seg1,1,2.171026993464124e-06,426.28125,465.28612316647735
P24_03,seg2,1,2.7161897633097944e-06,279.7894736842105,195.4793478569961
P24_03,seg4,1,3.3243783175090663e-06,241.3673469387755,190.04075153739515
P24_03,seg5,1,4.485960668477155e-06,170.53846153846155,54.86136373413653
P24_03,seg6,1,2.8778589566557816e-06,241.5,204.34185875168905
P24_03,seg7,1,3.192653354469385e-06,238.03225806451613,116.69461109264864
P24_03,seg9,1,1.7746431007865662e-06,369.25,302.3577426583525
P24_03,seg10,0,2.8422259081681547e-06,183.29166666666663,91.99408259167576
P24_03,seg11,1,3.200203350064301e-06,248.3333333333333,217.00099846160464
P24_03,seg12,0,3.645834104750055e-06,212.9375,114.19082430229984
P24_03,seg13,1,4.148380133975212e-06,179.89473684210526,64.98794310130158
