Part_id,Sc_id,abspathanglesrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,maxdistance,maxpupilsize,maxpupilvelocity,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanpupilvelocity,meanrelpathangles,mindistance,minpupilsize,minpupilvelocity,relpathanglesrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevpupilvelocity,stddevrelpathangles,Answer
P24_01,seg1,4.559870965737388e-06,702.55,3.857,0.0008084701350577,3.358538364103942e-06,712.4000000000001,4.2495,3.188423201633242e-05,1.385980379820822,703.7314139110608,243.0408163265306,245.7358450010341,3.875003420752569,1.0288228550579544e-06,1.1976165674571144,695.8,2.375,0.0,3.858068077605841e-06,700.75,3.9105,1.1230699785206917,3.231616791225624,126.84274371304436,196.19404935551287,0.1873624243824701,2.2361839008632167e-06,1.0283714501844574,1
P24_01,seg2,5.186808986311973e-06,706.9000000000001,3.9485,0.0010520511116297,3.377806871341542e-06,718.0999999999999,4.584,9.235018614146752e-05,1.567545957640026,705.8324541284406,224.7142857142857,317.94856367719564,3.8214610091743095,1.3500558777011206e-06,1.3890593512960234,700.3,2.237,0.0,4.50046506961061e-06,704.9000000000001,4.0695,0.9820778592593462,3.684375510531008,129.50482616489626,198.86176750682947,0.1996616574799406,4.208023058147944e-06,1.031194475497624,1
P24_01,seg3,5.027252749686908e-06,695.45,4.122,0.0011628029953212,3.5030434090833777e-06,715.6,4.2135,8.03410592049958e-05,1.4643979949768244,701.0042540792542,228.18,338.71509145976387,3.866049533799533,1.4505559998914453e-06,1.3970022802842053,693.0,2.281,0.0,4.6980092452070734e-06,703.8,4.0435,1.1220868497934735,3.5870255914166664,110.73975559566556,298.99680370549044,0.1990009063523847,4.680943898941309e-06,0.8804426886196248,1
P24_01,seg4,5.836848012388305e-06,704.75,3.45,0.0009720411578857,3.735658552114441e-06,714.45,4.0805,2.5637946562593845e-05,1.5914028831758644,707.3805084745758,196.54545454545453,265.0247356007477,3.5456039548022624,1.54765934643136e-06,1.411814249486779,701.2,2.6605,0.0,5.082272121452596e-06,708.05,3.463,1.1535458190847745,1.96200512427388,104.63885302453178,205.390517779452,0.1345260615642856,2.58326748658796e-06,1.0658493638074364,0
P24_01,seg5,4.821196453781998e-06,701.0999999999999,3.579,0.0009880721688174,3.7788845866365615e-06,710.5,4.329,2.356791161282575e-05,1.299897446452631,702.767753201396,214.35185185185185,266.4053418004108,3.856252037252619,1.093202169346266e-06,1.262167694270525,695.8,2.596,0.0,4.592934710606182e-06,704.45,3.8555,1.2781236101859934,2.755545746054653,81.12607412026246,173.3368926614237,0.2416361784898296,1.8173419051502787e-06,1.158310354771759,1
P24_01,seg6,4.495471250626126e-06,700.0,3.6345,0.0008619071360929,3.1601194609426087e-06,705.0999999999999,4.3575,4.401080756529572e-05,1.454894698950819,698.8987733644858,242.88888888888889,278.94386447580337,3.697360981308408,1.659170903710706e-06,1.447119448473341,693.85,2.616,0.0,4.3698227611434e-06,699.55,3.264,1.0278382667291366,1.9986139091713049,140.87360908762767,205.9262173544039,0.249030171395425,3.4108659337039244e-06,1.0405025798010523,1
P24_01,seg7,5.453272057060275e-06,697.95,3.537,0.0009435424235512,3.623868589145533e-06,703.7,4.053,4.401080756529572e-05,1.5349169986081137,698.6362884160756,217.90196078431373,265.57620629648056,3.646963356973997,1.4703315609804526e-06,1.3835349084011808,695.6,2.3245,0.0,4.817131100598582e-06,697.9,3.9895,1.13568618134359,1.37251375894484,110.50742145249085,170.62412038846057,0.1952328949513484,3.6700424939934255e-06,1.0518318975200944,1
P24_01,seg9,4.656152799458136e-06,729.9,3.8205,0.0007161896060594,2.9737963930823542e-06,741.25,4.221,7.127416836795964e-05,1.6039152892172646,707.0011189634872,260.6190476190476,246.7074231908734,3.588537102473495,1.4679232426702298e-06,1.3589770420802596,691.75,2.145,0.0,3.848877167638098e-06,695.5999999999999,3.4215,0.8902518644616771,17.011799506497674,194.7350861418676,203.11692082660736,0.2284017675736012,4.488584349570784e-06,0.9696799771550416,1
P24_01,seg10,5.008254055019383e-06,721.6500000000001,3.704,0.0007961700803112,3.1190817196575023e-06,741.25,4.221,8.435905133593517e-05,1.6430236653489954,729.2381485849058,260.90909090909093,261.194074666233,3.776535966981137,1.4557412584112337e-06,1.3605864329876955,720.1,2.084,0.0,4.050881167912022e-06,732.7,3.687,0.8756497572854562,4.405776420977246,167.64453232288545,204.09890112206,0.1609822936907804,4.715500195675763e-06,0.856105293690234,1
P24_01,seg11,5.217768622141634e-06,693.0999999999999,3.657,0.0012948728259306,3.440628547515721e-06,709.35,4.205,4.401080756529572e-05,1.5468464325878086,698.5234567901242,216.90196078431373,383.8747089984304,3.7057093153759846,1.2691932763603209e-06,1.4664005563205107,691.1,3.0745,0.0,4.847483160633234e-06,696.2,3.9165,1.1831480374808536,3.451728886636185,116.42289377986802,268.60913069595193,0.1439904655578043,3.1743965253599467e-06,1.051446195799376,1
P24_01,seg12,4.90049190431964e-06,694.25,3.5885,0.0011721451127019,3.556506436753635e-06,705.45,4.035,4.220954668267787e-05,1.4054527473226357,698.1212296983758,219.86274509803923,336.16922567624067,3.5860991879350395,1.138655283045068e-06,1.450437964767883,692.2,2.79,0.0,4.956198155541805e-06,698.7,3.4135,1.266319570306566,2.3733375492236304,112.86629605118492,253.728988691246,0.1447891224371188,2.5762456281319257e-06,1.179612965606645,1
P24_01,seg13,4.818386613080949e-06,690.7,3.605,0.0010295716951851,3.042679461967724e-06,709.35,4.205,3.1850384245917414e-05,1.6195907131653535,696.5536557930271,263.1777777777778,346.0670323823685,3.715137795275589,1.144161208332349e-06,1.734167216985327,687.35,3.204,0.0,5.042003198083914e-06,699.3,3.8845,1.0538630527633697,5.407169666730606,322.9451324696791,270.8892677020539,0.1710441877278911,2.396155792529646e-06,0.923821247438282,1
P24_01,seg15,4.568591514303777e-06,712.5,3.503,0.0008088582872566,3.5560258019761384e-06,737.9,3.9325,5.379765836085259e-05,1.3099375537392954,717.2666097838458,203.1346153846154,231.92133567059344,3.475447098976109,1.978636518498674e-06,1.4423671463360217,707.65,2.464,0.0,4.931821911820755e-06,718.0999999999999,3.6395,1.1217109019365772,6.555073544722066,106.13587829114849,190.4939472581301,0.1681878197118722,4.705722144127744e-06,1.0042305359774009,1
