Part_id,Sc_id,Answer,enddistance,maxdistance,meandistance,mindistance,startdistance,stddevdistance
P24_01,seg1,1,702.55,753.2,706.0441260744992,695.7,723.3,8.479213733274696
P24_01,seg2,1,706.9000000000001,718.0999999999999,704.0804509132411,697.4000000000001,703.05,3.4378223440602005
P24_01,seg3,1,695.45,715.6,702.1267694063937,693.0,701.65,3.317886258759511
P24_01,seg4,0,704.75,724.6,708.6764806378133,693.4,696.5999999999999,6.504955316941712
P24_01,seg5,1,701.0999999999999,714.3,703.9067474048464,695.8,708.8,2.901932525141666
P24_01,seg6,1,700.0,710.5,700.5645459803351,693.85,706.5,2.87879396090196
P24_01,seg7,1,697.95,705.0999999999999,698.9393815635934,693.85,700.0999999999999,1.7168206922197118
P24_01,seg9,1,729.9,741.25,701.7645528930443,690.3,698.1500000000001,13.122646659150506
P24_01,seg10,1,721.6500000000001,741.25,713.9700887573957,691.75,694.05,16.773795350834927
P24_01,seg11,1,693.0999999999999,709.35,697.5293404735047,691.1,699.7,2.848752740441437
P24_01,seg12,1,694.25,711.5,700.4370423340955,692.2,706.3,3.570030360751037
P24_01,seg13,1,690.7,709.35,696.3155162738487,687.35,696.5,3.985213649919092
P24_01,seg15,1,712.5,737.9,716.813720930232,693.95,693.95,7.994530605126488
P24_02,seg1,1,569.95,574.3,566.5344517675258,558.85,566.9,3.538222604452891
P24_02,seg2,1,605.05,608.5999999999999,587.463600958658,558.85,561.7,17.195797637499407
P24_02,seg3,1,602.75,608.5,602.3134421364995,595.5999999999999,602.5999999999999,2.2963810260646107
P24_02,seg4,0,605.15,612.6,605.8484794275493,598.9000000000001,604.5,2.2674480759594013
P24_02,seg5,1,611.4000000000001,614.65,604.7091964285709,598.65,607.5999999999999,2.62903060365159
P24_02,seg6,0,608.3,614.65,607.1976291793319,600.0,606.3,2.452860408001889
P24_02,seg7,1,611.75,617.05,608.5238774271837,601.7,608.45,2.301255289983793
P24_02,seg9,1,612.25,622.3,611.5899258343632,606.05,610.95,2.2982355619623664
P24_02,seg10,1,614.3,622.3,612.0428267477201,606.05,612.35,2.1674783743835584
P24_02,seg11,1,626.2,630.75,624.2992656058755,615.75,624.6500000000001,2.711722315644228
P24_02,seg12,1,623.0,629.65,622.1637086903299,615.75,618.9,2.5243338598952065
P24_02,seg13,0,623.4,632.1,625.2622343655123,615.75,618.35,3.035295207601288
P24_02,seg15,1,633.4,641.7,633.598228228228,627.3499999999999,633.65,2.5311891342721777
P24_03,seg1,1,761.3,772.05,758.547775900902,719.1500000000001,720.1500000000001,12.056098888227035
P24_03,seg2,1,655.2,762.5,752.9274961597533,655.2,755.9,16.78514234567437
P24_03,seg4,1,702.7,721.45,684.9364232977847,474.3,482.7,44.38426064063051
P24_03,seg5,1,703.45,710.7,698.2212230215828,628.5,707.25,15.12284708741937
P24_03,seg6,1,692.3,707.0,690.5674355495257,628.5,630.0,11.424925283576716
P24_03,seg7,1,678.5,707.0,688.2767361111117,628.5,628.5,10.463514929551824
P24_03,seg9,1,393.9,700.5999999999999,660.9450852557677,393.9,696.75,72.35478599334203
P24_03,seg10,0,695.15,701.4000000000001,643.7017821782185,393.8,694.0,84.16585987839986
P24_03,seg11,1,686.4000000000001,701.25,684.554755309326,649.0,674.9,12.457186681164698
P24_03,seg12,0,688.55,700.9,668.5513676148795,604.6,680.5,21.087266413853907
P24_03,seg13,1,688.55,701.25,688.0439058171752,655.55,658.9,7.928965463771865
P24_03,seg15,1,713.4000000000001,725.7,702.9719690063803,633.95,640.8,23.14073011159284
P24_04,seg1,0,520.5,532.3,521.5088185890253,511.8,518.3,4.36370590114887
P24_04,seg2,0,519.3,530.0,520.6506979341144,513.3,519.3499999999999,2.624300558859519
P24_04,seg3,0,523.55,530.5,522.2481408450705,511.5,525.6,2.62712509833345
P24_04,seg4,0,534.6,545.5,525.8264161525516,511.1,523.05,8.143937166365252
P24_04,seg5,1,520.3,545.5,532.8490728900258,518.3499999999999,535.7,5.16948890923034
P24_04,seg6,1,526.35,540.2,524.4125712250705,510.7,532.6,5.220984757438379
P24_04,seg7,1,522.2,537.05,523.0802098408102,510.7,521.55,3.29375863370527
P24_04,seg9,1,526.25,539.25,525.8757295719843,481.75,520.5999999999999,5.7478523107161
P24_04,seg10,1,519.25,539.25,526.5038348082594,481.75,481.75,4.891791079935804
P24_04,seg11,1,505.7,516.3,507.0857505070991,499.0,506.3,3.3403375759713883
P24_04,seg12,0,513.0,516.4000000000001,504.6331282952544,481.1,481.1,5.153984174655162
P24_04,seg13,0,502.3,516.3,507.0808894230772,476.6,511.7,4.196249420129951
P24_04,seg15,1,517.4,581.8,519.7934116445347,495.55,499.2,7.033730811303251
P24_05,seg1,1,486.0,513.95,467.6473223480946,444.1,463.5,11.561314716650008
P24_05,seg2,0,469.0,501.4,474.4880371093751,450.35,475.5,9.373092817651935
P24_05,seg3,0,467.35,528.6,481.7506529850745,459.85,471.0,8.254436617472987
P24_05,seg4,1,501.6,522.0999999999999,488.01503856041165,440.7,488.3,18.89780334674193
P24_05,seg5,1,513.0,516.8,487.7692052980132,464.55,502.4,15.056763754714412
P24_05,seg6,1,504.05,519.4,477.7633064516128,450.4500000000001,493.95,18.4238647707355
P24_05,seg7,0,498.75,519.4,479.533931133429,450.4500000000001,471.4,18.86127974461028
P24_05,seg9,1,499.0,515.3,491.5685819070904,468.7,473.35,8.783650807807385
P24_05,seg10,1,488.15,517.7,491.1330298013244,473.4,493.3,8.666490005419481
P24_05,seg11,1,517.1,561.05,514.6123076923075,477.5,558.7,20.695588065687183
P24_05,seg12,0,479.15,529.5,485.4855608591883,454.95,464.4,18.211652081809056
P24_05,seg13,0,487.6,561.05,512.499781341108,472.8,558.7,20.23487242351467
P24_05,seg15,1,505.0,548.3,488.3006276150626,443.1,507.1,30.13314948223104
P24_06,seg1,0,722.1,729.05,720.1979848130832,712.0,714.1,3.264975885394318
P24_06,seg2,1,740.65,747.25,730.9573233773694,718.25,719.0,7.056213090348211
P24_06,seg3,1,740.05,748.4000000000001,739.2332857957795,729.95,737.45,2.8188957237708
P24_06,seg4,1,731.45,745.25,734.7554687500008,722.95,737.0999999999999,3.916276526061076
P24_06,seg5,1,723.7,736.5,721.6914583333338,707.3,709.3,5.158095564461991
P24_06,seg6,0,724.25,731.3,722.4737361282369,707.15,717.2,3.3719925932309254
P24_06,seg7,0,734.4,734.9,723.0878947368424,707.15,717.95,3.475885008616094
P24_06,seg9,1,738.5999999999999,750.6,714.0670934699092,676.0,695.35,14.732583124340794
P24_06,seg10,1,744.0,751.3,732.8266692851533,683.8,711.7,16.551586194811772
P24_06,seg11,1,740.25,748.3,735.7629526462388,691.55,741.9,10.51313158376559
P24_06,seg12,1,757.2,775.9,731.2614379084971,699.1,722.6,16.03400727223435
P24_06,seg13,0,744.75,751.0999999999999,739.2422939068098,701.9,712.2,8.364180983366508
P24_06,seg15,1,744.9000000000001,748.35,737.1543697978595,727.8,736.3,4.132887813473063
P24_07,seg1,1,743.25,757.45,746.7474067599062,738.1,738.9,3.5527434445164814
P24_07,seg2,1,751.1,760.2,747.9284111045486,737.8,744.5999999999999,5.775923596785621
P24_07,seg3,1,760.3,761.8499999999999,749.908838973162,743.5,749.8,3.1714662606734403
P24_07,seg4,1,742.6500000000001,769.6,747.8837019790458,740.25,767.1,5.53961319058894
P24_07,seg5,1,756.4,757.2,744.4288526434184,734.6,745.9,2.970103789749889
P24_07,seg6,1,757.8,770.9,750.8001197604799,739.2,744.2,6.898474791531786
P24_07,seg7,0,735.4,770.9,750.2100122473987,722.85,744.2,9.962189049682538
P24_07,seg9,0,737.7,753.55,737.9655428571422,722.85,750.55,5.625882167495311
P24_07,seg10,1,748.0,753.55,738.3548599199548,728.75,733.35,5.275948388867272
P24_07,seg11,0,750.8499999999999,766.35,754.5386961722483,720.3,752.5,7.40554430072356
P24_07,seg12,0,757.9,766.35,740.8923076923056,720.3,736.3,13.636808541880102
P24_07,seg13,0,752.2,763.5,754.9593599033814,747.8,759.55,2.680686199915138
P24_07,seg15,1,746.45,756.7,749.3240696987599,742.3,749.4000000000001,2.297003992223982
P24_08,seg1,1,600.55,610.35,585.3466351501661,546.6500000000001,549.7,23.4540970259471
P24_08,seg2,0,599.1500000000001,606.75,599.1058492688419,592.6500000000001,598.7,2.3577210851986594
P24_08,seg3,1,602.75,604.75,598.1384315906571,590.55,596.9,2.4732530669011243
P24_08,seg4,0,598.2,607.15,599.779024116658,593.15,602.0,2.356999450494481
P24_08,seg5,1,597.65,607.15,599.3902885682579,590.0,596.25,2.764397980849832
P24_08,seg6,1,575.15,616.95,590.9053262688236,567.8,592.3,12.480177958335604
P24_08,seg7,0,573.85,616.95,581.970765334835,567.05,601.2,13.238571983135902
P24_08,seg9,1,568.7,574.25,568.7411666666671,562.05,569.45,2.3217402510225926
