Part_id	Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	largest_data_gap	length	length_invalid	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numfixations	numsaccades	numsamples	numsegments	proportion_valid	proportion_valid_fix	relpathanglesrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	Title_numfixations	Title_longestfixation	Title_meanfixationduration	Title_stddevfixationduration	Title_timetofirstfixation	Title_timetolastfixation	Title_proportionnum	Title_proportiontime	Title_fixationrate	Title_totaltimespent	Title_meanpupilsize	Title_stddevpupilsize	Title_maxpupilsize	Title_minpupilsize	Title_startpupilsize	Title_endpupilsize	Title_meanpupilvelocity	Title_stddevpupilvelocity	Title_maxpupilvelocity	Title_minpupilvelocity	Title_meandistance	Title_stddevdistance	Title_maxdistance	Title_mindistance	Title_startdistance	Title_enddistance	Title_proptransfrom_Title	Title_proptransfrom_Content	Content_numfixations	Content_longestfixation	Content_meanfixationduration	Content_stddevfixationduration	Content_timetofirstfixation	Content_timetolastfixation	Content_proportionnum	Content_proportiontime	Content_fixationrate	Content_totaltimespent	Content_meanpupilsize	Content_stddevpupilsize	Content_maxpupilsize	Content_minpupilsize	Content_startpupilsize	Content_endpupilsize	Content_meanpupilvelocity	Content_stddevpupilvelocity	Content_maxpupilvelocity	Content_minpupilvelocity	Content_meandistance	Content_stddevdistance	Content_maxdistance	Content_mindistance	Content_startdistance	Content_enddistance	Content_proptransfrom_Title	Content_proptransfrom_Content
1	1_allsc	4.514602605048347e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	704.95	3.585	0.000849635682756015	3.265414421845811e-06	0.009296935896216189	299789	124728754	3764016	1026.0801379145257	99929.0	741.25	4.8805	0.0001247072951065746	0.015401983457137882	1.448561594943742	704.928931465458	228.93164556962026	272.6152725730304	3.6538914297486618	1.479036036796244e-06	1.3195594423475978	239.48562886390798	48700.830357142855	0.004691344560483099	687.35	1.555	0.0	0.0004315377995305704	395	224	7507	18	0.9698947648861063	0.9698947648861063	3.9161977914819076e-06	702.7	3.802	1.1473708971920171	9.98144406880771	139.83898603866075	221.8820264772601	0.2515867187475671	4.41799103554453e-06	1.051546887922116	179.04980779058107	15839.902413064203	0.002793004013516959	546.1077212937907	90428.0	102775.95776003247	473.7218398027876	53644.780865515386	10908986.0	24	516	267.125	nan	1049260	358530419	0.060759493670886074	5.139953534691768e-05	0.003743565746373421	6411	3.5435651731160895	0.2996095670745043	4.1274999999999995	1.555	3.876	1.971	1.185184084121017e-06	7.139352513918231e-06	0.0001247072951065746	0.0	708.6577393075355	9.557148258660831	726.7	690.3	702.25	707.0	0.5263157894736842	0.47368421052631576	289	1699	233.46712802768167	147.65206306781312	649542	365791975	0.7316455696202532	0.0005409498438507612	0.0042832582404553	67472	3.6502809964144176	0.24494630138417178	4.3575	2.118	3.737	3.585	1.3455089033657913e-06	3.963431348394896e-06	9.870909636745723e-05	0.0	703.9321947537271	9.420602903964342	739.2	687.35	706.8	704.95	0.044534412955465584	0.9554655870445344
1	seg1	4.905572902159835e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	704.95	4.114	0.0007471677704462869	3.2392823138656323e-06	0.006797999387567623	99929	8993641	349751	483.13609972331784	66620.0	707.55	4.23	3.404178674351586e-05	0.014504671401822865	1.5704900945648288	702.1206730769238	202.17857142857142	239.20133404751687	3.9223144230769265	1.733638863293225e-06	1.2427901087033475	223.28166908329405	52046.5625	0.004414106370628434	697.5	2.941	0.0	0.0021953743940669105	28	16	541	1	0.9611829944547134	0.9611829944547134	3.738194589043479e-06	702.7	3.802	1.1469848669197331	2.0632415824146206	104.5672045363663	170.9769989396889	0.15919014903190298	3.555273357705082e-06	1.0429749133808295	118.46490311516436	14740.590779516493	0.0029523963784354517	42.403232553250376	5661.0	6458.436019282955	32.312542826287036	3572.5067053327048	832745.0	2	283	183.0	141.4213562373095	1049260	1382358	0.07142857142857142	4.234204738838648e-05	0.00546448087431694	366	3.9183375	0.11997875813595574	4.027	3.537	3.876	3.9635	2.541992652184259e-06	6.1173526367740736e-06	2.6086695485110465e-05	0.0	703.2012499999997	0.7644746394478763	704.75	701.7	702.25	704.75	0.5	0.5	19	466	200.68421052631578	108.20199866277832	649542	8460686	0.6785714285714286	0.0004411208379560591	0.004982953055337005	3813	3.931703539823012	0.1737273671415688	4.23	2.941	3.737	3.9959999999999996	1.7439110715704392e-06	3.24529065379522e-06	2.5516330451488968e-05	0.0	701.7749262536872	1.8955154746568874	707.55	698.0	706.8	707.4000000000001	0.0625	0.9375
1	seg2	4.393866901172296e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	702.5999999999999	3.6029999999999998	0.0011163165911569832	3.3543179464060497e-06	0.003618428023480048	0	2981232	0	690.8614386549993	83275.0	718.0999999999999	3.94	1.0266570605187282e-05	0.008486610101061108	1.4554596232795207	707.6952777777777	204.9	369.7776381875684	3.7599277777777784	1.1037767882656912e-06	0.8806460044767089	334.89149646763127	62918.666666666664	0.005270872381675968	700.7	3.4939999999999998	0.0	0.002123966305125581	10	9	180	1	1.0	1.0	2.3631733577976055e-06	702.9000000000001	3.799	1.118480982148561	5.275702439984432	53.29258860291926	186.24596796568977	0.12245611598202374	1.7901275306797024e-06	0.7387240684175769	182.36574105531923	11103.437508267427	0.00236661542319958	13.099136609515687	2049.0	3327.9987436881156	7.0451680358136715	3014.0234682086816	566268.0	0	-1	-1	0	-1	-1	0	0.0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	233	213.83333333333334	19.477337258123008	233169	2581513	0.6	0.0004303589925238962	0.004676539360872954	1283	3.7353076923076918	0.11538133638134845	3.94	3.527	3.799	3.6479999999999997	9.452866624054661e-07	1.3771445244947094e-06	7.985589912939058e-06	3.002101471030723e-08	707.6978632478638	5.90351076567563	718.0999999999999	700.7	702.9000000000001	700.9000000000001	0.0	1.0
1	seg3	4.347406045694004e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	697.05	4.0649999999999995	0.0009498749321140492	3.2917913652098997e-06	0.008091018622418686	116584	7977713	383064	904.0450552220574	99929.0	708.15	4.2135	8.03410592049958e-05	0.012183697094401903	1.3757092907301633	700.4284463894962	242.56	300.581945971043	3.7949879649890645	1.5584547496534474e-06	1.254918749436984	282.38410219232736	46842.0625	0.005189279215783807	696.0	2.281	0.0	0.0011675488229603522	25	16	480	1	0.9520833333333333	0.9520833333333333	3.8004562471617364e-06	706.4	3.626	1.085016413997418	2.2383495627831937	118.99022368805487	272.46155294393407	0.20194728383156366	5.59351351968685e-06	0.7827254571759412	283.65083962302435	19440.43752068953	0.0035864175305517832	33.01702297752392	6064.0	7213.966703305032	28.863131237050634	4518.145635077238	749473.0	0	-1	-1	0	-1	-1	0	0.0	0	0	3.5963000000000003	0.6932813361912399	3.9325	2.281	3.927	2.281	8.05763133636644e-06	2.4051626791215956e-05	7.649354548183729e-05	0.0	704.945	0.7466406245458694	705.75	703.8	705.75	703.8	0	0	14	583	279.57142857142856	135.58461126981487	149895	7244895	0.56	0.0005153628561372619	0.0035769034236075624	3914	3.791072992700734	0.16340142529390786	4.131	3.435	3.626	3.968	1.0650881428489315e-06	1.7423115255029343e-06	1.8133781674072296e-05	0.0	700.859489051095	2.3666101694235313	708.15	696.0	706.4	697.9000000000001	0.0	1.0
1	seg4	5.383518269692446e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	709.0999999999999	3.4065000000000003	0.0008712240938562078	3.5122148980462553e-06	0.00940260438932306	0	5979133	0	483.89912906665364	66620.0	714.45	4.041	1.780246172320627e-05	0.014527142872010016	1.6094385871210501	707.2672222222225	186.42857142857142	260.4582364985375	3.480519444444444	1.4758733719504893e-06	1.3871221616755234	239.41759594209543	46263.77777777778	0.0053368727289142244	701.2	3.265	0.0	0.001409773594291564	21	9	360	1	1.0	1.0	4.407883395775766e-06	705.25	3.49	1.1323126028161352	2.736594686782759	82.1587313853929	168.59139966849133	0.10674433000655563	2.2238685644746687e-06	1.0230915287163014	137.5122739644094	13878.983345131746	0.003802786574259585	32.188771742421004	3915.0	5209.164729970749	26.355321071834943	2154.758363478859	416374.0	0	-1	-1	0	-1	-1	0	0.0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	14	366	197.5	72.54998277050106	466342	5546105	0.6666666666666666	0.00046244162824275693	0.005063291139240506	2765	3.4390171673819725	0.07725316451866933	4.041	3.265	3.49	3.379	9.389044118775789e-07	1.757203937846359e-06	1.780246172320627e-05	0.0	705.8293991416308	1.9704510203554786	710.8	701.2	705.25	708.7	0.0	1.0
1	seg5	4.497648021986126e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	699.8	4.0085	0.0007806202514559542	3.3511849091675296e-06	0.006201170585028328	299789	3980542	399719	539.1377000900374	66620.0	707.4	4.329	9.847484087906817e-06	0.008534996035501981	1.4641164984574935	703.7335648148146	215.16666666666666	254.11481369811497	3.964113425925927	1.0467901917929111e-06	1.1918049414890488	279.1805695328058	52046.625	0.005402422962005764	697.95	2.596	0.0	0.0023472935139469938	12	8	240	1	0.9	0.9	3.328298945491159e-06	698.7	3.7560000000000002	1.26544952234328	2.375724276434443	67.08723402926199	119.36091322158005	0.19819019489820838	1.4236389953823002e-06	1.0748205658367682	129.11529926468646	13899.022709092073	0.0020121842419408573	16.105281483032428	2582.0	2795.2629506792646	11.918049414890488	2233.4445562624464	416373.0	0	-1	-1	0	-1	-1	0	0.0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	333	219.54545454545453	68.5395705215077	482992	3863956	0.9166666666666666	0.0006744259629699653	0.004554865424430642	2415	3.9771014851485162	0.1520823073428943	4.329	3.6355	3.7560000000000002	4.0085	1.0559903293465113e-06	1.403187504689173e-06	9.847484087906817e-06	0.0	703.6242574257425	2.4122161510264664	707.4	697.95	698.7	699.8	0.0	1.0
1	seg6	4.1064483021206466e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	698.3	3.447	0.0009027337952382024	3.5980452719548786e-06	0.007135030196288384	66620	8976993	83275	613.4432264959601	83274.0	710.5	4.172	2.356791161282575e-05	0.00979395595542815	1.1781159090528979	702.9451401869152	222.8125	258.98902593284885	3.8469925233644853	1.129374672624223e-06	1.1528679556769341	204.33227443051354	47585.47619047619	0.004216964687777101	696.45	3.237	0.0	0.0019144669278793871	32	21	540	1	0.9907407407407407	0.9907407407407407	3.8888166535421994e-06	705.15	3.7	1.3469940465405021	2.7269178951524378	85.2962342700143	173.63911021013078	0.23008376780244097	2.060570507758191e-06	1.219043252192262	137.62912417651822	16049.174413716886	0.0022129142204824785	36.52159318063983	7130.0	8028.6598039183145	34.58603867030802	4290.977763040784	999295.0	1	416	416.0	0	2664787	2664787	0.03125	4.677458853541342e-05	0.002403846153846154	416	4.0855	0.02448619058595601	4.1274999999999995	4.043	4.0825	4.056	6.475912311573385e-07	1.0702597086069668e-06	4.833383368357785e-06	0.0	708.4071428571431	0.8265931904637193	709.65	706.65	709.3	706.65	0.0	1.0	28	416	223.10714285714286	79.23165252539393	116585	8627241	0.875	0.0007024059004344414	0.00448215143268769	6247	3.850168454935621	0.22213256492603334	4.172	3.237	3.7	3.4619999999999997	1.1853238653555685e-06	2.1687432164036346e-06	2.356791161282575e-05	0.0	702.8013948497855	2.251313400818418	710.5	696.7	705.15	696.7	0.04	0.96
1	seg7	4.043485062251127e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	697.3	3.603	0.0008408200963183195	2.698520451833518e-06	0.02000314064549502	49965	5979140	49965	699.699237848799	83274.0	704.55	4.3575	2.3416391474031828e-05	0.00840237334400652	1.5983020362648552	699.4676470588237	270.6875	332.3579663058781	3.835005602240901	1.7473705412126084e-06	1.207985296686014	238.99300114445936	43303.2	0.004654122440004986	695.2	2.616	0.0	0.0014450893784207477	16	5	360	1	0.9916666666666667	0.9916666666666667	2.8523014000437156e-06	704.55	3.4605	0.9092014730393195	1.4054856647203149	183.2017899293927	253.36235111782264	0.2002434998650135	3.2280859000113152e-06	0.8713018922254714	271.9942386736914	22344.3564843564	0.003359695824979222	23.97453054397283	4331.0	4985.369494588172	16.9117941536042	1194.9650057222968	216516.0	0	-1	-1	0	-1	-1	0	0.0	0	0	2.616	nan	2.616	2.616	2.616	2.616	-1	-1	-1	-1	699.5	nan	699.5	699.5	699.5	699.5	0	0	4	816	370.75	300.61090576801547	499649	5862556	0.25	0.0002501191143793192	0.0026972353337828725	1483	3.7609215686274506	0.20399149109970094	4.3575	3.1885000000000003	3.518	3.603	1.8539358625764987e-06	3.7591592551980596e-06	2.3416391474031828e-05	0.0	699.0034313725491	1.5802973119807389	704.35	695.2	704.35	697.3	0	0
1	seg8	6.1697371461997425e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	701.4000000000001	3.6959999999999997	0.0007697914220007163	3.7030600765951526e-06	0.007865483365546266	99930	3997172	216515	414.5241507486467	66620.0	701.9	3.9895	4.4010807565295716e-05	0.008844363962116625	1.7942815330723139	698.4763157894741	196.5	223.87056370207398	3.7458135964912285	1.7018758903183471e-06	1.4027991584986619	212.90171547180776	43719.5	0.004493183717229449	695.9	2.842	0.0	0.0014473188860906479	14	8	241	1	0.946058091286307	0.946058091286307	4.452556765129432e-06	697.9	3.9895	1.1915720423441425	1.390753139961761	121.65762172209732	121.8173561800285	0.1512557906977693	4.125498283588599e-06	1.1993822048461393	156.39826063628536	15257.970778767218	0.0027413272761735536	23.32565992994008	2751.0	2910.317328126962	16.83358990198394	1703.213723774462	349756.0	0	-1	-1	0	-1	-1	0	0.0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	400	177.0	101.32538346008533	566268	3863934	0.9285714285714286	0.0006086243740175319	0.005649717514124294	2301	3.717149999999999	0.14734750838583335	3.9524999999999997	2.842	3.9065	3.6959999999999997	1.784348226662386e-06	4.341775817507858e-06	4.4010807565295716e-05	0.0	698.4097368421052	1.4173798146040937	701.9	695.9	700.25	701.4000000000001	0.0	1.0
1	seg9	4.74752736245863e-06	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	696.5	3.3034999999999997	0.00067771952550676	3.185929627715954e-06	0.008303239685535535	166549	12974142	732817	672.2442808127922	66620.0	701.2	4.053	6.952867006904833e-05	0.011582032368360005	1.5293690892170761	697.1960597826086	269.4871794871795	218.32065712036945	3.5558573369565227	1.4873771755547073e-06	1.432639104130106	241.17674911899957	46880.40740740741	0.004954270169980251	690.3	2.1235	0.0	0.0008791699314738329	39	27	780	1	0.9435897435897436	0.9435897435897436	4.330221348817545e-06	697.05	3.7325	1.0854522976702188	1.8494487405819662	174.0131380089736	152.72988394390075	0.22541775736141764	4.59349905282874e-06	1.058400154694043	164.61176346348242	14634.397885853778	0.0027637011172592352	58.11602539024889	10510.0	8296.184970574039	53.00764685281393	6511.772226212988	1265771.0	0	-1	-1	0	-1	-1	0	0.0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	38	1016	268.2631578947368	176.17876121505594	83273	12907523	0.9743589743589743	0.0008327529903829856	0.0037276829507553464	10194	3.5540733427362503	0.1936915947551213	4.053	2.3245	3.7325	3.3034999999999997	1.4919724986428917e-06	4.617452412509857e-06	6.952867006904833e-05	0.0	697.1278561354017	1.8413725925166489	701.2	690.3	697.05	696.5	0.0	1.0
