Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,208004029.0,188004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,232004029.0,212004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,260004029.0,240004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,291004029.0,271004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,319004029.0,299004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,336004029.0,316004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,346004029.0,326004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,346004029.0,326004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,356004029.0,336004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,370004029.0,350004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,382004029.0,362004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,382004029.0,362004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,470004029.0,450004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,495004029.0,475004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,498004029.0,478004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,393004029.0,373004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,559004029.0,539004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,446004029.0,426004029.0
167,8/2/2024 15:56,1.076088,1076088.0,7.3202,439212000,P24_13,158080117.0,596000000.0,play,,01:02:38.080117,01:09:56,508004029.0,488004029.0
