Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,212824191.0,192824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,236824191.0,216824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,264824191.0,244824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,295824191.0,275824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,323824191.0,303824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,340824191.0,320824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,350824191.0,330824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,350824191.0,330824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,360824191.0,340824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,374824191.0,354824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,386824191.0,366824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,386824191.0,366824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,474824191.0,454824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,499824191.0,479824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,502824191.0,482824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,397824191.0,377824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,563824191.0,543824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,450824191.0,430824191.0
80,7/2/2024 14:02,0.0,0.0,7.3386,440316000,P24_07,161824191.0,601000000.0,play,,01:02:41.824191,01:10:01,512824191.0,492824191.0
