Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
259,14/02/2024 17:04:14,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461,223784517.0,203784517.0
260,14/02/2024 17:05:44,69.433184,69433184.0,0.1001,6006000,P24_25,280176600.0,286256534.0,play,pause,01:04:40.176600,01:04:46.256534,285743416.0,265743416.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,329514919.0,309514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,360514919.0,340514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,388514919.0,368514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,405514919.0,385514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,415514919.0,395514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,415514919.0,395514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,425514919.0,405514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,439514919.0,419514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,451514919.0,431514919.0
261,14/02/2024 17:06:14,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,451514919.0,431514919.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,584377537.0,564377537.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,609377537.0,589377537.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,612377537.0,592377537.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,507377537.0,487377537.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,673377537.0,653377537.0
263,14/02/2024 17:11:44,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,560377537.0,540377537.0
262,14/02/2024 17:11:14,348.33295,348332950.0,0.4681,28086000,P24_25,594784737.0,623625134.0,fb,pause,01:09:54.784737,01:10:23.625134,597451787.0,577451787.0
