Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,273988969.0,253988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,297988969.0,277988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,325988969.0,305988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,356988969.0,336988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,384988969.0,364988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,401988969.0,381988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,411988969.0,391988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,411988969.0,391988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,421988969.0,401988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,435988969.0,415988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,447988969.0,427988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,447988969.0,427988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,535988969.0,515988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,560988969.0,540988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,563988969.0,543988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,458988969.0,438988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,624988969.0,604988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,511988969.0,491988969.0
164,8/2/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,573988969.0,553988969.0
