Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
173,9/2/2024 17:00,50.793764,50793764.0,0.0879,5274000,P24_23,212512914.0,217881341.0,play,pause,01:03:32.512914,01:03:37.881341,212719150.0,192719150.0
175,9/2/2024 17:00,59.749244,59749244.0,0.5946,35676000,P24_23,233496729.0,269281141.0,play,pause,01:03:53.496729,01:04:29.281141,248747485.0,228747485.0
176,9/2/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,287286388.0,267286388.0
176,9/2/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,318286388.0,298286388.0
177,9/2/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,374910771.0,354910771.0
177,9/2/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,391910771.0,371910771.0
177,9/2/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,401910771.0,381910771.0
177,9/2/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,401910771.0,381910771.0
177,9/2/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,411910771.0,391910771.0
179,9/2/2024 17:03,201.048262,201048262.0,0.4895,29370000,P24_23,444544286.0,473952255.0,play,pause,01:07:24.544286,01:07:53.952255,456496024.0,436496024.0
179,9/2/2024 17:03,201.048262,201048262.0,0.4895,29370000,P24_23,444544286.0,473952255.0,play,pause,01:07:24.544286,01:07:53.952255,468496024.0,448496024.0
179,9/2/2024 17:03,201.048262,201048262.0,0.4895,29370000,P24_23,444544286.0,473952255.0,play,pause,01:07:24.544286,01:07:53.952255,468496024.0,448496024.0
184,9/2/2024 17:06,307.747261,307747261.0,0.4514,27084000,P24_23,621103558.0,648231647.0,play,pause,01:10:21.103558,01:10:48.231647,626356297.0,606356297.0
185,9/2/2024 17:07,334.900973,334900973.0,0.4996,29976000,P24_23,655703576.0,685711581.0,play,pause,01:10:55.703576,01:11:25.711581,658802603.0,638802603.0
185,9/2/2024 17:07,334.900973,334900973.0,0.4996,29976000,P24_23,655703576.0,685711581.0,play,pause,01:10:55.703576,01:11:25.711581,661802603.0,641802603.0
180,9/2/2024 17:04,230.500582,230500582.0,0.5455,32730000,P24_23,496575896.0,529767870.0,play,pause,01:08:16.575896,01:08:49.767870,502075314.0,482075314.0
187,9/2/2024 17:09,427.019497,427019497.0,0.2202,13212000,P24_23,802543256.0,815000000.0,play,,01:13:22.543256,01:13:35,777523759.0,757523759.0
183,9/2/2024 17:06,282.527573,282527573.0,0.4194,25164000,P24_23,592047598.0,617215599.0,play,pause,01:09:52.047598,01:10:17.215599,598520025.0,578520025.0
185,9/2/2024 17:07,334.900973,334900973.0,0.4996,29976000,P24_23,655703576.0,685711581.0,play,pause,01:10:55.703576,01:11:25.711581,671802603.0,651802603.0
