Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,197155074.0,177155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,221155074.0,201155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,249155074.0,229155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,280155074.0,260155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,308155074.0,288155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,325155074.0,305155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,335155074.0,315155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,335155074.0,315155074.0
274,16/02/2024 13:15:00,0.0,0.0,4.85,291000000,P24_19,146155074.0,437194768.0,play,fb,01:02:26.155074,01:07:17.194768,345155074.0,325155074.0
278,16/02/2024 13:23:36,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977,498194810.0,478194810.0
278,16/02/2024 13:23:36,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977,510194810.0,490194810.0
278,16/02/2024 13:23:36,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977,510194810.0,490194810.0
276,16/02/2024 13:20:43,298.0,298000000.0,1.83,109800000,P24_19,517194901.0,626866678.0,play,fb,01:08:37.194901,01:10:26.866678,532194901.0,512194901.0
276,16/02/2024 13:20:43,298.0,298000000.0,1.83,109800000,P24_19,517194901.0,626866678.0,play,fb,01:08:37.194901,01:10:26.866678,557194901.0,537194901.0
276,16/02/2024 13:20:43,298.0,298000000.0,1.83,109800000,P24_19,517194901.0,626866678.0,play,fb,01:08:37.194901,01:10:26.866678,560194901.0,540194901.0
278,16/02/2024 13:23:36,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977,521194810.0,501194810.0
278,16/02/2024 13:23:36,408.0,408000000.0,0.1,6000000,P24_19,693194810.0,699042977.0,fb,fb,01:11:33.194810,01:11:39.042977,687194810.0,667194810.0
275,16/02/2024 13:19:51,256.0,256000000.0,0.87,52200000,P24_19,437194768.0,494146728.0,fb,pause,01:07:17.194768,01:08:14.146728,470194768.0,450194768.0
276,16/02/2024 13:20:43,298.0,298000000.0,1.83,109800000,P24_19,517194901.0,626866678.0,play,fb,01:08:37.194901,01:10:26.866678,570194901.0,550194901.0
