Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,213182358.0,193182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,237182358.0,217182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,265182358.0,245182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,296182358.0,276182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,324182358.0,304182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,341182358.0,321182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,351182358.0,331182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,351182358.0,331182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,361182358.0,341182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,375182358.0,355182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,387182358.0,367182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,387182358.0,367182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,475182358.0,455182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,500182358.0,480182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,503182358.0,483182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,398182358.0,378182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,564182358.0,544182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,451182358.0,431182358.0
168,8/2/2024 16:55,0.0,0.0,7.3415,440490000,P24_14,162182358.0,605000000.0,play,,01:02:42.182358,01:10:05,513182358.0,493182358.0
