Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,180355412.0,160355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,204355412.0,184355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,232355412.0,212355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,263355412.0,243355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,291355412.0,271355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,308355412.0,288355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,318355412.0,298355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,318355412.0,298355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,328355412.0,308355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,342355412.0,322355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,354355412.0,334355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,354355412.0,334355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,442355412.0,422355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,467355412.0,447355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,470355412.0,450355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,365355412.0,345355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,531355412.0,511355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,418355412.0,398355412.0
134,7/2/2024 17:56,0.0,0.0,7.3378,440268000,P24_29,129355412.0,569000000.0,play,,01:02:09.355412,01:09:29,480355412.0,460355412.0
