Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,result,result -20
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,224404751.0,204404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,248404751.0,228404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,276404751.0,256404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,307404751.0,287404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,335404751.0,315404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,352404751.0,332404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,362404751.0,342404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,362404751.0,342404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,372404751.0,352404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,386404751.0,366404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,398404751.0,378404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,398404751.0,378404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,486404751.0,466404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,511404751.0,491404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,514404751.0,494404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,409404751.0,389404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,575404751.0,555404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,462404751.0,442404751.0
222,13/02/2024 13:10:46,0.0,0.0,7.3416,440496000,P24_22,173404751.0,614000000.0,play,,01:02:53.404751,01:10:14,524404751.0,504404751.0
