Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,1,start,185558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,1,end,188558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,2,start,209558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,2,end,212558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,3,start,235558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,3,end,240558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,4,start,266558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,4,end,271558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,5,start,294558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,5,end,299558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,6,start,313558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,6,end,316558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,7,start,318558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,7,end,326558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,8,start,333558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,8,end,336558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,9,start,342558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,9,end,350558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,10,start,354558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,10,end,362558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,11,start,466558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,11,end,472558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,12,start,439558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,12,end,450558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,13,start,472558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,13,end,478558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,14,start,367558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,14,end,373558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,15,start,534558638.0
264.0,14/02/2024 18:06,0.0,0.0,7.3437,440622000,P24_26,137558638.0,577000000.0,play,,01:02:17.558638,01:09:37,15,end,539558638.0
