Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
88.0,07/02/2024 16:03,50.140948,50140948.0,0.0786,4716000,P24_28,215711443.0,220471425.0,play,pause,01:03:35.711443,01:03:40.471425,1,start,216570495.0
89.0,07/02/2024 16:03,54.892534,54892534.0,0.357,21420000,P24_28,237607528.0,259535532.0,play,pause,01:03:57.607528,01:04:19.535532,1,end,242714994.0
89.0,07/02/2024 16:03,54.892534,54892534.0,0.357,21420000,P24_28,237607528.0,259535532.0,play,pause,01:03:57.607528,01:04:19.535532,2,start,246714994.0
89.0,07/02/2024 16:03,54.892534,54892534.0,0.357,21420000,P24_28,237607528.0,259535532.0,play,pause,01:03:57.607528,01:04:19.535532,2,end,249714994.0
91.0,07/02/2024 16:04,85.281664,85281664.0,0.2191,13146000,P24_28,301303563.0,314495413.0,play,pause,01:05:01.303563,01:05:14.495413,3,start,309021899.0
92.0,07/02/2024 16:05,98.473644,98473644.0,0.6131,36786000,P24_28,324255445.0,361119609.0,play,pause,01:05:24.255445,01:06:01.119609,3,end,326781801.0
92.0,07/02/2024 16:05,98.473644,98473644.0,0.6131,36786000,P24_28,324255445.0,361119609.0,play,pause,01:05:24.255445,01:06:01.119609,4,start,354781801.0
92.0,07/02/2024 16:05,98.473644,98473644.0,0.6131,36786000,P24_28,324255445.0,361119609.0,play,pause,01:05:24.255445,01:06:01.119609,4,end,360781801.0
94.0,07/02/2024 16:06,139.860055,139860055.0,0.3175,19050000,P24_28,391423577.0,410863343.0,play,pause,01:06:31.423577,01:06:50.863343,5,start,397563522.0
94.0,07/02/2024 16:06,139.860055,139860055.0,0.3175,19050000,P24_28,391423577.0,410863343.0,play,pause,01:06:31.423577,01:06:50.863343,5,end,401563522.0
94.0,07/02/2024 16:06,139.860055,139860055.0,0.3175,19050000,P24_28,391423577.0,410863343.0,play,pause,01:06:31.423577,01:06:50.863343,6,start,403563522.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,6,end,439125266.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,7,start,445125266.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,7,end,451125266.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,8,start,452125266.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,8,end,456125266.0
95.0,07/02/2024 16:06,158.938371,158938371.0,0.4487,26922000,P24_28,437063637.0,464415419.0,play,pause,01:07:17.063637,01:07:44.415419,9,start,459125266.0
96.0,07/02/2024 16:07,185.936186,185936186.0,0.5473,32838000,P24_28,476223294.0,509175498.0,play,fb,01:07:56.223294,01:08:29.175498,9,end,484287108.0
96.0,07/02/2024 16:07,185.936186,185936186.0,0.5473,32838000,P24_28,476223294.0,509175498.0,play,fb,01:07:56.223294,01:08:29.175498,10,start,486287108.0
96.0,07/02/2024 16:07,185.936186,185936186.0,0.5473,32838000,P24_28,476223294.0,509175498.0,play,fb,01:07:56.223294,01:08:29.175498,10,end,489287108.0
96.0,07/02/2024 16:07,185.936186,185936186.0,0.5473,32838000,P24_28,476223294.0,509175498.0,play,fb,01:07:56.223294,01:08:29.175498,11,start,496287108.0
99.0,07/02/2024 16:08,208.940728,208940728.0,0.207,12420000,P24_28,511959316.0,524625565.0,fb,pause,01:08:31.959316,01:08:44.625565,11,end,516018588.0
100.0,07/02/2024 16:08,221.449816,221449816.0,0.2792,16752000,P24_28,530191380.0,546959319.0,play,pause,01:08:50.191380,01:09:06.959319,12,start,538741564.0
101.0,07/02/2024 16:09,234.5847783,234584778.3,0.3722,22332000,P24_28,590471315.0,612895270.0,play,pause,01:09:50.471315,01:10:12.895270,12,end,590886536.7
