Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,1,start,200837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,1,end,203837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,2,start,224837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,2,end,227837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,3,start,250837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,3,end,255837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,4,start,281837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,4,end,286837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,5,start,309837755.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,5,end,319949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,6,start,333949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,6,end,336949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,7,start,338949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,7,end,346949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,8,start,353949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,8,end,356949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,9,start,362949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,9,end,370949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,10,start,374949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,10,end,382949104.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,11,start,520426361.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,11,end,526426361.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,12,start,493426361.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,12,end,504426361.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,13,start,526426361.0
157.0,08/02/2024 14:14,296.307345,296307345.0,1.1219,67314000,P24_11,487733706.0,555013694.0,play,pause,01:08:07.733706,01:09:15.013694,13,end,532426361.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,14,start,387949104.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,14,end,393949104.0
159.0,08/02/2024 14:16,390.100279,390100279.0,0.2135,12810000,P24_11,599981736.0,612805859.0,play,pause,01:09:59.981736,01:10:12.805859,15,start,606881457.0
159.0,08/02/2024 14:16,390.100279,390100279.0,0.2135,12810000,P24_11,599981736.0,612805859.0,play,pause,01:09:59.981736,01:10:12.805859,15,end,611881457.0
