Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
188.0,09/02/2024 18:02,0.0,0.0,1.2893,77358000,P24_18,150648462.0,228191711.0,play,fb,01:02:30.648462,01:03:48.191711,1,start,201648462.0
189.0,09/02/2024 18:04,57.118272,57118272.0,0.0215,1290000,P24_18,228191711.0,229847778.0,fb,ff,01:03:48.191711,01:03:49.847778,1,end,231073439.0
191.0,09/02/2024 18:04,61.283743,61283743.0,0.2061,12366000,P24_18,242135694.0,254639665.0,play,pause,01:04:02.135694,01:04:14.639665,2,start,244851951.0
191.0,09/02/2024 18:04,61.283743,61283743.0,0.2061,12366000,P24_18,242135694.0,254639665.0,play,pause,01:04:02.135694,01:04:14.639665,2,end,247851951.0
195.0,09/02/2024 18:05,89.81271,89812710.0,0.1481,8886000,P24_18,320903670.0,329807465.0,play,pause,01:05:20.903670,01:05:29.807465,3,start,324090960.0
196.0,09/02/2024 18:06,98.746266,98746266.0,0.2651,15906000,P24_18,339983498.0,355863682.0,play,pause,01:05:39.983498,01:05:55.863682,3,end,342237232.0
198.0,09/02/2024 18:06,116.051082,116051082.0,0.7382,44292000,P24_18,380383405.0,424727205.0,play,pause,01:06:20.383405,01:07:04.727205,4,start,393332323.0
198.0,09/02/2024 18:06,116.051082,116051082.0,0.7382,44292000,P24_18,380383405.0,424727205.0,play,pause,01:06:20.383405,01:07:04.727205,4,end,399332323.0
198.0,09/02/2024 18:06,116.051082,116051082.0,0.7382,44292000,P24_18,380383405.0,424727205.0,play,pause,01:06:20.383405,01:07:04.727205,5,start,410332323.0
198.0,09/02/2024 18:06,116.051082,116051082.0,0.7382,44292000,P24_18,380383405.0,424727205.0,play,pause,01:06:20.383405,01:07:04.727205,5,end,414332323.0
198.0,09/02/2024 18:06,116.051082,116051082.0,0.7382,44292000,P24_18,380383405.0,424727205.0,play,pause,01:06:20.383405,01:07:04.727205,6,start,416332323.0
199.0,09/02/2024 18:07,160.428263,160428263.0,0.3016,18096000,P24_18,444399450.0,462711172.0,play,pause,01:07:24.399450,01:07:42.711172,6,end,444971187.0
199.0,09/02/2024 18:07,160.428263,160428263.0,0.3016,18096000,P24_18,444399450.0,462711172.0,play,pause,01:07:24.399450,01:07:42.711172,7,start,450971187.0
199.0,09/02/2024 18:07,160.428263,160428263.0,0.3016,18096000,P24_18,444399450.0,462711172.0,play,pause,01:07:24.399450,01:07:42.711172,7,end,456971187.0
199.0,09/02/2024 18:07,160.428263,160428263.0,0.3016,18096000,P24_18,444399450.0,462711172.0,play,pause,01:07:24.399450,01:07:42.711172,8,start,457971187.0
199.0,09/02/2024 18:07,160.428263,160428263.0,0.3016,18096000,P24_18,444399450.0,462711172.0,play,pause,01:07:24.399450,01:07:42.711172,8,end,461971187.0
200.0,09/02/2024 18:08,178.591056,178591056.0,0.0918,5508000,P24_18,487959092.0,493895414.0,play,pause,01:08:07.959092,01:08:13.895414,9,start,490368036.0
201.0,09/02/2024 18:08,184.147172,184147172.0,0.2625,15750000,P24_18,502710961.0,518518970.0,play,pause,01:08:22.710961,01:08:38.518970,9,end,512563789.0
201.0,09/02/2024 18:08,184.147172,184147172.0,0.2625,15750000,P24_18,502710961.0,518518970.0,play,pause,01:08:22.710961,01:08:38.518970,10,start,514563789.0
201.0,09/02/2024 18:08,184.147172,184147172.0,0.2625,15750000,P24_18,502710961.0,518518970.0,play,pause,01:08:22.710961,01:08:38.518970,10,end,517563789.0
202.0,09/02/2024 18:09,199.952735,199952735.0,0.699,41940000,P24_18,529639089.0,571574979.0,play,pause,01:08:49.639089,01:09:31.574979,11,start,535686354.0
202.0,09/02/2024 18:09,199.952735,199952735.0,0.699,41940000,P24_18,529639089.0,571574979.0,play,pause,01:08:49.639089,01:09:31.574979,11,end,542686354.0
202.0,09/02/2024 18:09,199.952735,199952735.0,0.699,41940000,P24_18,529639089.0,571574979.0,play,pause,01:08:49.639089,01:09:31.574979,12,start,559686354.0
202.0,09/02/2024 18:09,199.952735,199952735.0,0.699,41940000,P24_18,529639089.0,571574979.0,play,pause,01:08:49.639089,01:09:31.574979,12,end,564686354.0
206.0,09/02/2024 18:11,281.057951,281057951.0,0.7319,43914000,P24_18,682038569.0,726438364.0,play,pause,01:11:22.038569,01:12:06.438364,13,start,702980618.0
206.0,09/02/2024 18:11,281.057951,281057951.0,0.7319,43914000,P24_18,682038569.0,726438364.0,play,pause,01:11:22.038569,01:12:06.438364,13,end,712980618.0
206.0,09/02/2024 18:11,281.057951,281057951.0,0.7319,43914000,P24_18,682038569.0,726438364.0,play,pause,01:11:22.038569,01:12:06.438364,14,start,715980618.0
210.0,09/02/2024 18:13,319.136087,319136087.0,0.7955,47730000,P24_18,778654543.0,826542023.0,play,pause,01:12:58.654543,01:13:46.542023,14,end,780518456.0
208.0,09/02/2024 18:13,325.874465,325874465.0,0.018,1080000,P24_18,759414341.0,760630380.0,play,fb,01:12:39.414341,01:12:40.630380,15,start,770539876.0
208.0,09/02/2024 18:13,325.874465,325874465.0,0.018,1080000,P24_18,759414341.0,760630380.0,play,fb,01:12:39.414341,01:12:40.630380,15,end,774539876.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,16,start,854118909.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,16,end,867118909.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,17,start,869118909.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,17,end,875118909.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,18,start,881118909.0
211.0,09/02/2024 18:14,366.959237,366959237.0,1.2215,73290000,P24_18,840078146.0,912000000.0,play,,01:14:00.078146,01:15:12,18,end,890118909.0
