Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,1,start,190069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,1,end,199069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,2,start,203069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,2,end,206069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,3,start,232069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,3,end,240069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,4,start,268069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,4,end,274069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,5,start,285069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,5,end,289069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,6,start,291069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,6,end,300069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,7,start,306069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,7,end,312069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,8,start,313069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,8,end,317069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,9,start,320069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,9,end,333069801.0
81.0,07/02/2024 14:59,0.0,0.0,6.7522,405132000,P24_08,139069801.0,544766046.0,play,fb,01:02:19.069801,01:09:04.766046,10,start,335069801.0
83.0,07/02/2024 15:09,397.112371,397112371.0,0.7185,43110000,P24_08,559197823.0,602000000.0,play,,01:09:19.197823,01:10:02,10,end,361085452.0
83.0,07/02/2024 15:09,397.112371,397112371.0,0.7185,43110000,P24_08,559197823.0,602000000.0,play,,01:09:19.197823,01:10:02,11,start,368085452.0
