Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,1,start,197953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,1,end,206953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,2,start,210953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,2,end,213953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,3,start,239953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,3,end,247953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,4,start,275953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,4,end,281953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,5,start,292953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,5,end,296953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,6,start,298953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,6,end,307953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,7,start,313953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,7,end,319953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,8,start,320953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,8,end,324953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,9,start,327953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,9,end,340953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,10,start,342953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,10,end,345953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,11,start,352953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,11,end,359953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,12,start,376953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,12,end,381953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,13,start,448953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,13,end,458953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,14,start,461953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,14,end,467953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,15,start,483953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,15,end,487953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,16,start,527953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,16,end,540953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,17,start,542953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,17,end,548953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,18,start,554953797.0
171.0,09/02/2024 13:55,0.082392,82392.0,7.3374,440244000,P24_17,147036189.0,586000000.0,play,,01:02:27.036189,01:09:46,18,end,563953797.0
