Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,1,start,221092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,1,end,224092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,2,start,245092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,2,end,248092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,3,start,271092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,3,end,276092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,4,start,302092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,4,end,307092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,5,start,330092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,5,end,335092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,6,start,349092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,6,end,352092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,7,start,354092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,7,end,362092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,8,start,369092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,8,end,372092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,9,start,378092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,9,end,386092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,10,start,390092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,10,end,398092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,11,start,502092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,11,end,508092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,12,start,475092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,12,end,486092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,13,start,508092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,13,end,514092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,14,start,403092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,14,end,409092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,15,start,570092296.0
45.0,06/02/2024 17:08,0.0,0.0,7.3379,440274000,P24_04,173092296.0,613000000.0,play,,01:02:53.092296,01:10:13,15,end,575092296.0
