Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,1,start,228436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,1,end,231436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,2,start,252436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,2,end,255436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,3,start,278436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,3,end,283436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,4,start,309436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,4,end,314436974.0
265.0,16/02/2024 14:07,0.0,0.0,2.6908,161448000,P24_27,180436974.0,342036725.0,play,pause,01:03:00.436974,01:05:42.036725,5,start,337436974.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,5,end,347943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,6,start,361943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,6,end,364943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,7,start,366943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,7,end,374943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,8,start,381943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,8,end,384943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,9,start,390943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,9,end,398943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,10,start,402943694.0
266.0,16/02/2024 14:10,161.260947,161260947.0,1.2952,77712000,P24_27,347204641.0,424972676.0,play,fb,01:05:47.204641,01:07:04.972676,10,end,410943694.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,11,start,540875889.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,11,end,546875889.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,12,start,513875889.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,12,end,524875889.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,13,start,546875889.0
269.0,16/02/2024 14:12,299.200941,299200941.0,0.0193,1158000,P24_27,511076830.0,512436553.0,fb,fb,01:08:31.076830,01:08:32.436553,13,end,552875889.0
267.0,16/02/2024 14:11,229.028961,229028961.0,0.1069,6414000,P24_27,424972676.0,431588773.0,fb,pause,01:07:04.972676,01:07:11.588773,14,start,425943715.0
268.0,16/02/2024 14:11,235.514,235514000.0,1.2272,73632000,P24_27,437388946.0,511076830.0,play,fb,01:07:17.388946,01:08:31.076830,14,end,437874946.0
273.0,16/02/2024 14:15,401.411221,401411221.0,0.6485,38910000,P24_27,658500847.0,696000000.0,play,,01:10:58.500847,01:11:36,15,start,654089626.0
273.0,16/02/2024 14:15,401.411221,401411221.0,0.6485,38910000,P24_27,658500847.0,696000000.0,play,,01:10:58.500847,01:11:36,15,end,659089626.0
