Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
173.0,09/02/2024 17:00,50.793764,50793764.0,0.0879,5274000,P24_23,212512914.0,217881341.0,play,pause,01:03:32.512914,01:03:37.881341,1,start,212719150.0
175.0,09/02/2024 17:00,59.749244,59749244.0,0.5946,35676000,P24_23,233496729.0,269281141.0,play,pause,01:03:53.496729,01:04:29.281141,1,end,233747485.0
175.0,09/02/2024 17:00,59.749244,59749244.0,0.5946,35676000,P24_23,233496729.0,269281141.0,play,pause,01:03:53.496729,01:04:29.281141,2,start,237747485.0
175.0,09/02/2024 17:00,59.749244,59749244.0,0.5946,35676000,P24_23,233496729.0,269281141.0,play,pause,01:03:53.496729,01:04:29.281141,2,end,240747485.0
175.0,09/02/2024 17:00,59.749244,59749244.0,0.5946,35676000,P24_23,233496729.0,269281141.0,play,pause,01:03:53.496729,01:04:29.281141,3,start,266747485.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,3,end,285286388.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,4,start,313286388.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,4,end,319286388.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,5,start,330286388.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,5,end,334286388.0
176.0,09/02/2024 17:01,95.554192,95554192.0,1.0527,63162000,P24_23,279840580.0,343008867.0,play,pause,01:04:39.840580,01:05:43.008867,6,start,336286388.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,6,end,373910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,7,start,379910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,7,end,385910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,8,start,386910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,8,end,390910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,9,start,393910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,9,end,406910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,10,start,408910771.0
177.0,09/02/2024 17:02,158.777497,158777497.0,0.6759,40554000,P24_23,371688268.0,412624383.0,play,pause,01:06:11.688268,01:06:52.624383,10,end,411910771.0
179.0,09/02/2024 17:03,201.048262,201048262.0,0.4895,29370000,P24_23,444544286.0,473952255.0,play,pause,01:07:24.544286,01:07:53.952255,11,start,449496024.0
179.0,09/02/2024 17:03,201.048262,201048262.0,0.4895,29370000,P24_23,444544286.0,473952255.0,play,pause,01:07:24.544286,01:07:53.952255,11,end,456496024.0
