Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,1,start,240354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,1,end,249354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,2,start,253354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,2,end,256354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,3,start,282354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,3,end,290354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,4,start,318354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,4,end,324354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,5,start,335354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,5,end,339354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,6,start,341354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,6,end,350354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,7,start,356354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,7,end,362354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,8,start,363354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,8,end,367354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,9,start,370354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,9,end,383354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,10,start,385354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,10,end,388354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,11,start,395354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,11,end,402354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,12,start,419354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,12,end,424354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,13,start,491354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,13,end,501354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,14,start,504354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,14,end,510354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,15,start,526354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,15,end,530354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,16,start,570354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,16,end,583354812.0
169.0,09/02/2024 12:54,0.0,0.0,7.3375,440250000,P24_16,189354812.0,629000000.0,play,,01:03:09.354812,01:10:29,17,start,585354812.0
