Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,1,start,213858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,1,end,222858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,2,start,226858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,2,end,229858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,3,start,255858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,3,end,263858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,4,start,291858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,4,end,297858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,5,start,308858371.0
212.0,12/02/2024 16:11,0.0,0.0,2.5089,150534000,P24_20,162858371.0,313610362.0,play,pause,01:02:42.858371,01:05:13.610362,5,end,312858371.0
213.0,12/02/2024 16:14,150.511931,150511931.0,0.1977,11862000,P24_20,326394922.0,338258881.0,play,pause,01:05:26.394922,01:05:38.258881,6,start,327882991.0
213.0,12/02/2024 16:14,150.511931,150511931.0,0.1977,11862000,P24_20,326394922.0,338258881.0,play,pause,01:05:26.394922,01:05:38.258881,6,end,336882991.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,7,start,344064635.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,7,end,350064635.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,8,start,351064635.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,8,end,355064635.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,9,start,358064635.0
214.0,12/02/2024 16:14,162.409891,162409891.0,1.0428,62568000,P24_20,339474526.0,402050313.0,play,pause,01:05:39.474526,01:06:42.050313,9,end,371064635.0
