Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,1,start,217265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,1,end,220265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,2,start,241265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,2,end,244265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,3,start,267265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,3,end,272265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,4,start,298265907.0
136.0,08/02/2024 11:04,46.058815,46058815.0,1.8444,110664000,P24_10,215324722.0,326428648.0,play,pause,01:03:35.324722,01:05:26.428648,4,end,303265907.0
137.0,08/02/2024 11:06,156.81288,156812880.0,0.4347,26082000,P24_10,340708711.0,366812973.0,play,pause,01:05:40.708711,01:06:06.812973,5,start,340895831.0
137.0,08/02/2024 11:06,156.81288,156812880.0,0.4347,26082000,P24_10,340708711.0,366812973.0,play,pause,01:05:40.708711,01:06:06.812973,5,end,345895831.0
137.0,08/02/2024 11:06,156.81288,156812880.0,0.4347,26082000,P24_10,340708711.0,366812973.0,play,pause,01:05:40.708711,01:06:06.812973,6,start,359895831.0
137.0,08/02/2024 11:06,156.81288,156812880.0,0.4347,26082000,P24_10,340708711.0,366812973.0,play,pause,01:05:40.708711,01:06:06.812973,6,end,362895831.0
137.0,08/02/2024 11:06,156.81288,156812880.0,0.4347,26082000,P24_10,340708711.0,366812973.0,play,pause,01:05:40.708711,01:06:06.812973,7,start,364895831.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,7,end,390998780.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,8,start,397998780.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,8,end,400998780.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,9,start,406998780.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,9,end,414998780.0
138.0,08/02/2024 11:07,182.949953,182949953.0,0.8289,49734000,P24_10,384948733.0,435092781.0,play,pause,01:06:24.948733,01:07:15.092781,10,start,418998780.0
141.0,08/02/2024 11:08,222.3455725,222345572.5,0.3494,20964000,P24_10,467268605.0,488396907.0,fb,pause,01:07:47.268605,01:08:08.396907,10,end,469923032.5
147.0,08/02/2024 11:12,326.710426,326710426.0,0.5695,34170000,P24_10,701900953.0,736548781.0,play,pause,01:11:41.900953,01:12:16.548781,11,start,704190527.0
147.0,08/02/2024 11:12,326.710426,326710426.0,0.5695,34170000,P24_10,701900953.0,736548781.0,play,pause,01:11:41.900953,01:12:16.548781,11,end,710190527.0
146.0,08/02/2024 11:11,300.443931,300443931.0,0.4362,26172000,P24_10,656893057.0,683540950.0,play,pause,01:10:56.893057,01:11:23.540950,12,start,658449126.0
146.0,08/02/2024 11:11,300.443931,300443931.0,0.4362,26172000,P24_10,656893057.0,683540950.0,play,pause,01:10:56.893057,01:11:23.540950,12,end,669449126.0
147.0,08/02/2024 11:12,326.710426,326710426.0,0.5695,34170000,P24_10,701900953.0,736548781.0,play,pause,01:11:41.900953,01:12:16.548781,13,start,710190527.0
147.0,08/02/2024 11:12,326.710426,326710426.0,0.5695,34170000,P24_10,701900953.0,736548781.0,play,pause,01:11:41.900953,01:12:16.548781,13,end,716190527.0
141.0,08/02/2024 11:08,222.3455725,222345572.5,0.3494,20964000,P24_10,467268605.0,488396907.0,fb,pause,01:07:47.268605,01:08:08.396907,14,start,474923032.5
140.0,08/02/2024 11:08,233.7105493,233710549.3,0.0363,2178000,P24_10,464788590.0,467268605.0,fb,fb,01:07:44.788590,01:07:47.268605,14,end,467078040.7
150.0,08/02/2024 11:14,393.694454,393694454.0,0.2047,12282000,P24_10,813453128.0,825940782.0,fb,pause,01:13:33.453128,01:13:45.940782,15,start,816758674.0
150.0,08/02/2024 11:14,393.694454,393694454.0,0.2047,12282000,P24_10,813453128.0,825940782.0,fb,pause,01:13:33.453128,01:13:45.940782,15,end,821758674.0
