Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
225.0,14/02/2024 16:06,35.509576,35509576.0,0.663,39780000,P24_24,301508903.0,341437077.0,play,pause,01:05:01.508903,01:05:41.437077,1,start,313999327.0
225.0,14/02/2024 16:06,35.509576,35509576.0,0.663,39780000,P24_24,301508903.0,341437077.0,play,pause,01:05:01.508903,01:05:41.437077,1,end,316999327.0
226.0,14/02/2024 16:07,65.384367,65384367.0,0.3094,18564000,P24_24,366588891.0,385284952.0,play,pause,01:06:06.588891,01:06:25.284952,2,start,373204524.0
226.0,14/02/2024 16:07,65.384367,65384367.0,0.3094,18564000,P24_24,366588891.0,385284952.0,play,pause,01:06:06.588891,01:06:25.284952,2,end,376204524.0
228.0,14/02/2024 16:09,91.183259,91183259.0,0.5807,34842000,P24_24,472156885.0,507076895.0,play,pause,01:07:52.156885,01:08:27.076895,3,start,478973626.0
228.0,14/02/2024 16:09,91.183259,91183259.0,0.5807,34842000,P24_24,472156885.0,507076895.0,play,pause,01:07:52.156885,01:08:27.076895,3,end,483973626.0
232.0,14/02/2024 16:12,128.611725,128611725.0,0.302,18120000,P24_24,668364998.0,686596929.0,play,pause,01:11:08.364998,01:11:26.596929,4,start,668753273.0
232.0,14/02/2024 16:12,128.611725,128611725.0,0.302,18120000,P24_24,668364998.0,686596929.0,play,pause,01:11:08.364998,01:11:26.596929,4,end,673753273.0
234.0,14/02/2024 16:14,147.966391,147966391.0,0.1777,10662000,P24_24,748956944.0,759756849.0,play,pause,01:12:28.956944,01:12:39.756849,5,start,757990553.0
235.0,14/02/2024 16:15,158.714178,158714178.0,0.3903,23418000,P24_24,805173019.0,829148878.0,play,pause,01:13:25.173019,01:13:49.148878,5,end,808458841.0
237.0,14/02/2024 16:16,174.408813,174408813.0,0.1925,11550000,P24_24,870093124.0,881772999.0,fb,pause,01:14:30.093124,01:14:41.772999,6,start,871684311.0
238.0,14/02/2024 16:16,178.0513038,178051303.8,0.1046,6276000,P24_24,896445348.0,902764953.0,play,pause,01:14:56.445348,01:15:02.764953,6,end,897394044.2
238.0,14/02/2024 16:16,178.0513038,178051303.8,0.1046,6276000,P24_24,896445348.0,902764953.0,play,pause,01:14:56.445348,01:15:02.764953,7,start,899394044.2
241.0,14/02/2024 16:17,185.452159,185452159.0,0.5259,31554000,P24_24,963636988.0,995636871.0,play,fb,01:16:03.636988,01:16:35.636871,7,end,967184829.0
241.0,14/02/2024 16:17,185.452159,185452159.0,0.5259,31554000,P24_24,963636988.0,995636871.0,play,fb,01:16:03.636988,01:16:35.636871,8,start,974184829.0
242.0,14/02/2024 16:18,197.932639,197932639.0,0.1728,10368000,P24_24,995636871.0,1007237196.0,fb,pause,01:16:35.636871,01:16:47.237196,8,end,996704232.0
242.0,14/02/2024 16:18,197.932639,197932639.0,0.1728,10368000,P24_24,995636871.0,1007237196.0,fb,pause,01:16:35.636871,01:16:47.237196,9,start,1002704232.0
243.0,14/02/2024 16:19,208.368216,208368216.0,0.2222,13332000,P24_24,1044758380.0,1058533064.0,play,pause,01:17:24.758380,01:17:38.533064,9,end,1049390164.0
243.0,14/02/2024 16:19,208.368216,208368216.0,0.2222,13332000,P24_24,1044758380.0,1058533064.0,play,pause,01:17:24.758380,01:17:38.533064,10,start,1053390164.0
244.0,14/02/2024 16:19,221.781306,221781306.0,0.1307,7842000,P24_24,1087116896.0,1095405277.0,play,pause,01:18:07.116896,01:18:15.405277,10,end,1090335590.0
254.0,14/02/2024 16:26,325.563333,325563333.0,1.4387,86322000,P24_24,1494748997.0,1581653049.0,play,pause,01:24:54.748997,01:26:21.653049,11,start,1498185664.0
254.0,14/02/2024 16:26,325.563333,325563333.0,1.4387,86322000,P24_24,1494748997.0,1581653049.0,play,pause,01:24:54.748997,01:26:21.653049,11,end,1504185664.0
253.0,14/02/2024 16:25,301.328926,301328926.0,0.4032,24192000,P24_24,1414220885.0,1438804974.0,play,pause,01:23:34.220885,01:23:58.804974,12,start,1414891959.0
253.0,14/02/2024 16:25,301.328926,301328926.0,0.4032,24192000,P24_24,1414220885.0,1438804974.0,play,pause,01:23:34.220885,01:23:58.804974,12,end,1425891959.0
254.0,14/02/2024 16:26,325.563333,325563333.0,1.4387,86322000,P24_24,1494748997.0,1581653049.0,play,pause,01:24:54.748997,01:26:21.653049,13,start,1504185664.0
254.0,14/02/2024 16:26,325.563333,325563333.0,1.4387,86322000,P24_24,1494748997.0,1581653049.0,play,pause,01:24:54.748997,01:26:21.653049,13,end,1510185664.0
245.0,14/02/2024 16:20,229.678121,229678121.0,0.2297,13782000,P24_24,1110204908.0,1123973018.0,play,pause,01:18:30.204908,01:18:43.973018,14,start,1110526787.0
245.0,14/02/2024 16:20,229.678121,229678121.0,0.2297,13782000,P24_24,1110204908.0,1123973018.0,play,pause,01:18:30.204908,01:18:43.973018,14,end,1116526787.0
258.0,14/02/2024 16:30,424.442793,424442793.0,0.2645,15870000,P24_24,1718133052.0,1734000000.0,play,,01:28:38.133052,01:28:54,15,start,1690690259.0
258.0,14/02/2024 16:30,424.442793,424442793.0,0.2645,15870000,P24_24,1718133052.0,1734000000.0,play,,01:28:38.133052,01:28:54,15,end,1695690259.0
