Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
259.0,14/02/2024 17:04,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461,1,start,223784517.0
259.0,14/02/2024 17:04,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461,1,end,232784517.0
259.0,14/02/2024 17:04,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461,2,start,236784517.0
259.0,14/02/2024 17:04,0.0,0.0,1.4956,89736000,P24_25,172784517.0,262705461.0,play,pause,01:02:52.784517,01:04:22.705461,2,end,239784517.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,3,start,319514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,3,end,327514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,4,start,355514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,4,end,361514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,5,start,372514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,5,end,376514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,6,start,378514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,6,end,387514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,7,start,393514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,7,end,399514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,8,start,400514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,8,end,404514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,9,start,407514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,9,end,420514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,10,start,422514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,10,end,425514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,11,start,432514919.0
261.0,14/02/2024 17:06,75.453703,75453703.0,4.8734,292404000,P24_25,301968622.0,594784737.0,play,fb,01:05:01.968622,01:09:54.784737,11,end,439514919.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,12,start,501377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,12,end,506377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,13,start,573377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,13,end,583377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,14,start,586377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,14,end,592377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,15,start,608377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,15,end,612377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,16,start,652377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,16,end,665377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,17,start,667377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,17,end,673377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,18,start,679377537.0
263.0,14/02/2024 17:11,376.527094,376527094.0,1.0633,63798000,P24_25,647904631.0,716000000.0,play,,01:10:47.904631,01:11:56,18,end,688377537.0
