Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,1,start,203837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,1,end,212837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,2,start,216837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,2,end,219837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,3,start,245837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,3,end,253837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,4,start,281837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,4,end,287837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,5,start,298837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,5,end,302837755.0
153.0,08/02/2024 14:08,0.0,0.0,2.6692,160152000,P24_11,152837755.0,313181893.0,play,pause,01:02:32.837755,01:05:13.181893,6,start,304837755.0
154.0,08/02/2024 14:11,159.904637,159904637.0,1.3006,78036000,P24_11,317853741.0,395957796.0,play,pause,01:05:17.853741,01:06:35.957796,6,end,318949104.0
