Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
46.0,06/02/2024 17:59,0.0,0.0,0.8398,50388000,P24_05,150911848.0,201912155.0,play,pause,01:02:30.911848,01:03:21.912155,1,start,198911848.0
47.0,06/02/2024 18:05,50.452083,50452083.0,0.6565,39390000,P24_05,210007655.0,250207627.0,play,pause,01:03:30.007655,01:04:10.207627,1,end,210555572.0
47.0,06/02/2024 18:05,50.452083,50452083.0,0.6565,39390000,P24_05,210007655.0,250207627.0,play,pause,01:03:30.007655,01:04:10.207627,2,start,231555572.0
47.0,06/02/2024 18:05,50.452083,50452083.0,0.6565,39390000,P24_05,210007655.0,250207627.0,play,pause,01:03:30.007655,01:04:10.207627,2,end,234555572.0
48.0,06/02/2024 18:06,89.83977,89839770.0,0.1646,9876000,P24_05,268696489.0,279119129.0,play,pause,01:04:28.696489,01:04:39.119129,3,start,276856719.0
49.0,06/02/2024 18:07,99.257937,99257937.0,1.0415,62490000,P24_05,300263159.0,363423192.0,play,pause,01:05:00.263159,01:06:03.423192,3,end,304005222.0
49.0,06/02/2024 18:07,99.257937,99257937.0,1.0415,62490000,P24_05,300263159.0,363423192.0,play,pause,01:05:00.263159,01:06:03.423192,4,start,330005222.0
49.0,06/02/2024 18:07,99.257937,99257937.0,1.0415,62490000,P24_05,300263159.0,363423192.0,play,pause,01:05:00.263159,01:06:03.423192,4,end,335005222.0
49.0,06/02/2024 18:07,99.257937,99257937.0,1.0415,62490000,P24_05,300263159.0,363423192.0,play,pause,01:05:00.263159,01:06:03.423192,5,start,358005222.0
50.0,06/02/2024 18:08,161.798249,161798249.0,0.4717,28302000,P24_05,386111329.0,415471332.0,play,pause,01:06:26.111329,01:06:55.471332,5,end,386313080.0
50.0,06/02/2024 18:08,161.798249,161798249.0,0.4717,28302000,P24_05,386111329.0,415471332.0,play,pause,01:06:26.111329,01:06:55.471332,6,start,400313080.0
50.0,06/02/2024 18:08,161.798249,161798249.0,0.4717,28302000,P24_05,386111329.0,415471332.0,play,pause,01:06:26.111329,01:06:55.471332,6,end,403313080.0
50.0,06/02/2024 18:08,161.798249,161798249.0,0.4717,28302000,P24_05,386111329.0,415471332.0,play,pause,01:06:26.111329,01:06:55.471332,7,start,405313080.0
50.0,06/02/2024 18:08,161.798249,161798249.0,0.4717,28302000,P24_05,386111329.0,415471332.0,play,pause,01:06:26.111329,01:06:55.471332,7,end,413313080.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,8,start,441251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,8,end,444251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,9,start,450251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,9,end,458251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,10,start,462251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,10,end,470251827.0
56.0,06/02/2024 18:13,325.504593,325504593.0,0.0267,1602000,P24_05,636166659.0,646294640.0,play,pause,01:10:36.166659,01:10:46.294640,11,start,639662066.0
56.0,06/02/2024 18:13,325.504593,325504593.0,0.0267,1602000,P24_05,636166659.0,646294640.0,play,pause,01:10:36.166659,01:10:46.294640,11,end,645662066.0
54.0,06/02/2024 18:11,291.674257,291674257.0,0.4773,28638000,P24_05,519463147.0,573751185.0,play,pause,01:08:39.463147,01:09:33.751185,12,start,529788890.0
54.0,06/02/2024 18:11,291.674257,291674257.0,0.4773,28638000,P24_05,519463147.0,573751185.0,play,pause,01:08:39.463147,01:09:33.751185,12,end,540788890.0
56.0,06/02/2024 18:13,325.504593,325504593.0,0.0267,1602000,P24_05,636166659.0,646294640.0,play,pause,01:10:36.166659,01:10:46.294640,13,start,645662066.0
56.0,06/02/2024 18:13,325.504593,325504593.0,0.0267,1602000,P24_05,636166659.0,646294640.0,play,pause,01:10:36.166659,01:10:46.294640,13,end,651662066.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,14,start,475251827.0
51.0,06/02/2024 18:09,190.115228,190115228.0,0.8473,50838000,P24_05,435367055.0,487022994.0,play,fb,01:07:15.367055,01:08:07.022994,14,end,481251827.0
61.0,06/02/2024 18:16,423.10583,423105830.0,0.2894,17364000,P24_05,858478252.0,877000000.0,play,,01:14:18.478252,01:14:37,15,start,832372422.0
61.0,06/02/2024 18:16,423.10583,423105830.0,0.2894,17364000,P24_05,858478252.0,877000000.0,play,,01:14:18.478252,01:14:37,15,end,837372422.0
