Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
112.0,07/02/2024 16:55,46.735709,46735709.0,0.0554,3324000,P24_09,243872260.0,247608017.0,play,pause,01:04:03.872260,01:04:07.608017,1,start,245136551.0
113.0,07/02/2024 16:55,50.094479,50094479.0,0.1391,8346000,P24_09,252711956.0,261064077.0,play,pause,01:04:12.711956,01:04:21.064077,1,end,253617477.0
115.0,07/02/2024 16:56,68.194777,68194777.0,0.0774,4644000,P24_09,304927883.0,309975935.0,play,pause,01:05:04.927883,01:05:09.975935,2,start,308733106.0
116.0,07/02/2024 16:56,72.845246,72845246.0,0.2842,17052000,P24_09,328943919.0,346383905.0,play,pause,01:05:28.943919,01:05:46.383905,2,end,331098673.0
118.0,07/02/2024 16:57,95.685731,95685731.0,0.8685,52110000,P24_09,386520021.0,438911924.0,fb,pause,01:06:26.520021,01:07:18.911924,3,start,388834290.0
118.0,07/02/2024 16:57,95.685731,95685731.0,0.8685,52110000,P24_09,386520021.0,438911924.0,fb,pause,01:06:26.520021,01:07:18.911924,3,end,393834290.0
118.0,07/02/2024 16:57,95.685731,95685731.0,0.8685,52110000,P24_09,386520021.0,438911924.0,fb,pause,01:06:26.520021,01:07:18.911924,4,start,419834290.0
118.0,07/02/2024 16:57,95.685731,95685731.0,0.8685,52110000,P24_09,386520021.0,438911924.0,fb,pause,01:06:26.520021,01:07:18.911924,4,end,424834290.0
120.0,07/02/2024 16:59,155.220768,155220768.0,0.0574,3444000,P24_09,477808499.0,481751869.0,play,pause,01:07:57.808499,01:08:01.751869,5,start,479587731.0
121.0,07/02/2024 16:59,158.764075,158764075.0,0.4396,26376000,P24_09,494504001.0,520927791.0,play,pause,01:08:14.504001,01:08:40.927791,5,end,497739926.0
121.0,07/02/2024 16:59,158.764075,158764075.0,0.4396,26376000,P24_09,494504001.0,520927791.0,play,pause,01:08:14.504001,01:08:40.927791,6,start,511739926.0
121.0,07/02/2024 16:59,158.764075,158764075.0,0.4396,26376000,P24_09,494504001.0,520927791.0,play,pause,01:08:14.504001,01:08:40.927791,6,end,514739926.0
121.0,07/02/2024 16:59,158.764075,158764075.0,0.4396,26376000,P24_09,494504001.0,520927791.0,play,pause,01:08:14.504001,01:08:40.927791,7,start,516739926.0
122.0,07/02/2024 17:00,185.212345,185212345.0,0.2278,13668000,P24_09,540615858.0,554711859.0,play,pause,01:09:00.615858,01:09:14.711859,7,end,544403513.0
122.0,07/02/2024 17:00,185.212345,185212345.0,0.2278,13668000,P24_09,540615858.0,554711859.0,play,pause,01:09:00.615858,01:09:14.711859,8,start,551403513.0
123.0,07/02/2024 17:00,198.928997,198928997.0,0.0468,2808000,P24_09,560159825.0,563040001.0,play,pause,01:09:20.159825,01:09:23.040001,8,end,560230828.0
124.0,07/02/2024 17:00,201.818461,201818461.0,0.6069,36414000,P24_09,570031863.0,606552467.0,play,fb,01:09:30.031863,01:10:06.552467,9,start,573213402.0
124.0,07/02/2024 17:00,201.818461,201818461.0,0.6069,36414000,P24_09,570031863.0,606552467.0,play,fb,01:09:30.031863,01:10:06.552467,9,end,581213402.0
124.0,07/02/2024 17:00,201.818461,201818461.0,0.6069,36414000,P24_09,570031863.0,606552467.0,play,fb,01:09:30.031863,01:10:06.552467,10,start,585213402.0
124.0,07/02/2024 17:00,201.818461,201818461.0,0.6069,36414000,P24_09,570031863.0,606552467.0,play,fb,01:09:30.031863,01:10:06.552467,10,end,593213402.0
131.0,07/02/2024 17:04,326.361551,326361551.0,0.0268,1608000,P24_09,775935905.0,777823821.0,play,fb,01:12:55.935905,01:12:57.823821,11,start,778574354.0
131.0,07/02/2024 17:04,326.361551,326361551.0,0.0268,1608000,P24_09,775935905.0,777823821.0,play,fb,01:12:55.935905,01:12:57.823821,11,end,784574354.0
130.0,07/02/2024 17:03,292.969076,292969076.0,0.5565,33390000,P24_09,723007772.0,756567880.0,fb,pause,01:12:03.007772,01:12:36.567880,12,start,732038696.0
130.0,07/02/2024 17:03,292.969076,292969076.0,0.5565,33390000,P24_09,723007772.0,756567880.0,fb,pause,01:12:03.007772,01:12:36.567880,12,end,743038696.0
131.0,07/02/2024 17:04,326.361551,326361551.0,0.0268,1608000,P24_09,775935905.0,777823821.0,play,fb,01:12:55.935905,01:12:57.823821,13,start,784574354.0
131.0,07/02/2024 17:04,326.361551,326361551.0,0.0268,1608000,P24_09,775935905.0,777823821.0,play,fb,01:12:55.935905,01:12:57.823821,13,end,790574354.0
125.0,07/02/2024 17:01,228.334285,228334285.0,0.1833,10998000,P24_09,606552467.0,617696048.0,fb,pause,01:10:06.552467,01:10:17.696048,14,start,608218182.0
125.0,07/02/2024 17:01,228.334285,228334285.0,0.1833,10998000,P24_09,606552467.0,617696048.0,fb,pause,01:10:06.552467,01:10:17.696048,14,end,614218182.0
133.0,07/02/2024 17:05,418.191235,418191235.0,0.3688,22128000,P24_09,888063730.0,909000000.0,fb,,01:14:48.063730,01:15:09,15,start,866872495.0
133.0,07/02/2024 17:05,418.191235,418191235.0,0.3688,22128000,P24_09,888063730.0,909000000.0,fb,,01:14:48.063730,01:15:09,15,end,871872495.0
