Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,1,start,224733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,1,end,227733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,2,start,248733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,2,end,251733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,3,start,274733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,3,end,279733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,4,start,305733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,4,end,310733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,5,start,333733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,5,end,338733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,6,start,352733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,6,end,355733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,7,start,357733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,7,end,365733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,8,start,372733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,8,end,375733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,9,start,381733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,9,end,389733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,10,start,393733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,10,end,401733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,11,start,505733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,11,end,511733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,12,start,478733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,12,end,489733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,13,start,511733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,13,end,517733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,14,start,406733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,14,end,412733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,15,start,573733828.0
21.0,06/02/2024 14:03,0.0,0.0,7.3294,439764000,P24_02,176733828.0,616000000.0,play,,01:02:56.733828,01:10:16,15,end,578733828.0
