Index,Time stamp,start position seconds,start in microsecond,Minutes of consultation,consultation in microseconds,ParticipantID,starttobii,endtobii,ActionStart,ActionEnd,starttobii_HMS,endtobii_HMS,seg,start_end,pos
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,1,start,273988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,1,end,282988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,2,start,286988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,2,end,289988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,3,start,315988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,3,end,323988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,4,start,351988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,4,end,357988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,5,start,368988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,5,end,372988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,6,start,374988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,6,end,383988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,7,start,389988969.0
164.0,08/02/2024 15:01,96.55647,96556470.0,0.1774,10644000,P24_12,319545439.0,330610005.0,play,fb,01:05:19.545439,01:05:30.610005,7,end,395988969.0
